"{'distance': [0.129, 0.78, 0.819], 'solute_6': [11.22, -12.06, 9.2], 'solute_5': [6.43, -0.66, 13.09], 'solute_4': [9.31, -11.2, 17.83], 'solute_3': [13.46, -18.11, 13.05], 'solute_2': [11.28, -11.2, 6.68], 'solute_1': [8.0, -10.0, 8.0]}","{'solute_5e': '397.0 mM', 'solute_6e': '1.0 mM', 'solute_6i': '1.0 mM', 'solute_5i': '268.0 uM', 'solute_4i': '115.0 M', 'solute_3i': '206.0 M', 'solute_1e': '127.0 M', 'solute_2i': '116.0 uM', 'solute_3e': '408.0 M', 'solute_1i': '359.0 M', 'solute_2e': '49.0 nM', 'solute_4e': '237.0 uM'}"
voltage,current,solute_6,solute_5,solute_4,solute_3,solute_2,solute_1
-150,-4.254259282180324e-06,-8.28826548803813e-06,-0.3946013887762716,-1.290595519358347e-05,-0.36000062088589474,3.959146288074333e-10,-12.146027997683063
-140,-4.249370081809873e-06,-7.899104141686384e-06,-0.37455754487938964,-1.1786163734371071e-05,-0.3430964649259133,6.663300179489393e-10,-12.18619258447082
-130,-4.24143991644136e-06,-7.523887317974033e-06,-0.3535041214938657,-1.0000533618701991e-05,-0.32679692826826884,1.0943229273988243e-09,-12.217474437778675
-120,-4.22798111010905e-06,-7.160564020899037e-06,-0.32953870395784235,-6.728026551979608e-06,-0.3110116907122239,1.7695546332096627e-09,-12.235099612538919
-110,-4.204904770555243e-06,-6.806699448268337e-06,-0.2992185791489951,-7.146042054254179e-07,-0.2956323471500631,2.8315369592887872e-09,-12.23163483486577
-100,-4.1659934314917086e-06,-6.459371114242717e-06,-0.25754225375040335,9.019010123260389e-06,-0.28052632347147144,4.496020875633103e-09,-12.195377353812875
-90,-4.103528169707684e-06,-6.1150822866763325e-06,-0.20102893751118958,2.2278430681262323e-05,-0.26552989825002593,7.093843937388609e-09,-12.107702130095241
-80,-4.010549156482488e-06,-5.769745676659351e-06,-0.1353337139201837,3.842661689594119e-05,-0.25044112563694093,1.1126624652856365e-08,-11.938706196211385
-70,-3.8793311828103e-06,-5.418808667992852e-06,-0.076783621321672,5.776801688105675e-05,-0.23501336962794972,1.7344379366515363e-08,-11.640158273308202
-60,-3.690783719800958e-06,-5.057565586876372e-06,-0.03762652097327645,8.163138073076274e-05,-0.2189488886562152,2.6852542762530944e-08,-11.134551759083521
-50,-3.404976631839509e-06,-4.6814357679521155e-06,-0.016726420277635393,0.0001118999074281696,-0.20188531888996714,4.1269970938615045e-08,-10.299511129227492
-40,-2.9584924291828394e-06,-4.284765974112947e-06,-0.007041189665470848,0.00015097764030278155,-0.18334288157219925,6.302435093096597e-08,-8.948390621841193
-30,-2.260377809514737e-06,-3.852148939172593e-06,-0.002892897225772954,0.0002026666944467409,-0.16252595921721782,9.611481663581023e-08,-6.8070320623483145
-20,-1.1750157097838435e-06,-3.31924929720712e-06,-0.0011915779643209866,0.00027519166769306115,-0.13768151641450177,1.484615255277079e-07,-3.459438159466913
-10,5.554168283447532e-07,-2.4123808625518947e-06,-0.0005098641156124951,0.00038977257821973314,-0.10427493882488587,2.392479667744489e-07,1.8901067446928295
0,3.595882732748047e-06,-2.6213975651626087e-17,-0.00023764366773855274,0.0006026144591161978,-0.05030202108500012,4.20715871060516e-07,11.298010024096378
10,9.783753943705345e-06,8.375777428274812e-06,-0.0001254615278841096,0.0010572917229822614,0.05488466817756729,8.390023129083927e-07,30.452323267105616
20,2.3730498143472233e-05,3.817002412743084e-05,-7.481299288558235e-05,0.0021036267210696466,0.28593655810307783,1.895547124074312e-06,73.63321890633549
30,5.58448872579157e-05,0.00013256824673090915,-4.801126679011349e-05,0.004560982900854604,0.8176819833972656,4.6607914612947494e-06,173.06390731451148
40,0.0001282055462036136,0.0003899137930325462,-3.072936553084824e-05,0.010296885599108862,2.0485760961062183,1.1912633414753473e-05,397.05329998803467
50,0.00028649221172880995,0.0010185273246072276,-1.6742435519192538e-05,0.023497188253980263,4.871693964408777,3.070891506955643e-05,886.8261438310059
60,0.0006244680001204049,0.0024700947122273877,-1.510299198782199e-06,0.053453115402640965,11.269352410968189,7.869316258916274e-05,1932.0382670915028
70,0.0013340222837331325,0.005740201870471776,2.1460933145848188e-05,0.12067025379853585,25.61647631894773,0.00019938620864033653,4125.000655722399
80,0.0028071362444064504,0.013021516569276624,6.483796684481794e-05,0.27024255481759313,57.5339705317952,0.0004988465539639431,8674.622878838378
90,0.005843369524915077,0.029127736777544235,0.00015545831835209943,0.6011012347111883,128.12903519619346,0.0012323396580139687,18044.592854001276
100,0.012071827225543253,0.06460430140004801,0.00035144030031969393,1.3299330962787672,283.63227641391796,0.0030060569598908404,37249.82112469684
"{'distance': [0.129, 0.78, 0.819], 'solute_6': [11.22, -12.06, 9.2], 'solute_5': [6.43, -0.66, 13.09], 'solute_4': [9.31, -11.2, 17.83], 'solute_3': [13.46, -18.11, 13.05], 'solute_2': [11.28, -11.2, 6.68], 'solute_1': [8.0, -10.0, 8.0]}","{'solute_5e': '397.0 mM', 'solute_6e': '1.0 mM', 'solute_6i': '1.0 mM', 'solute_5i': '268.0 uM', 'solute_4i': '115.0 M', 'solute_3i': '206.0 M', 'solute_1e': '127.0 M', 'solute_2i': '116.0 uM', 'solute_3e': '408.0 M', 'solute_1i': '359.0 M', 'solute_2e': '49.0 nM', 'solute_4e': '237.0 uM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_6,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,1381825067760.9031,0.36106855569148272,1381825067760.542,3827043496253.9692,3.0427715383935008e+24,3.720168704340887e-18,2.9976021664879227e-14,9.408194844929066e-15,2.631228568361621e-13,1.0615368369203044e-16,3.2152058793144533e-13,1.4399560103323106e-20,5.6348571511124885e-13,-3.099699936105579,4.2284940317277127e-13,7.0208282479280841e-13
-140,1264170419716.6089,0.34456105341163362,1264170419716.2644,3668930098743.2085,2.3102900693363434e+24,1.2007539060276962e-17,5.312417172831374e-14,6.758287844827772e-15,5.4067861299245124e-14,5.783276131639496e-17,3.907985046680551e-14,3.5575383784680614e-20,-2.7935914307696191e-12,-3.033591946411434,1.0368191280024643e-13,2.1223070543880643e-13
-130,1161866488583.2524,0.32880971197374043,1161866488582.9236,3533552830933.54,1.821356608055064e+25,5.071694474979849e-17,1.1601830607332886e-14,1.281796663168272e-14,7.532863222081687e-14,6.00701745481367e-18,5.861977570020827e-14,1.7787691892340307e-20,1.9916256365559782e-13,-3.0600530320345558,9.7448972685964438e-14,1.7391876106593804e-13
-120,1073855143753.5454,0.31378162638447232,1073855143753.2317,3422300904380.4414,6.855471967748627e+24,7.210876183270584e-17,9.658940314238862e-15,1.7916924556135843e-14,3.9190872769268026e-14,9.65153304751107e-17,1.9539925233402755e-14,8.470329472543003e-22,-8.5177854318974003e-13,-3.280882921157747,4.9296882308245551e-14,9.6214081996427291e-14
-110,999273068329.99878,0.29944737120819914,999273068329.69934,3337057407778.0977,9.3073110574566649e+24,6.01342570573718e-17,2.0761170560490427e-14,6.596018354990477e-15,3.7136960173711486e-14,3.97089703281403e-17,8.704148513061227e-14,3.3881317890172014e-21,-4.5783615707966584e-14,-3.9187722599523136,1.0105944877229143e-13,1.7510769632125269e-13
-100,937443845350.72461,0.28578318015501963,937443845350.43884,3280262487254.2168,3.9045544063564201e+24,2.2302377501205728e-17,3.7136960173711486e-14,2.690413809704889e-16,3.6270986214503864e-13,2.4391750694347705e-16,3.979039320256561e-13,6.437450399132683e-20,-5.9251367963381551e-12,-5.4604156582857533,5.3965560226251278e-13,8.0000967771231852e-13
-90,887873010427.32996,0.27277579522499779,887873010427.05713,3254955263515.8564,6.0701939708921691e+24,6.969048276829481e-17,2.1344037648418634e-14,2.7709124328801488e-15,3.1424862712015056e-13,1.9623187308185877e-16,3.1796787425264483e-13,5.759824041329242e-20,1.3880656998849455e-12,-8.9690479976173325,4.4778693745275428e-13,6.7051389329611348e-13
-80,850246061210.46289,0.26043314235106224,850246061210.20251,3264738326062.7271,2.1037580912798425e+24,9.550381183586962e-17,3.635980405647388e-15,2.702251942175715e-15,1.509903313490213e-13,1.8784580188087164e-17,1.8829382497642655e-13,1.6093625997831706e-20,9.0312436395221925e-13,-16.766936753179237,2.4674936483964772e-13,3.846013761507833e-13
-70,824429468471.58667,0.24880772877755866,824429468471.33789,3313520333641.4463,1.5476910697215517e+25,4.252783021574391e-17,2.4438784329561258e-14,2.0877735846559775e-15,5.035138972431241e-13,1.3752598654315986e-16,5.631051180898794e-13,7.199780051661553e-20,-1.0724371773944183e-12,-33.925621041750453,7.5806092363868642e-13,1.133029878009088e-12
-60,810474789821.5769,0.23804782218066256,810474789821.33887,3404672146954.0693,3.8240423740029366e+24,2.5044307854762624e-16,1.1917550279960665e-13,9.802691969783284e-15,1.8973711490843925e-13,6.40915112762659e-16,1.5631940186722204e-13,1.1434944787933055e-20,-2.297816079635156e-12,-71.519283231896864,2.8090336146296236e-13,5.4497799807271766e-13
-50,808626046337.52112,0.22850930413266571,808626046337.2926,3538700751843.5962,4.9980915169980892e+23,3.645629804982509e-18,2.2898349882893854e-15,3.048098882671435e-16,9.20735709897258e-13,1.1425019282326908e-16,9.556799795973347e-13,1.351017550870609e-19,-2.5417003217718135e-13,-153.72349035373054,1.3250538553056945e-12,1.9144568522573005e-12
-40,819330585876.2583,0.2210000385271865,819330585876.03735,3707377570323.2183,5.2307374229311132e+23,6.312597742707399e-17,1.6653345369377348e-15,5.533659468148766e-15,2.864375403532904e-14,3.4030808617450557e-16,9.414691248821327e-14,1.2281977735187355e-20,-2.9631579370772144e-13,-333.2675959510039,1.0613855739587441e-13,1.7529157616267329e-13
-30,843253725960.44531,0.21731366160761073,843253725960.22803,3880353033133.5273,1.9005577007783621e+23,1.292911090688964e-17,1.7715429817544148e-14,3.1549199017155694e-15,4.598071923211933e-12,5.40971607512258e-16,4.497735517361434e-12,7.75458663211312e-19,2.8210094166403992e-12,-724.03338155733081,6.4355435554177207e-12,9.2304852505881293e-12
-20,881297545311.02747,0.22139549222553601,881297545310.80603,3980648099254.1978,2.3392337689047522e+23,5.429057675426438e-18,8.323420078171218e-15,3.1104676126436637e-15,7.833844684057567e-12,2.0233261299520684e-17,7.846168159630906e-12,1.2565733772517546e-18,1.250477448627645e-11,-988.65433367588071,1.1088689951386596e-11,1.569993442502725e-11
-10,934624278021.41772,0.2418890476625542,934624278021.17578,3863855296686.5181,1.8275137809488856e+23,5.701971691031774e-17,4.553649124439119e-18,3.1929753979698106e-16,5.309891415450352e-12,8.927127458854551e-16,5.256239887785341e-12,8.677852544620307e-19,-1.6176295742171923e-12,-1025.8662766264456,7.4779003488345373e-12,1.0629521310996821e-11
0,1004684859886.6162,0.29769792568092063,1004684859886.3185,3374846692628.4873,1.2354152106687247e+22,2.9684269636526955e-17,5.8298716331881e-14,6.2341624917916505e-16,3.5230818262732555e-11,6.2859441040165884e-15,3.511502200126415e-11,5.652250857027946e-18,2.8342511833249589e-11,-1160.7855145222406,4.9742098242108253e-11,7.0449546031386111e-11
10,1093253284633.6553,0.43013351997402693,1093253284633.2251,2541660284229.1157,8.2384243538345549e+21,1.9244588561617704e-17,9.951281877522422e-14,2.1809810901718407e-15,5.614059217506906e-11,4.229381301186768e-15,5.6207483112302725e-11,9.01920682236379e-18,5.4607944299251859e-11,-1446.9451392070039,7.9439657413805607e-11,1.1248734610474391e-10
20,1202467551173.6179,0.72944679650698929,1202467551172.8884,1648465051778.5862,5.0945233895623305e+22,6.201636426617085e-17,3.671503151416594e-12,3.7730235602495554e-16,1.951308004066732e-10,1.0793517971317303e-13,1.9458923361526104e-10,3.318336274163447e-17,-2.003300594366207e-10,-1980.7433705686806,2.7561909764268849e-10,3.975947388570834e-10
30,1334878124302.0859,1.392776174047321,1334878124300.6931,958429752874.80188,1.2899378914142666e+21,3.0013426639829976e-16,3.55570226853643e-12,1.0058794075451516e-14,3.539707416067017e-10,1.1698709170582808e-12,3.5788616514764726e-10,5.355958732078392e-17,-3.6010746804140093e-10,-2938.1450178351988,5.0345403930175943e-10,7.2521806019232998e-10
40,1493504993742.1624,2.8507110517585343,1493504993739.3115,523906129602.59705,5.1473580537937055e+20,1.2945373939476923e-15,1.7022814290167197e-11,4.705090483891894e-14,2.942972532338217e-09,1.3521930936879947e-11,2.927606601588195e-09,4.660171987885819e-16,-2.9522892642710337e-09,-4639.6755949025055,4.1512249443637493e-09,5.9162777959033755e-09
50,1681904603797.4463,6.0437181932052662,1681904603791.4026,278289713390.07019,1.7863708941947335e+20,1.2229583665201993e-14,3.4061311564759396e-11,5.012934511938738e-13,5.3942246225346935e-09,3.014689216443217e-11,5.3938720157020725e-09,8.754390441734206e-16,-5.5466348964530365e-09,-7667.8263880652976,7.6285524869638284e-09,1.0856441822891701e-08
60,1904248142519.5483,13.025882314617357,1904248142506.5225,146189570619.92209,9.7387561050934182e+19,3.679391860633707e-14,1.587721391094535e-10,7.980421878883703e-13,3.368899470501674e-08,6.183892701833345e-11,3.3770902518881485e-08,5.284076128042603e-15,-3.3975054437925909e-08,-13079.650338846586,4.7702653398921753e-08,6.7984471532151966e-08
70,2165412930279.3123,28.283530876373508,2165412930251.0288,76560912417.345245,8.157047581784662e+19,5.515119610999264e-14,1.7628082693618827e-09,8.474193569085742e-13,5.974129990704569e-08,1.3770207378874244e-09,5.933270585956052e-08,1.0327676214227921e-14,6.006268504892626e-08,-22791.857535087584,8.423261209533056e-08,1.2300812117505e-07
80,2632385508884.7251,61.615231458296769,2632385508823.1099,42722967139.487434,1.7476325352243794e+19,8.8333854120215e-14,7.094009438852935e-11,1.416256001363081e-12,6.929782614406577e-08,1.7511734282712327e-09,6.839945854153484e-08,1.1142128886199032e-14,6.9879616757038791e-08,-40278.070458087117,9.7387657190212999e-08,1.4030222533160247e-07
90,5749365578812.6602,134.42196988336633,5749365578678.2383,42771026074.094894,4.2299195020379005e+19,5.38524086435288e-13,7.029935335841741e-09,1.2709833185908792e-11,4.1187141164300556e-07,1.9940273340932763e-09,4.131798050366342e-07,6.185937179159495e-14,-4.1492553490325505e-07,-71826.210884166911,5.835375303222345e-07,8.4443563994757165e-07
100,12557135829686.215,293.44547547873293,12557135829392.77,42792058078.933563,1.3793546972326218e+19,2.032277124364157e-12,2.175821023082513e-09,3.9222181058562455e-11,1.0356185953241948e-06,1.9262837076729905e-08,1.0167786967940629e-06,1.6779112821385667e-13,-1.0471526137052471e-06,-103811.20071272526,1.4514570647458658e-06,2.0765054168543629e-06
