30,0.000000000000000017945603047706207932784182093065284694575894680581376109547148401294933221526211,0.000000000000000017945603047706207932784182093065284694575894680581376109547148401294627735099793,0.000000000000000017945603047706207932784182093065284694575894680581376109547148401294627754159255,0.000000000000000017945603047706207932784182093065284694575894680581376109547148401294812436898198,0.00000000000000001794560304770620793278418209306528469457589468058137610954714840129479417685589,0.00000000000000001794560304770620793278418209306528469457589468058137610954714840129497003867662,-0.000000000076138712403730178011256476605975730636618620921917303593692413989040771011229171,-0.000000000076138712403730178011256476605975730636618620921917303593692413989040954268397402,-0.000000000076138712403730178011256476605975730636618620921917303593692413989040954709028332,-0.000000000076138712403730178011256476605975730636618620921917303593692413989042064733237104,-0.000000000076138712403730178011256476605975730636618620921917303593692413989042138264456486,-0.000000000076138712403730178011256476605975730636618620921917303593692413989041040891496517,0.0000000000940793532296622451845958729509923768597652218546890588208883308790762499596144,0.000000000094079353229662245184595872950992376859765221854689058820888330879075388134932541,0.000000000094079353229662245184595872950992376859765221854689058820888330879075388414734468,0.000000000094079353229662245184595872950992376859765221854689058820888330879076519839881747,0.000000000094079353229662245184595872950992376859765221854689058820888330879076499614098466,0.000000000094079353229662245184595872950992376859765221854689058820888330879076499809705654
40,0.0000000000000002010756906341867918007625934503682034229506922982352761375987578946579291008765,0.00000000000000020107569063418679180076259345036820342295069229823527613759875789465769767492419,0.00000000000000020107569063418679180076259345036820342295069229823527613759875789465769765167325,0.00000000000000020107569063418679180076259345036820342295069229823527613759875789465766315721702,0.000000000000000201075690634186791800762593450368203422950692298235276137598757894657663686331,0.00000000000000020107569063418679180076259345036820342295069229823527613759875789465792031880393,0.00000000097151684913754677813157856757533882795437830178415359340113690252524109619903066,0.00000000097151684913754677813157856757533882795437830178415359340113690252524076748423909,0.00000000097151684913754677813157856757533882795437830178415359340113690252524076780956473,0.00000000097151684913754677813157856757533882795437830178415359340113690252524092046772031,0.00000000097151684913754677813157856757533882795437830178415359340113690252524086112374875,0.0000000009715168491375467781315785675753388279543783017841535934011369025252424624678841,0.00000000014181863733567980058144591380760547737880821755938594252094429364039076311766338,0.00000000014181863733567980058144591380760547737880821755938594252094429364039020517183724,0.00000000014181863733567980058144591380760547737880821755938594252094429364039020493660592,0.00000000014181863733567980058144591380760547737880821755938594252094429364039002094692818,0.00000000014181863733567980058144591380760547737880821755938594252094429364039005227033087,0.00000000014181863733567980058144591380760547737880821755938594252094429364039005257352201
50,0.00000000000000049007036942184320160791436197118717839942989696451957650646062923229491399214083,0.00000000000000049007036942184320160791436197118717839942989696451957650646062923229552387910939,0.00000000000000049007036942184320160791436197118717839942989696451957650646062923229552387327765,0.00000000000000049007036942184320160791436197118717839942989696451957650646062923229544465318076,0.00000000000000049007036942184320160791436197118717839942989696451957650646062923229545868373867,0.00000000000000049007036942184320160791436197118717839942989696451957650646062923229581246571962,0.0000000026460169164822580567869108873270793357836545524675668159088400734840356550160448,0.0000000026460169164822580567869108873270793357836545524675668159088400734840350712253615,0.0000000026460169164822580567869108873270793357836545524675668159088400734840350713736111,0.0000000026460169164822580567869108873270793357836545524675668159088400734840354590634553,0.0000000026460169164822580567869108873270793357836545524675668159088400734840354362978027,0.0000000026460169164822580567869108873270793357836545524675668159088400734840376453830165,0.00000000020654949875588478676165031513153248426347225041341780338249347001048660564574386,0.00000000020654949875588478676165031513153248426347225041341780338249347001048880105846554,0.00000000020654949875588478676165031513153248426347225041341780338249347001048880096613926,0.00000000020654949875588478676165031513153248426347225041341780338249347001048835986748161,0.00000000020654949875588478676165031513153248426347225041341780338249347001048841504106288,0.00000000020654949875588478676165031513153248426347225041341780338249347001048841468691092
60,0.00000000000000094408741451796512384626039744573047217148017354127571132039966758514501176870566,0.00000000000000094408741451796512384626039744573047217148017354127571132039966758514479156509685,0.00000000000000094408741451796512384626039744573047217148017354127571132039966758514479147862833,0.00000000000000094408741451796512384626039744573047217148017354127571132039966758514474057108732,0.00000000000000094408741451796512384626039744573047217148017354127571132039966758514475463351493,0.00000000000000094408741451796512384626039744573047217148017354127571132039966758514490013505236,0.0000000052981556202640882413057620567795933003861809495376120506094793973555223312730451,0.0000000052981556202640882413057620567795933003861809495376120506094793973555223087555691,0.0000000052981556202640882413057620567795933003861809495376120506094793973555223091344294,0.0000000052981556202640882413057620567795933003861809495376120506094793973555225275658881,0.0000000052981556202640882413057620567795933003861809495376120506094793973555225184435635,0.0000000052981556202640882413057620567795933003861809495376120506094793973555234276616312,0.00000000029751212282040647722388556436297236576899733918719356167269401127403413218475013,0.00000000029751212282040647722388556436297236576899733918719356167269401127403345616630702,0.0000000002975121228204064772238855643629723657689973391871935616726940112740334557070001,0.00000000029751212282040647722388556436297236576899733918719356167269401127403318760381441,0.00000000029751212282040647722388556436297236576899733918719356167269401127403323605520022,0.00000000029751212282040647722388556436297236576899733918719356167269401127403323557081505
70,0.0000000000000016548035861987733144100696153411323726155008372123464088428003235249109430430233,0.0000000000000016548035861987733144100696153411323726155008372123464088428003235249106339895396,0.0000000000000016548035861987733144100696153411323726155008372123464088428003235249106339050656,0.0000000000000016548035861987733144100696153411323726155008372123464088428003235249105498015948,0.0000000000000016548035861987733144100696153411323726155008372123464088428003235249105364404941,0.0000000000000016548035861987733144100696153411323726155008372123464088428003235249105978822382,0.0000000094742134503422869102763221427736668467567837367065857457616377017963654823275567,0.000000009474213450342286910276322142773666846756783736706585745761637701796365514267122,0.0000000094742134503422869102763221427736668467567837367065857457616377017963655144812604,0.0000000094742134503422869102763221427736668467567837367065857457616377017963661312600665,0.0000000094742134503422869102763221427736668467567837367065857457616377017963661438943927,0.0000000094742134503422869102763221427736668467567837367065857457616377017963665281135927,0.00000000042769847519956003438298995813590008937432776087268632102830858513115097004735557,0.00000000042769847519956003438298995813590008937432776087268632102830858513114998949116937,0.00000000042769847519956003438298995813590008937432776087268632102830858513114998912044871,0.00000000042769847519956003438298995813590008937432776087268632102830858513114941823581832,0.00000000042769847519956003438298995813590008937432776087268632102830858513114937021734211,0.00000000042769847519956003438298995813590008937432776087268632102830858513114936987348526
80,0.0000000000000027651831454777828616532052380887699280830808530805923962595013964368334702798737,0.00000000000000276518314547778286165320523808876992808308085308059239625950139643683318717942,0.0000000000000027651831454777828616532052380887699280830808530805923962595013964368331873274426,0.0000000000000027651831454777828616532052380887699280830808530805923962595013964368332237857927,0.0000000000000027651831454777828616532052380887699280830808530805923962595013964368332327829285,0.000000000000002765183145477782861653205238088769928083080853080592396259501396436833184524743,0.000000016027345715292472087364167662027264740582870242891595772212545339138847819259804,0.000000016027345715292472087364167662027264740582870242891595772212545339138847570167434,0.000000016027345715292472087364167662027264740582870242891595772212545339138847568882603,0.000000016027345715292472087364167662027264740582870242891595772212545339138847292646132,0.00000001602734571529247208736416766202726474058287024289159577221254533913884729487192,0.000000016027345715292472087364167662027264740582870242891595772212545339138846992751486,0.00000000061673646032437257493041866404484784645415494306054154532708720274187974544134182,0.00000000061673646032437257493041866404484784645415494306054154532708720274187898640308991,0.00000000061673646032437257493041866404484784645415494306054154532708720274187898750749839,0.00000000061673646032437257493041866404484784645415494306054154532708720274187923941584055,0.00000000061673646032437257493041866404484784645415494306054154532708720274187926638389476,0.0000000006167364603243725749304186640448478464541549430605415453270872027418792668255552
90,0.0000000000000044987906086118894238116745484381273560489224331471457208393095766598660791031176,0.0000000000000044987906086118894238116745484381273560489224331471457208393095766598660121873134,0.0000000000000044987906086118894238116745484381273560489224331471457208393095766598660118703686,0.0000000000000044987906086118894238116745484381273560489224331471457208393095766598660191678802,0.0000000000000044987906086118894238116745484381273560489224331471457208393095766598660171702985,0.0000000000000044987906086118894238116745484381273560489224331471457208393095766598658190186606,0.000000026290329967631687656569554454053099468721044648596941398622045340143113348788262,0.000000026290329967631687656569554454053099468721044648596941398622045340143113859063587,0.000000026290329967631687656569554454053099468721044648596941398622045340143113861139082,0.000000026290329967631687656569554454053099468721044648596941398622045340143113818036523,0.000000026290329967631687656569554454053099468721044648596941398622045340143113807922747,0.000000026290329967631687656569554454053099468721044648596941398622045340143112572882494,0.00000000089600420660828117538909896716479642828669518061357828720788736412224973765660193,0.00000000089600420660828117538909896716479642828669518061357828720788736412224927366811495,0.00000000089600420660828117538909896716479642828669518061357828720788736412224927164115154,0.0000000008960042066082811753890989671647964282866951806135782872078873641222493159686842,0.00000000089600420660828117538909896716479642828669518061357828720788736412224931479092302,0.00000000089600420660828117538909896716479642828669518061357828720788736412224931386024461
100,0.0000000000000072057873974261204712746414236879522088185735161749840168258671231718232316268547,0.0000000000000072057873974261204712746414236879522088185735161749840168258671231718234660366798,0.0000000000000072057873974261204712746414236879522088185735161749840168258671231718234662280527,0.0000000000000072057873974261204712746414236879522088185735161749840168258671231718234243854972,0.0000000000000072057873974261204712746414236879522088185735161749840168258671231718234209048595,0.0000000000000072057873974261204712746414236879522088185735161749840168258671231718235084310269,0.000000042343708747932082400360931950936069840120944295438004616192744767410397742011739,0.000000042343708747932082400360931950936069840120944295438004616192744767410397773613625,0.000000042343708747932082400360931950936069840120944295438004616192744767410397774692553,0.000000042343708747932082400360931950936069840120944295438004616192744767410398068138339,0.000000042343708747932082400360931950936069840120944295438004616192744767410398069224457,0.000000042343708747932082400360931950936069840120944295438004616192744767410398619122608,0.0000000013181187765524383112103686723483307590274956611119908148234686258884987539072861,0.0000000013181187765524383112103686723483307590274956611119908148234686258884994697225265,0.0000000013181187765524383112103686723483307590274956611119908148234686258884994697803561,0.0000000013181187765524383112103686723483307590274956611119908148234686258884991924627206,0.0000000013181187765524383112103686723483307590274956611119908148234686258884991810562477,0.0000000013181187765524383112103686723483307590274956611119908148234686258884991792849731
"{'distance': [0.093, 0.124, 0.386, 0.4, 0.431, 0.462, 0.533, 0.573, 0.593, 0.631, 0.985], 'solute_2': [13.7, -16.02, 11.03, -17.63, 10.07, -7.53, 16.81, -17.39, 16.41, -16.2, 8.41], 'solute_1': [9.66, -2.8, 6.73, -14.7, 19.44, -19.72, 3.05, -7.36, 15.43, -2.37, 18.3]}","{'solute_1i': '191.0 mM', 'solute_2e': '181.0 mM', 'solute_1e': '209.0 mM', 'solute_2i': '52.0 mM'}"
voltage,current,solute_2,solute_1
-150,-0.0000000000030487473895051189128291788200187664736626131394118758965679425615333754217852332,-0.000018746483674776432682127325870948026937143534878620323508856701075198674739168019,-0.00000014219945320204291895674693535453041266680953659583047219538373352829182223202809
-140,-0.0000000000024164738382720995118194374539000329025523089847303890429274833528137563674204015,-0.000014897284130302851621998833679578337655923613239667277148996547168367844938196627,-0.000000093411112976225980343206202335534266843194560310413820069267622194870374886104926
-130,-0.0000000000018608802041616948000657457088063499171723052983694615336795834388330069708771171,-0.000011494318726792508400067185917267840727824388913875765445352117611085350049995839,-0.00000006083128629692586898390856515940529961669090562694142659020020560827971651310862
-120,-0.0000000000013718561160731822760976788779917889785312943576846725505346855703876567955086002,-0.00000848514761235695216817689990425527862821351735318050767064029446755584547444641,-0.000000039124433750307765568970123872028379554525006482126618047514972270149324525773736
-110,-0.00000000000094825957971800753979756744854046953749021167250617447785963096578401753069527709,-0.0000058697153992725472739310700197709564681007930917729124650682579890940448190260559,-0.000000024753972392464152428600772091121711133989322998053908761372328523778222608785554
-100,-0.00000000000059906802269019931717734225114528328594786099428951488185530830066150451919302318,-0.000003708773413880676725899710999828546330004429463295962278818317801068087574560874,-0.000000015363675987874331974557039326360032733186382092242801078049486144357921669191566
-90,-0.0000000000003376275874373943614557743543903694523553661647700995694717510436646200497194538,-0.0000020888372804420747569897164504257424287436280145721042087800675703666084782447422,-0.0000000093503592714544396050615885631294924620971166885760182911430890391612834077743018
-80,-0.00000000000016758850872642685942644239854684580673605293550159722195805358199590396226086326,-0.0000010349425363053906122945725066806705315493471124450636094017942842836308687270309,-0.0000000055889962868392378484609672004407331095976449032646369841642321231571576995219131
-70,-0.000000000000073650399195536132747348402236965726112405713725235606582443138497617481368517132,-0.00000045317022851672299077227240329097011307471379502967704677874457406432966041746597,-0.0000000032850455279560341693670083153345459737620727270270760339961247606075512310641056
-60,-0.000000000000029257997341210275208598641452655780101757202187551141809074231697165156839344437,-0.00000017883867997023365260266628011213006152153590879979717685878810150230553263476619,-0.0000000018977553370126265303629963560160296299925316685978707853985917571687718051251334
-50,-0.000000000000010824752238603639948450607891701582562432271702990762457928418199483917885314345,-0.000000065417976408980662373887650864733925219277507773016287732641787305645604096515507,-0.0000000010761311419629787241838403985012225250388575375942050551024100079472956011583785
-40,-0.000000000000003882640770424215422424705996184466619219718629772268559439794955334677410978847,-0.000000023040430898195555591824499513897676204081827513801211745244320584514435627358817,-0.0000000005978893275071398652937426519277269110936162024453966257667880743821325848186377
-30,-0.0000000000000014440982274025289837553293287523152731371763133970849419391410729531801149588766,-0.0000000083672137395530303613080775542866796461680027086864866599361218979885316832936131,-0.00000000032356612461340072677089529917874938316962907863009091467759189340382358258418346
-20,-0.00000000000000062460055884900730485680044466252675914697386362651239566863425669034201869773962,-0.0000000035650619943745376106317354971064086019725715019716897598644558132693646097346202,-0.00000000016690894928279154556938447958149356962034407462998650353160519726567970602994491
-10,-0.00000000000000034960812255993768320775417060864619691987623449855427549671632174254106579349686,-0.0000000020307751306366314377904014250258386808795766026344150671994983535186314686021117,-0.000000000075773865892476106562605790203040512526997294616364561294101024371635081513098205
0,-0.0000000000000002432525878858468925787020343709402255477899132018954887260506093299325989756541,-0.0000000014798911515437442844198807558795845600036216209412083673744376604168812522735943,-0.000000000019269742223904714445807800119529647824690419808315668182711088553464855417439439
10,-0.00000000000000017602764231067880361045192514726545176926200241154686699544990119192373757360429,-0.0000000011405857709846133780964829293725265889401349680795325413196868982747869094214423,0.000000000020893252812285426542766150323677406470238989938154128651139651879440139958763278
20,-0.000000000000000098341470336037396265592582368208518211584661656369383098731652716053554753845013,-0.00000000072594066398082073894803171304627065353770166571657049166334698672687833455509183,0.00000000005603690397531236312041019741737724759332950114492604804485488050548606111830272
30,0.000000000000000017945603047706207932784182093065284694575894680581376109547148401294627735099793,-0.000000000076138712403730178011256476605975730636618620921917303593692413989040954268397402,0.000000000094079353229662245184595872950992376859765221854689058820888330879075388134932541
40,0.00000000000000020107569063418679180076259345036820342295069229823527613759875789465769767492419,0.00000000097151684913754677813157856757533882795437830178415359340113690252524076748423909,0.00000000014181863733567980058144591380760547737880821755938594252094429364039020517183724
50,0.00000000000000049007036942184320160791436197118717839942989696451957650646062923229552387910939,0.0000000026460169164822580567869108873270793357836545524675668159088400734840350712253615,0.00000000020654949875588478676165031513153248426347225041341780338249347001048880105846554
60,0.00000000000000094408741451796512384626039744573047217148017354127571132039966758514479156509685,0.0000000052981556202640882413057620567795933003861809495376120506094793973555223087555691,0.00000000029751212282040647722388556436297236576899733918719356167269401127403345616630702
70,0.0000000000000016548035861987733144100696153411323726155008372123464088428003235249106339895396,0.000000009474213450342286910276322142773666846756783736706585745761637701796365514267122,0.00000000042769847519956003438298995813590008937432776087268632102830858513114998949116937
80,0.00000000000000276518314547778286165320523808876992808308085308059239625950139643683318717942,0.000000016027345715292472087364167662027264740582870242891595772212545339138847570167434,0.00000000061673646032437257493041866404484784645415494306054154532708720274187898640308991
90,0.0000000000000044987906086118894238116745484381273560489224331471457208393095766598660121873134,0.000000026290329967631687656569554454053099468721044648596941398622045340143113859063587,0.00000000089600420660828117538909896716479642828669518061357828720788736412224927366811495
100,0.0000000000000072057873974261204712746414236879522088185735161749840168258671231718234660366798,0.000000042343708747932082400360931950936069840120944295438004616192744767410397773613625,0.0000000013181187765524383112103686723483307590274956611119908148234686258884994697225265
"{'distance': [0.093, 0.124, 0.386, 0.4, 0.431, 0.462, 0.533, 0.573, 0.593, 0.631, 0.985], 'solute_2': [13.7, -16.02, 11.03, -17.63, 10.07, -7.53, 16.81, -17.39, 16.41, -16.2, 8.41], 'solute_1': [9.66, -2.8, 6.73, -14.7, 19.44, -19.72, 3.05, -7.36, 15.43, -2.37, 18.3]}","{'solute_1i': '191.0 mM', 'solute_2e': '181.0 mM', 'solute_1e': '209.0 mM', 'solute_2i': '52.0 mM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,2555684555425.6444233261341818059378144346327239290710444685830840148818323506587,0.000041380942347319118550387236043923522123848701476110652728053936804627708040846567,2555684555425.6443819451918344868192640473966800055489206198816079042291042967219,61759940940330362.083265745908854693051963069467442251152054417241635205720807614,5111369110851.2888466522683636118756288692654478581420889371661680297636647013175,7.0000194343050674209674531700432926211194143578926890132516346486718078092039204e-78,2.1868643517469837271956800454770061803371183211833817380345199090688262607777119e-78,6.2879758608503630884100308153867032392818829403078089219848157377950925829298479e-85,-17.854649467419271193712810268919257731139871414181384045975712896231869522096802,-7.1651145552057588573311238789074850533771360848529734454575880534677299269409001e-78,6.1204190174325473871554600320802743805719072376787977690812580390213520159681041e-78,1.2850175697586885096545004678800006624409762452858830082383076866135002379216855e-77
-140,2633961696158.5607518157020201794593404295436645988716974502733170614028454617066,0.000042420021037591443316163708180844071391438481565661115718164706926335990984871941,2633961696158.5607093956809825880160242658354837548003060117917514002871272969997,62092418431957332.69361793357978447423464154586061361224943777631722677171620229,5267923392317.1215036314040403589186808590873291977433949005466341228056909234132,8.6496922183934950309600865179505443923743282992721009861152876005492383445106867e-78,6.4771264163208334690397638971002996783370002733272110387677776026264438523718203e-78,2.1333680922549980807268989106376748698082384600612800038773249889180912039113578e-84,-15.430279617693821041266050710543269069931448279588510500160132652693327248673226,7.9693051375123962534643331193252042846954814621179588515175383635962044303295533e-78,8.1649163450146667075948317491801465852482926312074361257593584505040560776822933e-78,1.5210731881333258169388235720118820161809792065258829631875170735049374902780632e-77
-130,2715331766652.2224617756378175475456458187136730369928083792594458654587811035388,0.000043485191074830106506563111659021693058010262641995835316260500316389203310792797,2715331766652.2224182904467427174391392556020140152997503689968038696234648430385,62442677599820827.426653424493801399445053863606637589533281111430478493912028075,5430663533304.4449235512756350950912916374273460739856167585188917309175622070776,1.0137377542210471132533588807701250277813898865285556860154776924943991550196521e-77,1.5105298396785648059336062198689899443819898843609616700251945801025706725347076e-78,1.7926531007792974198720480823158496609231939218389046032233183705871440467125359e-84,-13.316481177218874312933366583147051494821355651062747029626187075704114724344942,6.568738718224212793393088608422193135308012158265249770851478808913979531453833e-78,3.9425176114411327932393872684189727452646620115599588907232324807240991755126317e-78,7.0229199787418977164451486726942477782883259326540057977300372110165150768532286e-78
-120,2799744151634.3730981588335696756153983327268477602263880344329838392553229419763,0.000044577107614792699995256570352310145689641875217634668633334833124014991975717226,2799744151634.3730535817259548829154030761564954500806983925577662045866896071431,62806770143724878.860280159804144305695119134326016621206734595573386540750532177,5599488303268.7461963176671393512307966654536955204527760688659676785106458839526,3.5360735056243467210842080839489889634737774862924742741530852968719916286754632e-78,1.5454862184775947046895009559161847865302803386552232068414000594808539530561668e-78,4.3117184227053583366353510776389120139826182000292711359706855760272417302075857e-85,-11.58112510242358805053784318074325542806495502036958395592173632287197924987546,4.2758384931390094982367481030683312006315402012181582745843835728915620365333919e-78,3.7327914434005740448719351546152480163499735688312792808641340852470337656665962e-78,7.7168456192238653505630432410065654903755390285174421611358179442464513663506245e-78
-110,2887183472551.0973496495743788071022174315460217071899594234129542874123086227694,0.000045696442264248984604275208328127861364219810914104197602693984547161977958623123,2887183472551.0973039531321145581176131563376935793285952036020401832147059287849,63181799927779297.855693583984104603965135822162220830652918918722627684175262563,5774366945102.1946992991487576142044348630920434143799188468259085748246172455389,1.387142405370272245859785373666109101034476718692048223439232058843729625805801e-77,2.340030124876543899477886589905419176311153985162548784395356574218464267759623e-79,2.1505298112764787518031107678454705899936547463433624253129733171938543441834694e-84,-10.302010063212641862224641508323025954035759053971696461614994348126475376925193,-1.4695928689540442524101719422714034798839349615753787990462499836662168121813252e-78,1.0009768924725858565435423030118048394936463424900164857271993874568772886594753e-77,1.6291615510197999973879583340647292585414200545448473509388723114520849366495845e-77
-100,2977661626807.4559851229565350251898966198281151796508723414143975312735390195662,0.000046843883494067108734075514916080986776506145560299611818386346311049440840453093,2977661626807.4559382790730409580811625443131990986640958352688372316617206332199,63565644107721855.295420238571472751450535394790640558497221603248999327839819802,5955323253614.9119702459130700503797932396562303593017446828287950625470780391324,1.7370504379332477716460410333867817007461192122933434829866689406858071610193303e-77,1.1995549045358468301875909554098492522964048410558576777861328123277550837505838e-78,2.8929701986172563898661679412477644731477751433782155630408927802681879558574874e-84,-9.4954758721557060071498737579304666007720995642853482875470444741220644550222739,-6.7736933104093070936604995180912985446879445384977781412466125190673663441651636e-79,5.6807925645107407482835685464037982569167547829862910431427520122206828100808229e-78,1.0510486386963947902512671776145184517206707613483721446986894687390303476060502e-77
-90,3071211813849.9037217125931729718218029396565092418618912782393687599991434682358,0.00004802013706267241539729047839872261326953702484323502717042214432416465971628349,3071211813849.9036736924561102994064056491781105192486217412145255249719730460915,63956748183404387.873828227118779957180003303708623591741141807292987497428239968,6142423627699.8074434251863459436436058793130184837237825564787375199982869364716,1.4337389202793511585114060709727225850485547480021170268105757714147076235718873e-78,1.0795210693868055781732939828500499463895000455545351731279629337710739753953034e-78,4.8672948403723148570102943074402612054832740046357721351068516384221529196863811e-85,-9.0719562835377902237951403612573129447062575450578331611701487618809443948642161,8.8041137059501527740491668777861689889584085338745145602084320865591594303380531e-79,3.518686553443216396119573793215347319632936821702862216820910257267411003680046e-78,6.8435253018329119005241651185475124278662586914993507738564201345269155894954415e-78
-80,3167884058830.7617770746809886790173285148057466322763629546793699678873080147193,0.000049225926450139366007485288705805728515628800714785401914192902273759923404814678,3167884058830.761727848754538539651321029517040826547847325878655182485393821817,64353975380016296.685872969535332291443061257762323872622318452447672214555057351,6335768117661.5235541493619773580346570296114932645527259093587399357746160294386,1.031554068745106697502507970916771359904419721264758463775109112006831918871391e-77,5.8467029793156481802237191688343525416759445826615742872731273737249768237718287e-78,1.0836033856104836876380782849473609174270265860566194164936368280945560467977357e-84,-8.8847022902051446200642197213630359108210156797543980820547098687863435790843485,-6.6202826097920656359873736313988481721259069025941899235184092939650840569968749e-78,6.9226326433971467725240305123656898453433817893589850794340769563389194277889907e-78,1.1340710543789861421191354140094087945427315317988789066912327545375119330805093e-77
-70,3267741865286.0289132996886821655607868786386594280119053951949183152231448357305,0.000050461993303183527055595390748879777660401843689508981871563234604595232349925157,3267741865286.0288628376953789820337312832479105482342449933512288062412732724959,64756495956331452.653836288022184627751901836729955296048556259886697988988448183,6535483730572.057826599377364331121573757277318856023810790389836630446289671461,2.5334775368545513670635826023792999370311610651999093045545960401747536436533298e-78,1.3130945835434710711511998210926319163534864340808049246852424962330354559076703e-78,3.3495684968122236751370946847458791776709208653715840590806104829817964765225651e-85,-8.8142015451961883950353310202734340015922743351104750025230385000329047005082637,8.9651752238671672957521859656419363103276266258372995540944072520220103360899668e-79,1.2070673735260229791290702433467460581946995668969920105623710607522562473726833e-78,2.905287541521798193585141134695011933843617610882446865258922466506949937961069e-78
-60,3370859719183.4975847736322392573077953361163848087372080634508534198518492482805,0.000051729097891327341049742689456382818619363359193310544956198961427285586365252518,3370859719183.4975330445343479299667455934269284259185887000916601093068930493191,65163705855938388.239263515578280225094056985741553880234367254580920366065968391,6741719438366.995169547264478514615590672232769617474416126901706839703698496561,4.2223828171779287695579808346980791961369964171861695478923622375248836930345335e-78,3.8373037217740700796933056638004948735350327419533911596642898036291820688425108e-78,1.0621905185701738316142590177524870320090590441649611957804292775101280897115699e-84,-8.7972953286701895303318810103158179806331940483123232803079431589244481757628212,-3.9936000511559921260651155546117673331061325630083997682497315208003127345181587e-78,4.5562966642976907609156271382713940896669512714861968453001879893228131712758008e-78,7.8340117626266934016465986441856188092719963493025310998711109825273976483110702e-78
-50,3477321235199.5424507747655113319838741279065192818578417738793140167486330600174,0.000053028019574520268252517572740248749710439084805696590046473508480738833765664116,3477321235199.5423977467459368117156216103337790331081313347945083201585865865089,65575166923080418.286472029595958682575825710020135399061721848289336357149728241,6954642470399.0849015495310226639677482558130385637156835477586280334972661200348,3.1306662830390952739725549998324444610352936139372628372277999462269490790891529e-78,1.8606979369801873490975233200491583548608081839880415825887251739315874673561626e-78,3.8081237049517299551878914085690197815899817083831031225201490150542632702637653e-85,-8.8087561515618441708854665788568699949280518637690812349202595893307998721915193,1.4943030683834012045732797444860493380671226011026759759261272853825573081305302e-78,3.2240848816054354371170878711782193436820984564081169862127671467501204964943195e-78,5.9461984461951596437094472896131632186371152502865148681336030552625099333580917e-78
-40,3587217787690.6451666156930641499944746017144959345978707169489737556506557860874,0.000054359557282500892648097817599773010489018587660368049451340070285036519360975108,3587217787690.6451122561357816491018265038968961615873816983613133876012044460172,65990562966660162.85202050040098901411941367649769063880642320577048430259698805,7174435575381.2903332313861282999889492034289918691957414338979475113013115721749,1.1653435946082715536102427094884523439263990389131798913486576369410153367173669e-78,1.6908326545738139692220724094863313962479065445109640169898354680633508095990487e-78,4.6325432830793582899630679608017493198526713204931303375185196017545652991331391e-85,-8.8392920764779875191876232784124536896065456766211577470088707187474328456346584,-1.1322680410811124988849676545773143910052011011557507127738520451095384999005541e-78,1.2355427569393828926838359297653991891820105407409711084722654546637321159512041e-78,2.1776173978841463636869402300564136117384611778769987214831592084267925417445886e-78
-30,3700647507706.2219545660463632258818559719032069897681010945583177188904897316234,0.0000557245300061958555593088144315727316751260056399654340576731322429443265580293,3700647507706.2218988415163570300262966630887754170364259685526777534564320584912,66409667471304957.568455253102718391408564420652807671527014747016746991457851172,7401295015412.4439091320927264517637119438064139795362021891166354377809794632468,5.0265199793323134733694001076455450628761095871133043998770774103715631979343814e-78,1.8891618714269097618032644699875874061816250797204365529739351340993794569417809e-78,7.9412809285178055052177099249926293531979277383555599138264455047363935496288345e-85,-8.8847223662473198531857738235827902513352624345723408349186695809362073116389758,6.7973530044352932903534434192096114076200350493104327242900038527451399987272186e-79,2.0616993228657485980956018009408730801334512668310130806824846955770796170021097e-78,3.8811728791289094073922035084740712499892672523436603150696076772883208979426789e-78
-20,3817714556681.5955293705472937567132340566525901238114899654197872605142697565258,0.000057123777301457849552241755048698556947315448543484007942124992800188414192309366,3817714556681.595472246769992298863681814897541425254542649971243776506327631533,66832319868037929.308565707342516336069217939355436379986597275042456668754381421,7635429113363.1910587410945875134264681133051802476229799308395745210285395130515,4.1494091104555339411035987465798794814346408001002445717106075266825655929256974e-78,2.1971922323364355590675911819433506212320473746994745064150524911300307583021615e-78,4.7325938134833794257008919834717100818032230460136693787431631353438750060596803e-85,-8.9424286034226847051879557388451471287125835071756132464100301974759398673124868,-9.7278811695892007652493213751805382440278556469534530887577580762366246151792404e-79,1.2437983049949791128507776777339477018583316968848193476901506294696410478426213e-78,2.5211991557506620130514700897746923126833491649084449964306822096655847782519263e-78
-10,3938528609518.7712555917696565951034056527267139102832516822268186956747737576911,0.000058558159805452520801690538596893449580228133075760358406667591983504662381096477,3938528609518.7711970336098511425826039621881170168336714540937429353163670900991,67258408095536557.252987059476580157149694590119081766039902282922197684272447224,7877057219037.5425111835393131902068113054534278205665033644536373913495475153821,4.5036269613480795214417108347025521200936955025478264253932203643261992411022813e-78,3.1153595057910531431815770116494090467182397364145035627888784442096338555229284e-78,6.8265957345210754800506982733432274871125249669779039414211974357226624246245617e-85,-9.0104244439406155855863341512177569593026313584510160878386232342021801100984835,-1.7388030622422323722961126165384069613459591987745214870556744869793127531396235e-78,2.5504687494969124546070496349422463280426895267838172867460052280047480134157877e-78,4.8108747147508050233613959088479936714977448411131258897914583718888913168416564e-78
