0,-0.0000000015195822043873118975449778308604624407806530992716271574726842043711281260074507,-0.0000000015195822043873118975449778308604624407806530992716271574726842043711281033399541,-0.0000000015195822043873118975449778308604624407806530992716271574726842043711281416259726,-0.0000000015195822043873118975449778308604624407806530992716271574726842043711281132030897,-0.0000000015195822043873118975449778308604624407806530992716271574726842043711281466646597,-0.0000000015195822043873118975449778308604624407806530992716271574726842043711281159237922,-0.017085870391791628897017866200739866271426704105721751739128172348351969763669761,-0.017085870391791628897017866200739866271426704105721751739128172348351969622174775,-0.017085870391791628897017866200739866271426704105721751739128172348351969887477873,-0.017085870391791628897017866200739866271426704105721751739128172348351970064346605,-0.017085870391791628897017866200739866271426704105721751739128172348351970256938752,-0.017085870391791628897017866200739866271426704105721751739128172348351970448829322,0.0038001692645995848157264742207987122678666214182208822983397164759625066896607593,0.0038001692645995848157264742207987122678666214182208822983397164759625066896607592,0.0038001692645995848157264742207987122678666214182208822983397164759625067028178683,0.003800169264599584815726474220798712267866621418220882298339716475962506879962855,0.0038001692645995848157264742207987122678666214182208822983397164759625068718220681,0.0038001692645995848157264742207987122678666214182208822983397164759625070637126327
10,-0.00000000090177867255205237641418315245705926235574696214255802330887079904449210696880232,-0.00000000090177867255205237641418315245705926235574696214255802330887079904449192562882875,-0.00000000090177867255205237641418315245705926235574696214255802330887079904449189047713663,-0.00000000090177867255205237641418315245705926235574696214255802330887079904449190637210037,-0.00000000090177867255205237641418315245705926235574696214255802330887079904449191493455196,-0.00000000090177867255205237641418315245705926235574696214255802330887079904449190718685098,-0.013761861400263471032163676457916191203245432193657162550986209489083769326286164,-0.013761861400263471032163676457916191203245432193657162550986209489083768194326279,-0.013761861400263471032163676457916191203245432193657162550986209489083768132422223,-0.013761861400263471032163676457916191203245432193657162550986209489083768158952532,-0.013761861400263471032163676457916191203245432193657162550986209489083768217158076,-0.013761861400263471032163676457916191203245432193657162550986209489083768265520776,0.0040663905236272023638053484589087356141579953012387563649398940622001617196826559,0.0040663905236272023638053484589087356141579953012387563649398940622001617196826559,0.0040663905236272023638053484589087356141579953012387563649398940622001617984425258,0.0040663905236272023638053484589087356141579953012387563649398940622001617620979312,0.004066390523627202363805348458908735614157995301238756364939894062200161764476447,0.0040663905236272023638053484589087356141579953012387563649398940622001618128391362
20,-0.00000000035698437605360371143349196862028138324679174822109651327741923416933854209506,-0.00000000035698437605360371143349196862028138324679174822109651327741923416933799807513932,-0.00000000035698437605360371143349196862028138324679174822109651327741923416933798711917147,-0.00000000035698437605360371143349196862028138324679174822109651327741923416933804986309818,-0.00000000035698437605360371143349196862028138324679174822109651327741923416933801808347447,-0.00000000035698437605360371143349196862028138324679174822109651327741923416933805109613406,-0.010929051523875901052700000115465186723179822783956329435974690728198713709213533,-0.010929051523875901052700000115465186723179822783956329435974690728198710313333879,-0.010929051523875901052700000115465186723179822783956329435974690728198710490202611,-0.010929051523875901052700000115465186723179822783956329435974690728198710242586386,-0.01092905152387590105270000011546518672317982278395632943597469072819871004278947,-0.010929051523875901052700000115465186723179822783956329435974690728198709836717935,0.0043503423160777641047669500903120677163502215822881109204827392000135093178375981,0.0043503423160777641047669500903120677163502215822881109204827392000135093178375981,0.0043503423160777641047669500903120677163502215822881109204827392000135094404666204,0.0043503423160777641047669500903120677163502215822881109204827392000135091208285245,0.0043503423160777641047669500903120677163502215822881109204827392000135091201174062,0.0043503423160777641047669500903120677163502215822881109204827392000135089140458721
30,0.00000000012076217343440171674310472941003423026327078456218593291348305903118448596899286,0.00000000012076217343440171674310472941003423026327078456218593291348305903118407795405242,0.00000000012076217343440171674310472941003423026327078456218593291348305903118400096268965,0.0000000001207621734344017167431047294100342302632707845621859329134830590311840632915654,0.00000000012076217343440171674310472941003423026327078456218593291348305903118404050955125,0.00000000012076217343440171674310472941003423026327078456218593291348305903118406251085929,-0.0085529075280070557039347350902476646028538668084737943087728545049568613511980926,-0.0085529075280070557039347350902476646028538668084737943087728545049568638981078335,-0.0085529075280070557039347350902476646028538668084737943087728545049568641280371851,-0.0085529075280070557039347350902476646028538668084737943087728545049568642341584243,-0.0085529075280070557039347350902476646028538668084737943087728545049568643632711597,-0.0085529075280070557039347350902476646028538668084737943087728545049568645006076537,0.0046533644176689514563566702323212336583015496230747892742987325536327344720090222,0.0046533644176689514563566702323212336583015496230747892742987325536327344720090224,0.0046533644176689514563566702323212336583015496230747892742987325536327343466760616,0.0046533644176689514563566702323212336583015496230747892742987325536327345942712497,0.0046533644176689514563566702323212336583015496230747892742987325536327345877227043,0.0046533644176689514563566702323212336583015496230747892742987325536327347250592036
40,0.00000000053839609798536399149613690841607015483847710229111002142520622662142646589193767,0.0000000005383960979853639914961369084160701548384771022911100214252062266214267605693946,0.00000000053839609798536399149613690841607015483847710229111002142520622662142672870878409,0.00000000053839609798536399149613690841607015483847710229111002142520622662142672818227787,0.00000000053839609798536399149613690841607015483847710229111002142520622662142668196137841,0.00000000053839609798536399149613690841607015483847710229111002142520622662142673247354905,-0.0065929472960675710622532913670029880723564661422580450611843841251989430543970266,-0.0065929472960675710622532913670029880723564661422580450611843841251989412149622137,-0.0065929472960675710622532913670029880723564661422580450611843841251989416836643535,-0.0065929472960675710622532913670029880723564661422580450611843841251989420639321274,-0.0065929472960675710622532913670029880723564661422580450611843841251989423571765975,-0.0065929472960675710622532913670029880723564661422580450611843841251989426724835254,0.0049768609700854834671636737099726831985408701022637441671965285706937039422304419,0.0049768609700854834671636737099726831985408701022637441671965285706937039422304416,0.0049768609700854834671636737099726831985408701022637441671965285706937040771414038,0.0049768609700854834671636737099726831985408701022637441671965285706937042656320129,0.0049768609700854834671636737099726831985408701022637441671965285706937042679942621,0.0049768609700854834671636737099726831985408701022637441671965285706937045833011925
50,0.00000000090357615569107277151883423001463724490538419787251567525583452040859756457528416,0.00000000090357615569107277151883423001463724490538419787251567525583452040859740590280734,0.00000000090357615569107277151883423001463724490538419787251567525583452040859732395185518,0.00000000090357615569107277151883423001463724490538419787251567525583452040859735040689276,0.00000000090357615569107277151883423001463724490538419787251567525583452040859739745579232,0.00000000090357615569107277151883423001463724490538419787251567525583452040859735578137745,-0.0050043146523499071028258126622611364889327996952331396351480798741924652470184382,-0.0050043146523499071028258126622611364889327996952331396351480798741924662374833375,-0.0050043146523499071028258126622611364889327996952331396351480798741924663701348865,-0.0050043146523499071028258126622611364889327996952331396351480798741924661136752251,-0.0050043146523499071028258126622611364889327996952331396351480798741924658209461994,-0.0050043146523499071028258126622611364889327996952331396351480798741924655608062805,0.0053223076248362295101672191354157237139958249738426891979914424095100598961970906,0.0053223076248362295101672191354157237139958249738426891979914424095100598961970907,0.005322307624836229510167219135415723713995824973842689197991442409510059706745861,0.0053223076248362295101672191354157237139958249738426891979914424095100596610848117,0.0053223076248362295101672191354157237139958249738426891979914424095100596615645547,0.0053223076248362295101672191354157237139958249738426891979914424095100594014246363
60,0.0000000012243830548534422825283731036312276906565162465450215236537881891414937514017128,0.0000000012243830548534422825283731036312276906565162465450215236537881891414935700617391,0.0000000012243830548534422825283731036312276906565162465450215236537881891414935987710371,0.0000000012243830548534422825283731036312276906565162465450215236537881891414935675045954,0.000000001224383054853442282528373103631227690656516246545021523653788189141493539688876,0.0000000012243830548534422825283731036312276906565162465450215236537881891414935719534331,-0.0037396781994191241845457621710235082794933880243687231781064352594899860549157321,-0.003739678199419124184545762171023508279493388024368723178106435259489987186875617,-0.003739678199419124184545762171023508279493388024368723178106435259489987452178715,-0.0037396781994191241845457621710235082794933880243687231781064352594899876467343202,-0.0037396781994191241845457621710235082794933880243687231781064352594899878299235776,-0.0037396781994191241845457621710235082794933880243687231781064352594899880313253161,0.005691259370787721719013692365025778265803454450848737357730098562816900072907997,0.0056912593707877217190136923650257782658034544508487373577300985628169000729079968,0.0056912593707877217190136923650257782658034544508487373577300985628169002951640963,0.0056912593707877217190136923650257782658034544508487373577300985628169002948562507,0.0056912593707877217190136923650257782658034544508487373577300985628169002996352756,0.0056912593707877217190136923650257782658034544508487373577300985628169005010370098
70,0.0000000015089925263860909993492911514608259631008342883925818022240457425846898306410293,0.0000000015089925263860909993492911514608259631008342883925818022240457425846901933209765,0.0000000015089925263860909993492911514608259631008342883925818022240457425846902588133033,0.0000000015089925263860909993492911514608259631008342883925818022240457425846902239485691,0.0000000015089925263860909993492911514608259631008342883925818022240457425846901808152815,0.0000000015089925263860909993492911514608259631008342883925818022240457425846902280840156,-0.0027512896814981366793586573608437899813696937716997335719999308756511682456422553,-0.0027512896814981366793586573608437899813696937716997335719999308756511659817224856,-0.0027512896814981366793586573608437899813696937716997335719999308756511661585912176,-0.0027512896814981366793586573608437899813696937716997335719999308756511664592680621,-0.0027512896814981366793586573608437899813696937716997335719999308756511667390777047,-0.0027512896814981366793586573608437899813696937716997335719999308756511670341384679,0.0060853593425783163909047310570732438788234465540201369496886625823690641138965958,0.006085359342578316390904731057073243878823446554020136949688662582369064113896596,0.0060853593425783163909047310570732438788234465540201369496886625823690644067389731,0.0060853593425783163909047310570732438788234465540201369496886625823690644482611215,0.006085359342578316390904731057073243878823446554020136949688662582369064453542698,0.0060853593425783163909047310570732438788234465540201369496886625823690647486034607
80,0.000000001765360163379988248534198865138966252931506043567407942177856571958638768628462,0.0000000017653601633799882485341988651389662529315060435674079421778565719586387232934685,0.0000000017653601633799882485341988651389662529315060435674079421778565719586387458652302,0.0000000017653601633799882485341988651389662529315060435674079421778565719586387166679606,0.0000000017653601633799882485341988651389662529315060435674079421778565719586387795264665,0.0000000017653601633799882485341988651389662529315060435674079421778565719586387182612515,-0.0019929709799779046458729088690713870707255187655899400889237359343207740758942767,-0.001992970979977904645872908869071387070725518765589940088923735934320774358884248,-0.0019929709799779046458729088690713870707255187655899400889237359343207739874599107,-0.0019929709799779046458729088690713870707255187655899400889237359343207735806618271,-0.0019929709799779046458729088690713870707255187655899400889237359343207731856398739,-0.001992970979977904645872908869071387070725518765589940088923735934320772803210314,0.0065063486715744340262889852234806882842989993105166908069532828029265361527100617,0.0065063486715744340262889852234806882842989993105166908069532828029265361527100612,0.0065063486715744340262889852234806882842989993105166908069532828029265360374465873,0.0065063486715744340262889852234806882842989993105166908069532828029265357429199872,0.0065063486715744340262889852234806882842989993105166908069532828029265357415966071,0.0065063486715744340262889852234806882842989993105166908069532828029265353591670489
90,0.0000000020009540079145761055566270578123549074758799380744910666207988369545451700363742,0.0000000020009540079145761055566270578123549074758799380744910666207988369545450907001357,0.0000000020009540079145761055566270578123549074758799380744910666207988369545451880321806,0.000000002000954007914576105556627057812354907475879938074491066620798836954545141469575,0.000000002000954007914576105556627057812354907475879938074491066620798836954545114324802,0.0000000020009540079145761055566270578123549074758799380744910666207988369545451300617909,-0.0014218048688720209501210729083037559795602220201601197344076983452665245199878532,-0.0014218048688720209501210729083037559795602220201601197344076983452665250152203029,-0.0014218048688720209501210729083037559795602220201601197344076983452665249267859368,-0.0014218048688720209501210729083037559795602220201601197344076983452665249975334297,-0.0014218048688720209501210729083037559795602220201601197344076983452665251731918046,-0.0014218048688720209501210729083037559795602220201601197344076983452665252714251875,0.0069560772406612795346214344253692526218029208695758064610188477444612841886733949,0.0069560772406612795346214344253692526218029208695758064610188477444612841886733948,0.0069560772406612795346214344253692526218029208695758064610188477444612844482391233,0.0069560772406612795346214344253692526218029208695758064610188477444612843382863856,0.0069560772406612795346214344253692526218029208695758064610188477444612843413940593,0.0069560772406612795346214344253692526218029208695758064610188477444612844396274452
100,0.0000000022225602471262574220330102018500867897512855447109118526812343122615101142000105,0.0000000022225602471262574220330102018500867897512855447109118526812343122615096948513217,0.0000000022225602471262574220330102018500867897512855447109118526812343122615096581287759,0.0000000022225602471262574220330102018500867897512855447109118526812343122615096851413974,0.0000000022225602471262574220330102018500867897512855447109118526812343122615097645781911,0.0000000022225602471262574220330102018500867897512855447109118526812343122615096835977568,-0.00099937070290390559221799484703047499273515490067580689657093218914140874040629285,-0.00099937070290390559221799484703047499273515490067580689657093218914141135806352658,-0.00099937070290390559221799484703047499273515490067580689657093218914141086283107695,-0.00099937070290390559221799484703047499273515490067580689657093218914141031453800773,-0.00099937070290390559221799484703047499273515490067580689657093218914140981548375288,-0.00099937070290390559221799484703047499273515490067580689657093218914140930998790862,0.0074365150865526317422997110167901616034184502748682203763446664606244835810015599,0.0074365150865526317422997110167901616034184502748682203763446664606244835810015601,0.0074365150865526317422997110167901616034184502748682203763446664606244832187706479,0.0074365150865526317422997110167901616034184502748682203763446664606244830289331692,0.0074365150865526317422997110167901616034184502748682203763446664606244830273361097,0.0074365150865526317422997110167901616034184502748682203763446664606244825218402653
"{'distance': [0.083, 0.167, 0.25, 0.333, 0.417, 0.5, 0.583, 0.667, 0.75, 0.833, 0.917], 'solute_2': [8.0, -2.0, 8.0, -2.0, 8.0, -2.0, 8.0, -2.0, 8.0, -2.0, 8.0], 'solute_1': [15.0, -20.0, 15.0, -20.0, 15.0, -20.0, 15.0, -20.0, 15.0, -20.0, 15.0]}","{'solute_1i': '1.0 M', 'solute_2e': '1.0 M', 'solute_1e': '1.0 fM', 'solute_2i': '1.0 fM'}"
voltage,current,solute_2,solute_1
-150,-0.000000027099262397417280022515939217074255162943031459781623301016075503158598687109774,-0.17138763046683705824844534204517470277058930401685249821661736599809134155340386,0.001114344579806539760639876279011633288681392406018923386211794335618795683618072
-140,-0.000000020006212381062316398778765436086937810159329836299061712129041563507315934741408,-0.12740177278388654075506717634143903629406896744223399512257482971518942594377327,0.0012595244036089463766676935309203400265911027677181583273484535455886256059350476
-130,-0.000000016769681804800494152043806802086822773451668609141133142155229176015754112082126,-0.10748850072542557611550563436079521137190434004246769771833123898932976624200916,0.001404419511275537746982858010117878403182115796708157527910406430655967084557641
-120,-0.000000014844281435390082930710555124735135812876883858868208431753682740441910301236283,-0.095760708213408378109503547161364423575683028264647947089594276234469897873972514,0.0015498877041134160181438407673693991676123848879046925557714480571647037128788851
-110,-0.000000013336590286152094407572550054539973911759108213730287238066011735122639290231436,-0.086643867246653655545175508001913293866395790863875685361948082521554057139807169,0.0016971199961355197776014261652269436433067615209895503339532273729333549464466238
-100,-0.000000011957351062138389320346995098319705241311339873606429902719561586585653841672607,-0.078335044930330339734340543453167592133030557031927072374072007758968572007409472,0.001847450485956711925028045317690425642748910523698172965528819603181339405186146
-90,-0.000000010628457159836291921016778004109143624447589741639218160096099966813051512054699,-0.070349404997641289504003385977764952299013364793087289444227976151190023507472912,0.0020022394531393324605819952769124351939369023517070884932199206864793656380939083
-80,-0.0000000093403876919471037487523320780398722893104115979370209057526041126852864960496046,-0.062630169757260212919072698557866593942156059836895376824416378303504087252656402,0.0021628136802933267441543898486389969469546013010580988793596152172136884739698173
-70,-0.0000000081024618506835253696049990725587408274921742297382589369151290633921819459246383,-0.0552380543880347523810388815809295125420778213958501215873656289854094191936625,0.0023304446388253481658714323574800588870216575582456558670087134834946287639843104
-60,-0.0000000069265148263476828678990241784930938593628313774178310395795851959109826185629019,-0.048249369267721286622132775859859411685540899046248202575926807604268093305961339,0.002506348721414690695711256525358940136816008372213035901387165946624836242657847
-50,-0.0000000058222096752311093073447807909344084704118261231801430806420105175443747646266537,-0.041726778637583662231083583884891337388244844467490089225811380884369329318918521,0.0026916986969718885387789852360704669141946197866949909885548076283261427720936714
-40,-0.0000000047961813842323153570669317267280477003073896379576888148317477423523818564780551,-0.035713989797225943677657946065436841940148037236497511480919778563333203628419796,0.0028876397668017496182850611089870408186627751861957917308963292497077526125444363
-30,-0.0000000038522916064855015024190991781807208299377801909000810742345436738771441410360061,-0.030237377116349579417326651899530715849058013367132998189524837651501690443390325,0.0030953065154609891558825218793901317365915691022624338300222301664768235576204707
-20,-0.0000000029920869540601877726371331548471490935455201722314117400675459021809351380828306,-0.025308874689699331641227195822387537211871775169743090190898624910426071860118863,0.0033158388615157459583947508439992905611502442722532070731035959336131813835288662
-10,-0.000000002215191204319432003349440751755071131068060439721705067605722799127653056186095,-0.020928452785345709204374750799766328266539468212132468358375534907734329365265978,0.0035503961669567743421889066117849438326662186391128964915947522117654162233334048
0,-0.0000000015195822043873118975449778308604624407806530992716271574726842043711281033399541,-0.017085870391791628897017866200739866271426704105721751739128172348351969622174775,0.0038001692645995848157264742207987122678666214182208822983397164759625066896607592
10,-0.00000000090177867255205237641418315245705926235574696214255802330887079904449192562882875,-0.013761861400263471032163676457916191203245432193657162550986209489083768194326279,0.0040663905236272023638053484589087356141579953012387563649398940622001617196826559
20,-0.00000000035698437605360371143349196862028138324679174822109651327741923416933799807513932,-0.010929051523875901052700000115465186723179822783956329435974690728198710313333879,0.0043503423160777641047669500903120677163502215822881109204827392000135093178375981
30,0.00000000012076217343440171674310472941003423026327078456218593291348305903118407795405242,-0.0085529075280070557039347350902476646028538668084737943087728545049568638981078335,0.0046533644176689514563566702323212336583015496230747892742987325536327344720090224
40,0.0000000005383960979853639914961369084160701548384771022911100214252062266214267605693946,-0.0065929472960675710622532913670029880723564661422580450611843841251989412149622137,0.0049768609700854834671636737099726831985408701022637441671965285706937039422304416
50,0.00000000090357615569107277151883423001463724490538419787251567525583452040859740590280734,-0.0050043146523499071028258126622611364889327996952331396351480798741924662374833375,0.0053223076248362295101672191354157237139958249738426891979914424095100598961970907
60,0.0000000012243830548534422825283731036312276906565162465450215236537881891414935700617391,-0.003739678199419124184545762171023508279493388024368723178106435259489987186875617,0.0056912593707877217190136923650257782658034544508487373577300985628169000729079968
70,0.0000000015089925263860909993492911514608259631008342883925818022240457425846901933209765,-0.0027512896814981366793586573608437899813696937716997335719999308756511659817224856,0.006085359342578316390904731057073243878823446554020136949688662582369064113896596
80,0.0000000017653601633799882485341988651389662529315060435674079421778565719586387232934685,-0.001992970979977904645872908869071387070725518765589940088923735934320774358884248,0.0065063486715744340262889852234806882842989993105166908069532828029265361527100612
90,0.0000000020009540079145761055566270578123549074758799380744910666207988369545450907001357,-0.0014218048688720209501210729083037559795602220201601197344076983452665250152203029,0.0069560772406612795346214344253692526218029208695758064610188477444612841886733948
100,0.0000000022225602471262574220330102018500867897512855447109118526812343122615096948513217,-0.00099937070290390559221799484703047499273515490067580689657093218914141135806352658,0.0074365150865526317422997110167901616034184502748682203763446664606244835810015601
"{'distance': [0.083, 0.167, 0.25, 0.333, 0.417, 0.5, 0.583, 0.667, 0.75, 0.833, 0.917], 'solute_2': [8.0, -2.0, 8.0, -2.0, 8.0, -2.0, 8.0, -2.0, 8.0, -2.0, 8.0], 'solute_1': [15.0, -20.0, 15.0, -20.0, 15.0, -20.0, 15.0, -20.0, 15.0, -20.0, 15.0]}","{'solute_1i': '1.0 M', 'solute_2e': '1.0 M', 'solute_1e': '1.0 fM', 'solute_2i': '1.0 fM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,22921310230.50845160874183934991737569718382474463582779719403449044192528292867,0.0000000050520764103363891505732234688464761855612190709565684815861943265126089771835919,22921310230.508451603689762939580986546610601275789351611632815419485356801342476,4537007829812742558.8020880418560876676783455961335780587515628299284235888827851,45842620461.01690321748367869983475139436764948927165559438806898088385056585734,4.3335850997617065161098828916115099014799194731450845328849937434467327782053297e-72,1.3094953695034556752806887892517158332691851370268836987692625927671086415298096e-72,4.229008610982654270469721066583151435215285682245686616011474789837179423547607e-79,0.0007297406701542152230613160595183025438616127476706827935333298891111391612107784,1.3630780684589537952419162612307720294685282164183816785044888436264158350039229e-72,6.4804004874214930521667565964646248067887925615413124958202778213283007261890433e-73,9.9365371187186869978999524370372257248078165215304482526494747486599977619797248e-73
-140,22163949124.543101501262120936182078157558147850800521873287508644726489781858178,0.0000000047275132729148434988003109780724635906571139682603159957238973622167983735411697,22163949124.543101496534607663267234658757836872728058282630394676466173786134281,4688289137446984339.9252184538376833823219231427769314821511956250121426192234932,44327898249.086203002524241872364156315116295701601043746575017289452979563716356,2.1685649997377380341460356487342068059700831926516710876464156178228749853634203e-72,1.0165359434038532418828733148914510746698985546800737480784104840135091542632004e-72,2.7200995920997737612750689806974284416791366933537662136908294227430172019810243e-79,0.0010219436433698505361157680650049410864161632342529511384154623175970298560725274,9.0915201176182963655911035343558666860827834999125021058771042848794685077049365e-73,4.6618009109153845744645882112522092239021628741705577590203880257497753815626881e-73,7.2451598236016245367630521461997281085160731041696469149565987095665494428338687e-73
-130,21431612584.759946727943432855253685799067831561103112716280561056364055172845924,0.0000000044238012116879081046391416181645361734920910295274686246987327273696950877129612,21431612584.759946723519631643565777694428689942938576542788470026836586548147191,4844614746281215071.5608378715275178403521832457969533834895944867285073193709979,42863225169.519893455886865710507371598135663122206225432561122112728110345691848,1.1319598848533390459386399113609739725853163997673922736978268612419376648241056e-72,9.5580496348641126725366958350754717466536990263244319522348104699565052337905905e-74,1.8133997341407008219117663088287874600891095244771774699265385437267015756535278e-79,0.0014027960607178924542583473800896302296849312745674740754010224785758358610007308,3.2638690704799447297552305558028000297796186948663165698864264254985648609909017e-74,2.8426127613600489685961056010838896250600095453880837926873627776742925224190768e-73,6.2032159037886188865978384115441200417239232482900218145697371090044774452677171e-73
-120,20723473754.712786636406785892983043068630488904878783317498377165028084508030407,0.0000000041396006802673905141011203056005397287143630956412972951283946713575934164939355,20723473754.712786632267185212715652554529368599278243588784014069386787212902012,5006152852737039566.687055155778086042713384834268385946153766435806459047232385,41446947509.425573272813571785966086137260977809757566634996754330056169016060813,3.6108601188848006220835682112002634228883176307569151976135051565727157135160257e-72,5.248025266188988901821205346527700969499139815118292681254430956785336371787872e-73,4.5961807482494072013069245510452829567002501998322587490273823156143734968566375e-79,0.0018718384008600321926983878109695999283619024847891598679860606599017234343397248,4.8797445337078500814440978131109249711979439097098784843120841212473312781664471e-73,3.1146796770333805256540039098478881364324663706717125061560006623956196255660455e-73,6.9049074342265662421927246604494355017550069510981055956338228433455412685790338e-73
-110,20038733098.772005072831305207064230365636962763753099278549919052555010136227669,0.0000000038736581894311352109867495905136165425947293567814332833089211582940890475946785,20038733098.772005068957647017633095154650213173239482735955189695773576852918748,5173077261552286464.8451312766385768439321230215837155228789687758391639361192276,40077466197.544010145662610414128460731273925527506198557099838105110020272455339,2.4761622481166791629907748061021305650303796244911705987139962589667386418027311e-73,1.847007177208187253923051933913157390983703294336821095060345423487552205643855e-73,6.1350272381973477477479061694817678988215643138152611065921087569607835511202364e-80,0.0024092869043337887839667412584657971357449599695825922860389091892844520926447858,1.4172649563743101578844167416249944553159461614748998732206099580489943644408882e-73,1.2741613999537736264347715478293156813435633863202951191249549073079702312203638e-73,3.7937262290785598722357052467550078125922570584496875593333763127818910054811205e-73
-100,19376617499.395897452523657679056193228065273278136417070246547899368480427083765,0.0000000036248007785083419188156055945345656527561063145161658330394642481658874465602758,19376617499.395897448898856900547851309249667683601851417490441584852314594044301,5345567572783863868.2327685437565777451727808207252173767510525391218562508263505,38753234998.79179490504731535811238645613054655627283414049309579873696085416753,1.414949856066673807423299889201217465731645499709240342122283576552422081030132e-72,3.3509086778971300361988389726523699530829745024517122205865149510231293406306941e-73,2.2667496665762390911630171381425314071944611615700235626082964770733899673169982e-79,0.0029778967554986702540640248850479240705233039732961416054525611930429451080503638,-2.2852507817950315926991615311582864211940432784158340948857717698119910788633123e-73,1.5070255848133592449267199283182000996832794658012097474883086747416716613252672e-73,3.830952179529510508064865441505394694041879306504198958105363153114492458182006e-73
-90,18736379384.229777096754303523170361804250527306649600597470668377944350478891761,0.0000000033919308419425183388814228390210306276888439202250651204933544036570037398721439,18736379384.229777093362372681227843465369104467628569969781824457719285358398407,5523809375046006564.5802803090881269237526101827460832769191625117348708784934782,37472758768.459554193508607046340723608501054613299201194941336755888700957783523,1.4693558472507437823068877452823945851648033838725416135562681471154354039498509e-72,4.3547329490140464849306346997459296815764262669207809140824622397001234072572705e-73,1.8133997207879665963019500844082877425264397755845912759280357266232879769046015e-79,0.003537015708087321291586660891837779740197965188485010823329519092342544899742301,-3.6940694107112416265567179315945299692273196738320175783970107124984267556959327e-73,4.1620481456451150334177170747835641060736648846356519595161954163633951956911075e-73,9.7567070670608741561330954885330661897937435216560665847096023629581135682563354e-73
-80,18117295882.047283445196761663651401549059068255956565894341632701444522862973116,0.0000000031740212882141996863133340938571691600674232576912187163522964728722285443941853,18117295882.04728344202274037543720186274573416209939673427420944375330414662082,5707994445191834776.8682064294511477464977203326442153064609401811919531890739478,36234591764.094566890393523327302803098118136511913131788683265402889045725946233,1.3714143219638439133751557042437607175726777594109707677178871034964036231966129e-72,3.2143677982951012031222716849942736195184157616076294423396581249667079627789874e-73,1.8133997317843359585688575633428169216956972158490740239268027524731579994037173e-79,0.0040590588270096875397867202922831862275010574628391378030059460714209217987489163,-2.8882092088684567447497119487512524195270761271447962522765291631334458468530656e-73,1.7590795840573224811163202470958985158899945304361732366861832435910228871177117e-73,3.2531230227235708507535776682340214658620266238223630144226592163577049633745962e-73
-70,17518668006.58090010443185636770081102999508555346890229556153449153598354848536,0.0000000029701110097714824184133557818299998334972868531081274786444593727740829597781814,17518668006.580900101461745357929328611581729771638902462064247638427856069840901,5898320954653061989.2254467191378926723176627353407930684516625525845694059241076,35037336013.161800208863712735401622059990171106937804591123068983071967096970721,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-73,7.9496011835070574191634799326686937255361288945810622749308501503865925637321507e-74,9.0669987194017112853122789508539950939094020007000252336272324045400751207637231e-80,0.0045356454135252918725816482927861120373909869787913665011652925760571175984068162,-9.5645246846328195004749039566628284474632055504220996875710810876507429568387278e-75,1.4810011431265929354039756937203394490151435137080945179093410103788743223781064e-73,3.4015745755927682431416068874085137968804543526873614885134680747793700666517748e-73
-60,16939819867.320177775630968359417335096285406889908440973362758339022468105929242,0.0000000027793006439881349667373068406381995769626438571475218059576087571485705683151808,16939819867.320177772851667715429200129548100049270241396400114481874946299971633,6094993682659865234.2166809986120391656237888355569762559911585787181597348083433,33879639734.640355551261936718834670192570813779816881946725516678044936211858484,2.2639197697066780918772798227219479451706327995347845473956537224838753296482113e-72,4.8764504581871089994725872013115453261950478585206419718850232993420911350394888e-73,3.6267994704806755162769141134444807560120705370072514894528304926233771558068787e-79,0.0049728021575346590735115820287663873508476595226757082365210296012747070825511517,-4.1466736179597021054472589408213711731143887793858317020045723813959916466117831e-73,2.6151721283410863369237892376797114871538287545769010885587295839501717660546647e-73,4.9845952774788502870620256396739442422403559668218157432973797999488220847966497e-73
-50,16470397228.959597155905272404846788411098580372610042626727986223757481475887677,0.0000000026007486064526520702274776602830840074012352651245599431319526149104708157628226,16470397228.959597153304523798394136340871102712326958619326750958632921532755724,6332944748329503326.4501883301231250214530255931235108318876978225837581769615081,32940794457.919194311810544809693576822197160745220085253455972447514962951775354,1.2734548704600064266809699002810957191584809497383163079100552188971798729271188e-72,7.133422360762123738186183500873415552393920598975132851254128001011969381048498e-73,2.2253337655022626945181281729831996998264158027213567617896888862355466274874e-79,0.0053831742097009855792340570194246533037040979567480411418180425313928685072228429,-5.9887952387361379423446685471320852963469083066054788332615686566774642190456342e-73,3.6316809146956894578030110749670531813193439310091703438298947708083347085532002e-73,6.0978954685768831817072464400939516700666319341083045017017473673684617946319507e-73
