"{'distance': [0.056, 0.408, 0.537, 0.549, 0.712, 0.712, 0.794], 'solute_4': [13.88, -8.83, 19.2, -11.88, 3.87, -13.23, 6.24], 'solute_3': [14.7, -9.34, 16.79, -13.04, 8.16, -4.04, 6.21], 'solute_2': [14.8, -15.17, 11.21, -5.56, 8.95, -10.7, 10.6], 'solute_1': [8.0, -10.0, 8.0, -10.0, 8.0, -10.0, 8.0]}","{'solute_4i': '196.0 mM', 'solute_3i': '26.0 mM', 'solute_1e': '407.0 mM', 'solute_2i': '90.0 mM', 'solute_3e': '156.0 nM', 'solute_1i': '395.0 M', 'solute_2e': '411.0 M', 'solute_4e': '49.0 mM'}"
voltage,current,solute_4,solute_3,solute_2,solute_1
-150,-0.00000000078757358211667772854267284518153512128949118678204746081267827269277703045660239,-0.00000014586206613504837283246757661705984991999599362205374926720739546853976200017229,-0.0000000000046030015018903684765463562236597918079615354039047631309746928005467054230997952,-0.0049573074165401908890506379726447292421974754591274493509660305290097162315855458,0.000041555365382321087017656142616878952248201022235092335152646586476955892554217652
-140,-0.00000000061740453051389052296563523057978938380330595969976439942891450853929824734410796,-0.000000076852998597169513622579079573092408153749671711129558646234496123489777111661035,-0.0000000000023960523872077589875743484543359466889730794664652411216791113700657228408122452,-0.0039305404623010473163821960144573101509341070002048004238188665561698280962404376,0.000076810163853968806978591101440702312053095776987337948403355462290371736238276758
-130,-0.00000000048111944531013698766884286380684050441131805295817891044995225333245479426219771,-0.000000040190423577767581025067736251330163975923857554226154553209053339816916715643712,-0.0000000000012304219218902841221739605039827302710116101563805147184948243419946676001994114,-0.003116496793350435829099520397643508308204761061341964591232452196161906512769861,0.00011337488822418888014024156051987125687445937031189126799094005581770748374443156
-120,-0.00000000037124534263823557852899455960751355751004875655233600413262008866349860649311977,-0.000000020736835325955687415054932325253230072765110809303414122745979590004842124065975,-0.00000000000060351192014760118325841733864041736367399411598095339308469435353463850290083426,-0.002471107929582866419014275384970813463130704813480365996419676828370641633627425,0.00015378348373311539426650746163846189559110803285365192285894910013861174861806558
-110,-0.00000000028181192225356835128114825229654038976344337764597421241523795228755901811661059,-0.00000001054011108396579565224133211561865754454069564119560421892944265747104261682808,-0.00000000000024660111533378464145526279756535103595892683170886934195912728002178234733518649,-0.0019594327443082867177332200877766427361970359692314550935991212947467241285146442,0.00020033875830538462327241593679880867823209888772354577131164260154265281390397093
-100,-0.0000000002080026466527376171840698416199207115583567536775644407883102890605578277200302,-0.0000000053016560250106597674453716370771245954402993186623776718452428332249192570377636,-0.000000000000011328307253870407021120408709829346228339513533861516466349496823150055373629145,-0.0015537679143868007667819851201271248159264356662562187204044023761243549743351964,0.00025539026974630374364259824688940687835565808166771638607514748698938344968693088
-90,-0.00000000014588069078293330564691220317711367281817218011528110243129077793957115554852564,-0.0000000026588011512318043361661236232713391312862679487856301305272009769453575939895737,0.00000000000019407340303049790805387353525268675992183342571987177921976482642993818424824736,-0.001232149123378215376409120059654210914520238956194228098484990439512630981196386,0.00032154105186528336323287995935659901059293878486592964270286355014696861513365011
-80,-0.000000000092169951707137634730486903450802749271159246353799176588275553341646366657459839,-0.0000000013375915732716062134366707003902766731835384330788417354725826555846275174497259,0.00000000000044253092503662277774686027237934775206073750903670044054467088751424347795235537,-0.00097716237838391936875238094373677440286339196471339005908886125395706884360445077,0.00040182337043568036983037670030942720991418096716412768960798646990086489218624554
-70,-0.000000000044076510617748807651993294435858545801351555442237455092486180119198380405627745,-0.00000000067733049325834685073465921874686231151412386503122059523312596583034007259813971,0.00000000000081476216465376722705429882006864927184686083406552820701752186035976934362988128,-0.0007750014506605838585223518452381698080069399043342451174973059051832048961246841,0.00049986920668874586694511977515304570598902895046904388078417770701707871079158748
-60,0.00000000000086051033526557343693104212068244225990259028792153871218756723748975339367223271,-0.00000000034580475848571476377924571733527641815505910061486729499467946607913480065694016,0.0000000000014255384628356457883092490348633546392742826176082337474351671565865455182075345,-0.00061472054589346878123476456410272076279005595374514341671530766140534070142010547,0.00062009305428247450205956979621358352245558642103452508071833358941387778059011598
-50,0.000000000044897340117502571109306416843085695727903222486801170082464856075808619272998647,-0.00000000017813879182643307178170623236728619680639056849971403966289925611268637530412541,0.0000000000024592134776660929207748219478880105982610326598623277927440251524182500995453797,-0.000487641773607242772009727730327172741784052452610120056874352253877930001835362,0.00076790035381390898796352502549198703527713006216129280562145803135099019700353046
-40,0.000000000090200194481016738281240153152349823658832579078141942417917398854631878090270463,-0.000000000092410657484698826499259056763335031175371449229960748945842108795167302205927235,0.000000000004225861556675212223079928316475072569614600754086421428190796685545788398420696,-0.00038688535850230239552485462717167887315678780038169998138982358696447905178147985,0.00094993302930523414239152333137284020710777962472228131914836091334914335950235175
-30,0.00000000013895204234882663575907316870547805868387569852065547293788127352353584503182514,-0.000000000047473140418155638651560950834177880452689431792512644116757137724535678845031867,0.0000000000072552637664776344261420595325589459769564595826239743219227429184771984059569306,-0.00030699718468377744092012042848709970025835662628934052638454087119651719599944017,0.001174363362446187937662024134074743444493060754154060527052037474628607574241318
-20,0.00000000019345671994113294551086295441010545078876731535503076194076893883240335927317098,-0.000000000022162900260137104028092352302226144985150782364755390060633365526025750488768872,0.000000000012457766472929033344694984835989594684770167012297043146011003748528403361905311,-0.00024365352860478746766193677408804517085825917930111242037445756836230313529597486,0.0014512485635949263779004923044642877595564642439718866831179584589176137167695002
-10,0.00000000025624535726814301928948543718853429954696300371360262655296313963521825570100867,-0.0000000000049338105818119979419289857153007407654849114226655871157571275877809324597856135,0.000000000021402267413445059167241416365289936375065068773226210000788904562873842379652798,-0.00019342701010927124541433762936786476862935972525756602265396532281617359736218623,0.0017929610260481144349092195408719326134083299907487887935518795879602892149254842
0,0.00000000033019030515369148182280965753202004652236007423835686554524794353165067995694481,0.000000000011555907074882438130929972817723159743081979305475792824101871184434144309219482,0.000000000036799557285311442220868908764005676362046936420509861700510997320314998146676744,-0.00015360110268156938237798598435356387927222295452856253326727626171325869591034544,0.0022147139735558223599135345362058635421759493271869857817477637567005502729866081
10,0.00000000041863259640879147321486735471963356904917131676648954471457576188344064255965161,0.000000000033672808488053526803834782704118313217691113075213804754606801927199554883673104,0.000000000063347839021376933951075474987143286175515937253381752527479091588660372042413718,-0.00012202317266761263082105526670727043565003833197847638533672226044534944616244796,0.0027352101251062412284487486444460944599908512026734720386326513943247377296732785
20,0.00000000052553069126228169322902864483095961768921507641426767067165053616207718042696824,0.000000000069451655559466434086975514235577820338270532104491369711246103189495929122647283,0.00000000010922313176815412725123958687277746455999655161109952071054941564894651493661466,-0.000096988102809054661185204586256158729735097511445152469640976773121850327909071717,0.0033774538043769630889910797102512497988507042048910010129399126853841892243311211
30,0.0000000006556412156485106264886254711786322929312139847769821991390551382839450646806732,0.00000000013199912450762082987249314393932114509941111222561446739961910990302704554741191,0.00000000018873340671524567152337519062730250756884831227637226791891383034395162167978448,-0.000077146206322457698732051037236471288613851683400102281431362208869786501697797555,0.0041697870396836072237918626828016950364524658373316650623892758526039901314784899
40,0.00000000081474711747425061099740419537984682063787097394402642029379809226840475304758047,0.00000000024564288069289050058177821408973003852598522474259200292946203984111637049969017,0.00000000032711107658568018021118280104287214267931149546433974238113224722282470849771727,-0.000061430434177342376217909342351755133016360113885129177650700700168543971153331064,0.0051472409348558616277348619561412837269870717443445634771199506894157986793580767
50,0.0000000010099558358099648376292496617213602246347129939822237620001725378464233381849376,0.00000000045905896164586413844113732148416402342092568299311407303898194192737001994719088,0.00000000056932999012851418811489689346910738368004811555075666013940093725249186499101018,-0.000048998871989352041461571016738898182189297586800305863367569337228508010829522438,0.0063533393312043000183991111754771543298570876604611731745852113202913871694497389
60,0.0000000012501006339439369362964028060599717245747623698559208079968531536962669662721328,0.00000000087577869038968755287026284726480748524391053739905899008099943062384295325335312,0.00000000099673525799909606690219639195027276584451699844429560795832312049623868276518536,-0.000039189233317892288465575571988469219228872365667917000212716462008910515255634101,0.0078425583594960034234598026612966174721484409182686068542198502936905739894998247
70,0.0000000015462934561575115514892654190327497468520299006122835362959841073502063024832618,0.0000000017290360393459003464628103755331631199766476410271663462649689399699247733477852,0.000000001759440818938855440221465886680883066832520017076746056338124386267962940579848,-0.000031482463638461028331212015550047515180564426257431723615907660608923795079869581,0.0096837407632360486561965692033901809663316971185144151573536545853963302226372075
80,0.0000000019126992529232598307436563378610019296779673777296665803174738564171491083352959,0.0000000035728554423055142092886163643124228512873817214345583880981849341604317272206303,0.000000003142067689152616165203846633706613999267911649327090408170198927129597696082472,-0.000025472618555896409819276598584154570749781029844035126005314532322906927073898812,0.011964898497027824928123755199657439267688364054820829250498749548409682448334486
90,0.0000000023676319008828462021850524003896224690828642142056465037945127365941015015792188,0.0000000077851643172661399264765017141129122239576663329691773180792576002765632523186451,0.0000000057038245380766284283626966165720258986764849652839956157451266617771621293747,-0.000020839830102393268786983086524368263803335844299407018507899778524217087389500706,0.014800024711967577064720371573916299266873467712636685439940245099933643790943076
100,0.0000000029351129168298333512120297586144641433689718865377971448145692158570457368868155,0.000000017925265740601107719590460027820543614613793326339986764503036820316437193978633,0.00000001059407586551115631618944571736929391094438508173418079233938943455572285132337,-0.000017322585112533836464687006621012067243995484142635141471377555381123678374935372,0.018338790815039235471892530053888563970212419900851975975537320637808107249901001
"{'distance': [0.056, 0.408, 0.537, 0.549, 0.712, 0.712, 0.794], 'solute_4': [13.88, -8.83, 19.2, -11.88, 3.87, -13.23, 6.24], 'solute_3': [14.7, -9.34, 16.79, -13.04, 8.16, -4.04, 6.21], 'solute_2': [14.8, -15.17, 11.21, -5.56, 8.95, -10.7, 10.6], 'solute_1': [8.0, -10.0, 8.0, -10.0, 8.0, -10.0, 8.0]}","{'solute_4i': '196.0 mM', 'solute_3i': '26.0 mM', 'solute_1e': '407.0 mM', 'solute_2i': '90.0 mM', 'solute_3e': '156.0 nM', 'solute_1i': '395.0 M', 'solute_2e': '411.0 M', 'solute_4e': '49.0 mM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,109295593344499570.72742243519853386347576836713243050868663324495609876451832831,0.071169557664079852732452782854173796703668147457226369006087389886622695887905878,109295593344499570.65625287753445401074331558427825671198296509749887239551224092,1535707076617990490.607686763326049890534251250209181530055086639363158586129016,218591186688999141.45484487039706772695153673426486101737326648991219752903665661,4.7758760914579703513617189638380980207922367539093559097294505342391558975948045e-75,1.6626857849582990080166949694751955620026553177091580370385515201879209057022946e-79,1.5925444816565871142583481207662438973768960642738397508434371780723316875421976e-75,3.3422088272392876236000649543352110310428006219943615013624783284945726467825793e-75,1.5048184792081743559472723558277667676216037730916819963747258948191384178661048e-81,187.52458832862305974054429019930960288736750537464968042067690444513301525175414,-1.5934555325451882423092551701271142852619218044984282263723796910007159424782042e-75,1.9608850910062676491752325583492742632241632833209149901751191217649713425139851e-75,3.2110193505577833833975839970791914569055556901363119699198807543736520235289233e-75
-140,99053100909391371.001803473007236735035046800890210811252672602505473048378366119,0.081929995242835362785536423545159593121708072736918108327012889729087093214069733,99053100909391370.919873477764401372249510377345051218130964529768554940051353229,1208996785802369424.2253721878165652513202058871925424485724739628310101025193549,198106201818782742.00360694601447347007009360178042162250534520501094609675673224,1.7586911097781722701078057854949001303016207682059061988372671930734606257345451e-75,2.3013766836733675439263035085712540183015584275143752285093695435460534950008971e-79,5.8623897698551751987815498470226423299594170051985386265076430851063377424767917e-76,4.2153874562832421707031842972797528953943935934117978762127692065752049139707316e-75,3.7562228889881892329968286450990255042843185858070282813786420292501143019860588e-82,284.61581319921323404754717788293644263865334247189347038800434275508591995618176,5.8655672269914266720339837065077668039365153071797524716559661863100565785632698e-76,1.0741362615671557420726312742206022329653072553614097088524872950217122384393828e-75,1.8597085583832093898824936956348616557471104556323653114710672102519680764836178e-75
-130,89770470162571722.052833111610939933634610088926656408866545156260089456709076689,0.09431735057528564336830619170569757951784911174719507789933615244156972507686383,89770470162571721.958515761035654290266303897220958829348696044512894378809740537,951791686418454604.3648100391995221124228741648360290783664982818782175426268156,179540940325143444.10566622322187986726922017785331281773309031252017891341815338,1.2250162245988536814229451725152307613674561098264333490114231502964961270643275e-75,2.4227454591266662063861717824572521571850109981200927631175774046420674049641769e-79,4.0853441735545220514692324620703115759247873647795911513287849607789834000694741e-76,4.4194314843655847437340537370894641315606965955806256767311392644088931446339876e-75,4.4639316564072685630754479663983039722454901301471252041317956947754160975177701e-82,-433.11973110953063161325960654810696962352235536986844647138475282187513624973018,-4.0869064261719973985203529946533902798210968579862212687187243659897070707901268e-76,7.8521745209019330488335006856307426161755307249494310525779009872364020660333615e-76,1.3572947457939395029974989255556364623831271773540871642504073896826864105319281e-75
-120,81357748929875140.185618306343050415277418427672617073516606599459278760914205594,0.1085776044924066345267437766798746203413145711935517338382255145749133637777865,81357748929875140.07704070185064378075067465099274245317529202826572702707598008,749305064430343804.37818287685772510831695901471749065835409464753476213008475824,162715497859750280.37123661268610083055483685534523414703321319891855752182841119,4.7496013066996065893666637047827364879258073518194026928759504305190611121245976e-75,1.9767205183119527242867415641092711433456246970586680607910038575583329447980075e-79,1.5831443826108470415461248723116063889440291812859189315292729177024514701018753e-75,1.583004846737757813792635096107249657176819320218934488361371810310911327773299e-75,1.9487046091071026926264182558772069227682353587508420453907096040326156870237164e-81,-659.97679684905680907296406554935430166060721000185481800264146067816020465593869,-1.58410653322719834255325832734713794601996400160271464737078948103207772872335e-75,1.6243637562147848313985897332484926617068395096949757395200979128531832468837105e-75,2.0978763515228529966212977334171411358037439478314366955626546334567381957780993e-75
-110,73733414786694742.420268302354806762194958117730720774254687610558948465901507105,0.12499392874590164005112385011351362098062372102832635477801307230814807061994572,73733414786694742.295274373608905122143834267617207153274063889530622111123494032,589895969560140323.50284890073654469902741019948179004287397840305061739279178902,147466829573389484.84053660470961352438991623546144154850937522111789693180301421,7.5500486591905207337639267995042784553360607887158455775337055695874848828015827e-75,6.5939516077522702199342099384889129931480378594352398234369437482395576597874577e-80,2.5164298638658432920413362895935198750596261834761838106509166185623843506407307e-75,2.5160979493524743935366946899573744205549303151607858021710196389921407114103197e-75,2.822793177343380879869714187981480862570328355175914362714352570531678072533718e-81,1006.3040821923790062562277093228146933957059654361884404451437982031606533411275,2.5177271470733805539247901758736987848457778189618209919932613614439684472390475e-75,2.5163836538961243680643879069015594787557047616505654761633632155404146243809149e-75,2.5566079816465922835892783668830507621752461449625050116328996071369433518306257e-75
-100,66823585075102060.154950263930101326865336689630096645766121809841406810433062677,0.14389230906662862229822934938052307306692319960822112313063261922657033969971324,66823585075102060.011057954863472704567107340249573572699198610233185687302430058,464399977375856338.97269712232676974534279892419080543020421580851813842182268324,133647170150204120.30990052786020265373067337926019329153224361968281362086612535,2.3323999998830009138859763774565908739722663547083307860599280644365256657154582e-75,2.5382964254976786737153316368397312123658389110361264907489744249296919371646394e-79,7.7794673814357593860828893410979927464734580626594869874741841356962035655010605e-76,1.1253205941313762632691539279583874169665952017840969173285207674573537974529924e-75,8.1617000353213324387003033350951576278562994926119106147555258547368313655163871e-82,1534.632529172917791188109708696821037567699216261316886193704246493290277505284,-7.7837913828749925249293147912701729722062578052480120193918708781281033583796366e-76,7.8401178733994779765821803167849037102764002558564278722554012938257428677763345e-76,9.1626923519818534572393584285970398029465694597447096618455155227818942366811289e-76
-90,60561300953172180.095597571118142227176572812228162421462473974443091666655003767,0.16564801839789405631122877492297144572063467859100705072962648356386138197242196,60561300953172179.929949552720248170865344037305190975741839295852084615925377284,365602326782450166.68599729580878442227530455835505582528086512142329938872990083,121122601906344360.19119514223628445435314562445632484292494794888618333331000753,1.6337689786979977266972486332620710247305517518893582794122904541699842019369917e-75,8.3540667068737527897211158263264819104792883006414607637833983631434597894572983e-80,5.4442440306348797256109880058530682960376090969282741430413586924784483073197671e-76,1.6945992830658245173839769267269684433829331164319963250327199708131935891653594e-75,8.8229202693516179361017022378296927313521594386116759813118466158409416609578565e-82,2339.1006772954145923867965029756345022806089800967464572460934932064412529986128,-5.4467013477538671526716033766704747875270451214156560883260833279045700745803584e-76,7.8953806510829737897026001719420984576854597477310146569057339031950231784309724e-76,1.3535461856956863353369384481032909992477266343314080304142003306078292133746503e-75
-80,54885879652957397.751560965006879444957601346161125379050325920575899241496269802,0.17275340380316862246854801461296416533361975513590423166418034957068933974535379,54885879652957397.578807561203710822489053331548161213716706165439995009832089452,317712290725646978.24283228965093726043645221795113988263050363543073835982470264,109771759305914795.5031219300137588899152026923222507581006518411517984829925396,1.8734976436618088995097877784544643790052398614328526813381955461803679786753219e-75,1.3224944097686589020578904081828042307868379808246079385643969157233061368579303e-79,6.2390522278418532154018037925259818596137125830649212569647584939236284392353264e-76,7.4216651832425154278484987377978883013517819733418998412245448586240331482655469e-76,8.1943658317397820191907516733656529928098155039060575802095796094573580493728174e-82,3557.2532435995051150911867859833245776063621820046448909108675451102465063312234,6.2432082810029142540428970370303484134012649587394761044177411598629117901987971e-76,6.2403409326718151245636593040344924397525427674259532297185024574881327793772844e-76,6.3859075665396591127209555302902737491129360660861310076176537890488648218954523e-76
-70,49742323755027593.301360041155000398402516979640530281933855242515734109039835447,0.1752590501743873683456664664197995957271778889638247404099192295999318796076398,49742323755027593.126100990980613030056850513220730686206677353551909368629916217,283821712519454326.47119851388935058307043212617794786642482454208460043473097487,99484647510055186.602720082310000796805033959281060563867710485031468218079670893,5.6367716927067655761999915603072130389192575579307161973680779176856448579715143e-76,1.2492792067472045226061236491000510422672899887503745840531786282187692773594369e-79,1.8817936986738059409540717189580974183654707940548939637360831275700652006561658e-76,1.9505596322482843290618705652621839968825278948113507409455880259576092892923888e-76,2.4181097086530669831355517343727010678834281918367798946402513523078952047605466e-82,5372.5423797091033051463016889058491806909061063021378119915796069196342126419328,-1.8830055283795738177922438989826047225147903330173741576957902119326951990476869e-76,6.5624819383862925129249091365311691563282822479270702125376293094480631431503287e-76,1.0781913282638724699242385939705274673139319582721695156097469234173379535096359e-75
-60,45080790500211704.847946306969665478427365379042363419199371786740096803066609815,0.17780103889023947949658468676472785481227015136293618049852337655113341065985285,45080790500211704.670145268079425998930780692277635564387101635377160622568086439,253546271616787771.3712643109504954549888957449559819048832780228765810591591192,90161581000423409.69589261393933095685473075808472683839874357348019360613321963,9.8038691596998001052898922989606106932325465256675332165840786641573628738061845e-76,4.9512536049120780523566099039188969184196684957691243524981992926388995159295905e-80,3.2660147209804425752980035293751004787029711362999632641514477388092471824613977e-76,1.566271012099187461344681446213162686526998141624869539436069420479411177038234e-75,2.0928629100215589300571579857260417956514599128589255756219759884560804128792136e-82,7961.5726529043546951815557868975415688481788326484175999695697766533449601617498,3.2677222279504171019905734048140019828456364509376705906098605049617417816309978e-76,6.5368656406867036134442100428356414606867388541721145557295276301208838535363179e-76,1.1279799469836242774860149124033456555211149735501010784502531921394227408732646e-75
-50,40856108336097307.018729094015933662548619490599029814013656489278263710701975373,0.18037989706661354313379162037713376396705952730329362544034599770560656248643851,40856108336097306.838349196949320119414827870221896050046596961974970085261629376,226500341781486418.80890698207778025340962191849152741341335827885983180277862748,81712216672194614.037458188031867325097238981198059628027312978556527421403950747,1.9764836794194417848109392659749873413192099183242912486738989775703247358489675e-76,5.2680028225863431453809380536914301990816109471506324254963470216544205213869226e-79,6.463632402953498399312597722314674054007131522757779349103678065954305427679379e-77,2.7839283130764140780727939797681687540090387613221918615799364527839971075404141e-75,4.0251980010458230975173565992475256203211509280450570973916828090166381890443567e-82,11265.198701275094352834888551711273504561328975084760144769816147286456652598528,-6.4660562457618540129128669070349700536804079461314821805609287622593633814156741e-77,8.8222180651893261829295712804364660835917866915957182826287918410090145627891484e-76,1.3099832334764241037462688091138507337030118892028011198338975117859615676214182e-75
