"{'distance': [0.352, 0.732, 0.846], 'solute_4': [17.24, -1.78, 11.06], 'solute_3': [10.78, -9.69, 15.77], 'solute_2': [10.14, -8.9, 8.52], 'solute_1': [17.69, -4.86, 18.74]}","{'solute_4i': '203.0 M', 'solute_3i': '462.0 M', 'solute_1e': '42.0 uM', 'solute_2i': '223.0 M', 'solute_3e': '356.0 mM', 'solute_1i': '399.0 M', 'solute_2e': '190.0 M', 'solute_4e': '65.0 uM'}"
voltage,current,solute_4,solute_3,solute_2,solute_1
-150,-0.02906824289906453,-0.003376856344289081,46.919149389735296,-181497.05384959074,0.4388441000559049
-140,-0.027545029439950956,-0.0021428398596299303,64.10461643307897,-172006.2110116634,0.6057079511693746
-130,-0.02576425727759193,-0.0008586026357306764,81.60843217629127,-160908.00391872157,0.8220474222969036
-120,-0.023765797707313983,0.0009368528685627098,99.19634864025757,-148451.09208944364,1.0957560001758004
-110,-0.021600303193508592,0.004182899146599084,116.5908663018636,-134951.38984671177,1.4331638685956225
-100,-0.01932472860542998,0.010878632162530266,133.48919498875824,-120764.12753604761,1.8378810051509786
-90,-0.016997368564415857,0.025319095784652745,149.5880586579392,-106252.90112273097,2.3097383970562912
-80,-0.014672966229044763,0.05670425848938976,164.61219253512925,-91759.17589201534,2.84409204330389
-70,-0.012398450348921248,0.12460790218483453,178.34213787090982,-77575.72041438591,3.4317379442257527
-60,-0.01020976426080808,0.27038231960341363,190.63682067184158,-63926.869977222465,4.059582575077485
-50,-0.008130059456910808,0.580862029490163,201.44752708417974,-50957.33696600268,4.712040652696235
-40,-0.006169275962139789,1.2375536838289918,210.8218828755869,-38729.74495486164,5.372944394060421
-30,-0.004324888387045028,2.618722507170787,218.89861120510005,-27229.58880442058,6.027614676313137
-20,-0.00258342052425381,5.511559181401026,225.89550328032863,-16375.315396533842,6.66471474919822
-10,-0.0009222459247416411,11.554169851773622,232.09381412906276,-6030.874890466745,7.2775883701189805
0,0.0006888294594130486,24.15881378807535,237.82219701170587,3981.645782620006,7.864938636076305
10,0.0022867365265398423,50.44432019263331,243.44259308922884,13871.054040824441,8.430870800831407
20,0.003915753187152976,105.2800083332495,249.33956325623612,23868.739753086353,8.984448626304404
30,0.005630696919455087,219.70489037866355,255.91370026738434,34223.35350028088,9.538973853121599
40,0.007504833483538593,458.1977451801795,263.57921304345325,45198.367311637034,10.111198197159842
50,0.009646376885039618,952.9455894111816,272.76571006493924,57072.26417399105,10.720645086364954
60,0.012229460814028342,1967.3446929180755,283.92483400514135,70141.35860010161,11.389191435796231
70,0.015544267835132259,3998.2109611436863,297.54381268329917,84726.06822440602,12.141066572389017
80,0.020055937664903364,7894.4305298055915,314.1691217680393,101182.65486026413,13.003435438475872
90,0.026419157451703517,14881.027699523984,334.43960633244035,119922.06183004772,14.00754809106681
100,0.03535504619397471,26295.97753613517,359.1130891600816,141430.93678922352,15.189760244063297
"{'distance': [0.352, 0.732, 0.846], 'solute_4': [17.24, -1.78, 11.06], 'solute_3': [10.78, -9.69, 15.77], 'solute_2': [10.14, -8.9, 8.52], 'solute_1': [17.69, -4.86, 18.74]}","{'solute_4i': '203.0 M', 'solute_3i': '462.0 M', 'solute_1e': '42.0 uM', 'solute_2i': '223.0 M', 'solute_3e': '356.0 mM', 'solute_1i': '399.0 M', 'solute_2e': '190.0 M', 'solute_4e': '65.0 uM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,487508379959.93817,781.2429524777051,487508379178.69519,624016355.49326837,8.7764549637117145e+21,3.535134338039647e-11,3.8306353644657065e-09,4.045432433485985e-09,6.55414611472338e-11,4.163336342344337e-17,-1.3505768947652541e-08,-782.48640814048736,5.5743539423471842e-09,8.1463449319585379e-09
-140,444905061527.86517,767.37851764893298,444905060760.48663,579772630.18900955,6.5076142412884292e+22,9.647423485081852e-12,3.3146250189020066e-09,3.754394128918648e-09,3.692579575442778e-10,1.734723475976807e-17,1.3112185115460306e-08,-769.68270804685039,5.0231111058920906e-09,7.5612005545622196e-09
-130,409315165330.914,757.57293575880976,409315164573.34106,540298030.73803127,4.943436443571217e+21,3.0792779242248824e-11,9.602274531061994e-10,9.604264050722122e-10,1.0379286319306402e-10,2.7755575615628914e-17,4.2973624658770859e-09,-760.84927409338366,1.3715196839289901e-09,2.2132526922291618e-09
-120,379919192225.81354,752.21012750649129,379919191473.60339,505070562.51052004,2.6010158524614412e+21,2.586991840365649e-11,4.338716053098324e-10,1.0477378964424133e-09,7.024905102070989e-10,2.7755575615628914e-17,-2.1829009710927494e-09,-756.39909918642377,1.3159034772532754e-09,2.288648381920666e-09
-110,356014069872.47467,751.74962552860711,356014069120.72504,473580641.45643783,8.3602544475058723e+21,4.9170966777423164e-11,8.836309461912606e-10,1.2223608791828156e-09,2.0632162645028984e-10,5.204170427930421e-17,5.1397819333942607e-09,-756.80191745874947,1.5070348848833101e-09,2.4789770236566255e-09
-100,336998895301.05902,756.73842577644507,336998894544.32062,445330756.07371747,9.8592835664218811e+21,1.3302063270326236e-10,2.874003257602453e-10,6.111804395914078e-10,2.5359803146329796e-10,5.898059818321144e-17,1.8550281311036088e-09,-762.60470206702428,7.3486757724188623e-10,1.3290755163097856e-09
-90,322362712078.80359,767.82480942941697,322362711310.97876,419838885.27691174,3.4563545205803172e+21,3.5069242648733123e-11,2.0258994481991976e-10,1.1641532182693481e-10,2.490185835313241e-11,0.0,1.5687238175132734e-09,-774.45047382990185,2.2623902176181833e-10,3.7574032774045918e-10
-80,311674084716.68317,785.77445771359976,311674083930.90869,396645731.68180352,1.2785688658323164e+21,4.782303719697012e-11,1.3318413039087318e-10,3.7834979593753815e-10,8.08100253379962e-11,1.734723475976807e-18,-1.1385594689272693e-09,-793.09779219050745,4.204972714844839e-10,7.2467543077436858e-10
-70,304572269999.31201,811.48923496398208,304572269187.82275,375325089.81814212,1.2149085806015562e+22,4.849250168081909e-11,3.575451046344824e-11,3.4924596548080444e-10,3.539168957900074e-10,2.949029909160572e-17,3.269278181505797e-10,-819.44201467415189,5.0273132945095081e-10,8.3072038137288473e-10
-60,300759818278.21161,846.0290769322097,300759817432.18256,355495841.0753426,6.8414055450464202e+21,9.277090207149286e-11,2.65146127276239e-10,2.1827872842550278e-11,8.241940463449282e-11,8.673617379884035e-18,3.1761860265958332e-09,-854.53896005367778,3.3339509687316148e-10,6.2589933236267825e-10
-50,299996468161.5177,890.63749312530217,299996467270.88019,336833414.8036049,1.4766189325947924e+24,4.075151327498361e-11,1.0436451702844352e-10,1.1641532182693481e-10,3.924860436654853e-12,2.2551405187698492e-17,1.3803194143235942e-09,-899.63151568185367,1.6729806802826223e-10,3.2475000466547499e-10
-40,302094226138.55505,946.77127552650495,302094225191.78375,319078360.26241791,2.7075951510585947e+21,6.820122244732829e-11,4.3286263462505303e-11,1.4551915228366852e-11,7.422773506959857e-11,1.6479873021779667e-17,-7.2798211903091214e-10,-956.17980993311164,1.2094542165422244e-10,2.3662849457650736e-10
