"{'distance': [0.11, 0.223, 0.748], 'solute_4': [13.94, -10.49, 9.63], 'solute_3': [14.88, -2.4, 17.58], 'solute_2': [8.71, -19.31, 11.43], 'solute_1': [10.27, -14.93, 6.01]}","{'solute_4i': '260.0 uM', 'solute_3i': '67.0 mM', 'solute_1e': '297.0 uM', 'solute_2i': '182.0 mM', 'solute_3e': '232.0 M', 'solute_1i': '393.0 mM', 'solute_2e': '500.0 uM', 'solute_4e': '126.0 mM'}"
voltage,current,solute_4,solute_3,solute_2,solute_1
-150,-0.03471458560398159,-151.27498354733012,-108044.66783453741,-111.08325335032862,-27.079589458588543
-140,-0.02114987823888826,-92.59411362530655,-65826.98422273246,-67.4860747356851,-15.861010349399749
-130,-0.01266590228442584,-55.87951595135429,-39421.75146799236,-40.161419630161944,-9.158548316211636
-120,-0.007442079631263476,-33.251959598328746,-23163.125521726495,-23.267978264460673,-5.2127049751770755
-110,-0.004284858823517717,-19.546978561739078,-13336.552226056963,-12.976705292804663,-2.9273865627760642
-100,-0.0024163111440489824,-11.40046614532483,-7520.914988074207,-6.793039934615161,-1.624599504772732
-90,-0.001335032347188107,-6.646592713145142,-4155.67659808573,-3.110646413339973,-0.8891921458871366
-80,-0.0007234358130153059,-3.9159830199172316,-2252.381245822181,-0.9136398496874838,-0.46910255193051853
-70,-0.00038499819318842126,-2.3632694114967214,-1199.3656347231245,0.4251651429852119,-0.20906203807976453
-60,-0.00020140792938573273,-1.4808509446362192,-628.4117171017447,1.2817942102368387,-0.0021586530008335103
-50,-0.00010348548210828879,-0.9725626337889485,-324.27309087682164,1.873491974062028,0.25584362884183065
-40,-5.1886030468678935e-05,-0.6700542386184288,-164.6870061295178,2.317696798084488,0.7319634189880162
-30,-2.471459799564149e-05,-0.4794026599089198,-81.99571002236686,2.6648854899514305,1.7823528855165023
-20,-9.851456907696681e-06,-0.34850740224481314,-39.60972031863148,2.909740459706577,4.200745756933202
-10,-3.380858591878368e-07,-0.24857728690234052,-18.161659486911,2.9886429438352797,9.577596346103064
0,8.15370652263739e-06,-0.1656129849323541,-7.615506228257384,2.7968283244421683,20.28854207946756
10,1.8016379760753173e-05,-0.0977437326389422,-2.7981248981967193,2.2902005963441456,37.89104410945538
20,2.931969196445793e-05,-0.04980868922880606,-0.8863583014975056,1.6164378907807957,60.55291961731268
30,4.070430945642948e-05,-0.022500026537593393,-0.25118197110522167,1.0213848323627883,84.1963076741265
40,5.1401533480763605e-05,-0.009570023536311083,-0.0687079664556316,0.6242484968946251,106.58885670069077
50,6.169284004165294e-05,-0.004034481032403779,-0.01965920980225235,0.401017875312168,128.11474276518175
60,7.222795378481447e-05,-0.0016622967705006678,-0.006210728189081587,0.2875950737607873,150.10056354635572
70,8.359309057741055e-05,-0.0005195792494995912,-0.0021705190568791334,0.23411748911932634,173.78056854222655
80,9.624211031147648e-05,0.00015795680323428844,-0.0007889124341016948,0.2113173129079231,200.11362131212007
90,0.00011054390750892803,0.0006416600388427019,-0.0002537457977553067,0.20381183995646596,229.87615877587004
100,0.0001268343378737653,0.0010166687011549996,-2.587839287846721e-05,0.20389261736918982,263.77172956709416
"{'distance': [0.11, 0.223, 0.748], 'solute_4': [13.94, -10.49, 9.63], 'solute_3': [14.88, -2.4, 17.58], 'solute_2': [8.71, -19.31, 11.43], 'solute_1': [10.27, -14.93, 6.01]}","{'solute_4i': '260.0 uM', 'solute_3i': '67.0 mM', 'solute_1e': '297.0 uM', 'solute_2i': '182.0 mM', 'solute_3e': '232.0 M', 'solute_1i': '393.0 mM', 'solute_2e': '500.0 uM', 'solute_4e': '126.0 mM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,1895709289.5089176,149.37612952975678,1895709140.1327879,12690844.885837525,3.4172120361486844e+19,3.637978807091713e-12,2.0372681319713593e-10,1.795115167624317e-10,7.958078640513122e-13,1.3877787807814457e-17,-1.2350825953241042e-09,-9554.9231808605346,2.6085805525944596e-10,3.7923086892988067e-10
-140,1763752843.4012241,98.61327400381353,1763752744.78795,17885552.033623964,4.8918314320845177e+19,1.5063505998114124e-12,2.3283064365386963e-10,2.1375967662606854e-10,9.142908652393089e-12,3.469446951953614e-18,-4.1505680690176758e-10,-6787.3444682758518,3.1663355816062681e-10,4.7359094423882198e-10
-130,1652691024.0708988,65.303805861859473,1652690958.7670929,25307729.040584888,3.4402712952098943e+19,3.0198066269804258e-12,5.820766091346741e-11,5.474731779031572e-11,3.416289473534562e-11,1.734723475976807e-17,-6.6701351807668686e-11,-4905.466384817827,9.5220737624181999e-11,1.8892620801125304e-10
-120,1564210247.3284028,43.466203226139214,1564210203.8621995,35986815.760980375,1.7410413142908938e+20,7.460698725481052e-13,1.0913936421275139e-11,1.4281908988778014e-11,1.2175149777249317e-11,2.6020852139652106e-18,4.1253013271838647e-11,-3613.0779482807325,2.2479170243984917e-11,4.4515502395370277e-11
-110,1501070807.9482925,29.170720969237305,1501070778.7775714,51458131.923831545,2.6985182151255042e+20,6.750155989720952e-14,4.18367562815547e-11,2.8409274932528206e-11,6.132871988029365e-13,4.336808689942018e-18,-4.6946495690637718e-11,-2712.5733867440467,4.9079921685902868e-11,7.9065642921705148e-11
-100,1467445489.3903475,19.835764705355352,1467445469.5545828,73979779.009687468,4.9022790656458378e+20,2.5579538487363607e-13,9.094947017729282e-12,7.148059921746608e-12,1.5232259897857148e-13,4.336808689942018e-19,7.7578798363169625e-12,-2070.4304355346812,1.424824092511836e-11,2.4261481712528621e-11
-90,1469381099.005363,13.765579092969167,1469381085.239784,106743137.2905958,9.9180562784668631e+19,9.50350909079134e-14,8.185452315956354e-12,7.043698957431843e-12,2.2295498780522394e-12,4.336808689942018e-19,-1.9676927807264304e-11,-1593.6920743109711,1.1086663883243451e-11,1.8668622203676932e-11
-80,1515426037.4494085,9.8464912727160385,1515426027.6029172,153905182.61551213,1.328216064246484e+21,9.459100169806334e-14,1.8189894035458565e-12,2.3383517344655047e-12,3.9434011611660935e-12,2.0599841277224584e-18,8.6151190487725124e-12,-1214.9460551719801,7.010909479604766e-12,1.2846612662542611e-11
-70,1617482254.901819,7.3473328186464251,1617482247.5544863,220145499.71071032,1.5624342256432031e+20,8.43769498715119e-15,3.865352482534945e-12,4.262146191535976e-12,4.451994328746878e-14,1.6263032587282567e-19,1.1693057739313198e-12,-887.80537143275217,5.6159242823786112e-12,8.2773787823953171e-12
-60,1791960570.6818464,5.788312250998727,1791960564.8935342,309582567.93638903,3.2999767273263759e+20,3.042011087472929e-14,2.2737367544323206e-13,9.348077867343818e-14,9.572065362561943e-13,3.7947076036992655e-19,4.5687278500577353e-13,-595.81405823665386,1.1803423583331832e-12,1.9702017794998028e-12
-50,2061346236.789077,4.8548632112650605,2061346231.9342139,424594091.96246743,1.1106142812891998e+21,1.7430501486614958e-14,1.6484591469634324e-12,5.375699885235008e-13,2.3712143359944093e-12,4.2012834183813297e-19,-9.1693530818400446e-14,-356.99480858520184,3.0749226016014882e-12,4.8110404549106534e-12
-40,2456319380.3420358,4.3410442331521413,2456319376.0009913,565836063.49443722,1.5029969800951706e+21,2.1094237467877974e-15,9.379164112033322e-13,1.4916956558863603e-12,4.140909837246909e-12,1.2061749168901237e-18,5.3926911799051015e-12,-193.28683124155532,4.8042297228156126e-12,8.358536085495416e-12
