"{'distance': [0.045, 0.131, 0.332, 0.495, 0.997], 'solute_4': [7.88, -1.52, 11.59, -15.3, 12.4], 'solute_3': [15.76, -1.04, 1.67, -8.27, 6.2], 'solute_2': [14.82, -6.08, 2.56, -2.67, 12.22], 'solute_1': [11.62, -11.11, 8.18, -11.99, 11.46]}","{'solute_4i': '100.0 uM', 'solute_3i': '38.0 mM', 'solute_1e': '12.0 uM', 'solute_2i': '54.0 mM', 'solute_3e': '144.0 uM', 'solute_1i': '114.0 uM', 'solute_2e': '50.0 mM', 'solute_4e': '44.0 uM'}"
voltage,current,solute_4,solute_3,solute_2,solute_1
30,0.12617525233279709157565378573047495089587698416501544364572253432249534031559563,0.1261752523327970915756537857304749508958769841650154436457225343224953403155956,0.12617525233279709157565378573047495089587698416501544364572253432249534031559555,9.3884178219078710940250313426724338928428754493386878867725989006252513246257693,9.3884178219078710940250313426724338928428754493386878867725989006252513241179977,9.3884178219078710940250313426724338928428754493386878867725989006252513236102551,260390.74042028265801183048537576745476112271248168132198937962691967552247247912,260390.74042028265801183048537576745476112271248168132198937962691967552247247939,260390.74042028265801183048537576745476112271248168132198937962691967552247247962,2123.0435913408640026232326592006863860245885651989690669732627423571499777821076,2123.0435913408640026232326592006863860245885651989690669732627423571499777821048,2123.0435913408640026232326592006863860245885651989690669732627423571499777820996,50.684692513651945864641907987401251063298181075753042293853614075766817225441648,50.684692513651945864641907987401251063298181075753042293853614075766817225441838,50.684692513651945864641907987401251063298181075753042293853614075766817225441837
40,0.31252696449980710658065249833529502849798637720607255775208803590198435416429617,0.31252696449980710658065249833529502849798637720607255775208803590198435416429584,0.31252696449980710658065249833529502849798637720607255775208803590198435416429622,9.6774581901255118838864817422159799807637974575399608072606353271310141959519478,9.6774581901255118838864817422159799807637974575399608072606353271310141962793776,9.6774581901255118838864817422159799807637974575399608072606353271310141966067027,646945.72047820396543026849357158843488787345431085508650401354495852248473255937,646945.72047820396543026849357158843488787345431085508650401354495852248473255846,646945.72047820396543026849357158843488787345431085508650401354495852248473255904,3319.4143452464164257856312024294560342662388474538120952420774999940969636804502,3319.4143452464164257856312024294560342662388474538120952420774999940969636804502,3319.4143452464164257856312024294560342662388474538120952420774999940969636804527,40.200037782368471436717747879870926259982353344297498555894769520758103908655757,40.200037782368471436717747879870926259982353344297498555894769520758103908655715,40.200037782368471436717747879870926259982353344297498555894769520758103908655715
50,0.62391506802614084218717311192288679086577184369164719762549485713636946541986272,0.6239150680261408421871731119228867908657718436916471976254948571363694654198626,0.62391506802614084218717311192288679086577184369164719762549485713636946541986266,10.740063175272713937308845794087874657491639488607231272565002868481850941321571,10.74006317527271393730884579408787465749163948860723127256500286848185094098746,10.740063175272713937308845794087874657491639488607231272565002868481850940653372,1292805.6502360144996903793674000982899776561769210496430180282258424327554255529,1292805.6502360144996903793674000982899776561769210496430180282258424327554255529,1292805.6502360144996903793674000982899776561769210496430180282258424327554255532,5374.9306502342081800781855673147147800985078217646075754165566610453352566520617,5374.9306502342081800781855673147147800985078217646075754165566610453352566520626,5374.9306502342081800781855673147147800985078217646075754165566610453352566520622,37.701223273114711123760651309086786016738921082092883567847413958185445806205751,37.70122327311471112376065130908678601673892108209288356784741395818544580620582,37.70122327311471112376065130908678601673892108209288356784741395818544580620582
60,1.0288549816687463460888212697162622888654558882633508535407944846849059282044368,1.028854981668746346088821269716262288865455888263350853540794484684905928204437,1.0288549816687463460888212697162622888654558882633508535407944846849059282044369,13.250858803193588031164849804265996288602864164012481383273531612885364542117713,13.25085880319358803116484980426599628860286416401248138327353161288536454229173,13.250858803193588031164849804265996288602864164012481383273531612885364542465574,2132694.4564668800493959469827113110098871798275345061429253890850224470983133517,2132694.4564668800493959469827113110098871798275345061429253890850224470983133519,2132694.4564668800493959469827113110098871798275345061429253890850224470983133516,8054.5807755159173036327035723523634850442234346323066020463199581244339765767294,8054.5807755159173036327035723523634850442234346323066020463199581244339765767299,8054.5807755159173036327035723523634850442234346323066020463199581244339765767305,42.127308928193506782127725970411455660397452230138649043670292808326372906732669,42.127308928193506782127725970411455660397452230138649043670292808326372906732681,42.127308928193506782127725970411455660397452230138649043670292808326372906732681
70,1.4895204394404669011410064484491579138990672951193507326587146088875039818185625,1.4895204394404669011410064484491579138990672951193507326587146088875039818185629,1.4895204394404669011410064484491579138990672951193507326587146088875039818185624,17.163305325086565898172491922370229698916437344201900282711024949952386831883567,17.163305325086565898172491922370229698916437344201900282711024949952386830899527,17.163305325086565898172491922370229698916437344201900282711024949952386829915498,3088125.2719097733125008740962465446097497908317365614289359857992051419380144713,3088125.2719097733125008740962465446097497908317365614289359857992051419380144726,3088125.2719097733125008740962465446097497908317365614289359857992051419380144722,11139.52201233129191206836212167192848871443922888167882263967648163099228216989,11139.52201233129191206836212167192848871443922888167882263967648163099228216989,11139.52201233129191206836212167192848871443922888167882263967648163099228216989,51.687630944218269662295503630408114487024665169572724326572960411208202939806412,51.687630944218269662295503630408114487024665169572724326572960411208202939806403,51.687630944218269662295503630408114487024665169572724326572960411208202939806403
80,1.9963363651114110250623679351234911398216753487162546017290207937868297961598062,1.9963363651114110250623679351234911398216753487162546017290207937868297961598058,1.9963363651114110250623679351234911398216753487162546017290207937868297961598062,22.166835098430945176040693325568921491004552580886371748871367718410951407519262,22.166835098430945176040693325568921491004552580886371748871367718410951407096438,22.166835098430945176040693325568921491004552580886371748871367718410951406673489,4139207.6737775243376580554362104672091350881332112854867666211005392023641840968,4139207.6737775243376580554362104672091350881332112854867666211005392023641840961,4139207.6737775243376580554362104672091350881332112854867666211005392023641840972,14597.690348738685968663671886151698983454425255768527842248227282602811527335429,14597.690348738685968663671886151698983454425255768527842248227282602811527335429,14597.690348738685968663671886151698983454425255768527842248227282602811527335429,64.949178298811332911044737474858667577457861722799301170473186658411881105574043,64.949178298811332911044737474858667577457861722799301170473186658411881105574055,64.949178298811332911044737474858667577457861722799301170473186658411881105574054
90,2.5559138618823080876692086554198816406619612077225554283183574862888242157842815,2.5559138618823080876692086554198816406619612077225554283183574862888242157842818,2.5559138618823080876692086554198816406619612077225554283183574862888242157842814,28.052500794581057316920219507902335375034131583918440941838666090467581709525596,28.052500794581057316920219507902335375034131583918440941838666090467581709021747,28.052500794581057316920219507902335375034131583918440941838666090467581708517791,5299643.6748465348981116041030429930842017037279437602513564955867048852494235866,5299643.6748465348981116041030429930842017037279437602513564955867048852494235876,5299643.6748465348981116041030429930842017037279437602513564955867048852494235871,18483.407036750510392267722538623100113702486950128744629785920487541813708797007,18483.407036750510392267722538623100113702486950128744629785920487541813708797007,18483.407036750510392267722538623100113702486950128744629785920487541813708797007,81.138002163077251952818813647642778729871885989613703624728233119629420208878487,81.138002163077251952818813647642778729871885989613703624728233119629420208878484,81.138002163077251952818813647642778729871885989613703624728233119629420208878485
100,3.1766785779693546576388828127861751835947971942127235986272206930690109591374719,3.1766785779693546576388828127861751835947971942127235986272206930690109591374722,3.1766785779693546576388828127861751835947971942127235986272206930690109591374719,34.735683412968848625257225818062544044356535461022662890450708192143274963933662,34.735683412968848625257225818062544044356535461022662890450708192143274964070275,34.735683412968848625257225818062544044356535461022662890450708192143274964206841,6586911.6288116470435870673527232520798050002157861417385845372544167089238420987,6586911.6288116470435870673527232520798050002157861417385845372544167089238420993,6586911.6288116470435870673527232520798050002157861417385845372544167089238420986,22850.014024994144826815621123206222165666570966342757663100383134231689260734632,22850.014024994144826815621123206222165666570966342757663100383134231689260734632,22850.014024994144826815621123206222165666570966342757663100383134231689260734632,99.894563666497228727255560542903254131324242979047200416323038499375076589600402,99.894563666497228727255560542903254131324242979047200416323038499375076589600402,99.894563666497228727255560542903254131324242979047200416323038499375076589600403
"{'distance': [0.045, 0.131, 0.332, 0.495, 0.997], 'solute_4': [7.88, -1.52, 11.59, -15.3, 12.4], 'solute_3': [15.76, -1.04, 1.67, -8.27, 6.2], 'solute_2': [14.82, -6.08, 2.56, -2.67, 12.22], 'solute_1': [11.62, -11.11, 8.18, -11.99, 11.46]}","{'solute_4i': '100.0 uM', 'solute_3i': '38.0 mM', 'solute_1e': '12.0 uM', 'solute_2i': '54.0 mM', 'solute_3e': '144.0 uM', 'solute_1i': '114.0 uM', 'solute_2e': '50.0 mM', 'solute_4e': '44.0 uM'}"
voltage,current,solute_4,solute_3,solute_2,solute_1
-150,-0.12375255139867989657394443733727377855793725709657491993624001934992489046485928,-50002.373509894323051593648308792472425996485922599548744611545007846200563008058,-192.29677179778696736653787301038189380137346200839687105554445588425244528873221,-223704.85452477093676941307980257426991938849738956091367390253693884126697690525,-791.63553669679880255034877488050004407194103465958629558738852402852158822596807
-140,-0.11022645599760276328449799354374908485675190819337977883045014259455949732626793,-40693.335566382451681165016073374399749035405010796027790223319677255283909655774,-176.82066244670904929030894729769704097217363477231157173878211174735035974588477,-201795.56834466731800798143572225092238856109318226582607945453518480158014475806,-751.44272980539692087423428548454235068696291457962259855091212875235458671543373
-130,-0.09648453995716417550839690173613557922726776773028915410783467803141311177358679,-31940.804302810342768284230241956504212513054971792363149466329264266956687412546,-160.549791787171896869843574592288823273056616910191327723542200508696505063692,-179069.95011593468301693491846536461371173180955820243637557282141693576171672397,-702.42199059062637907032115373757712777904513549292831100922793417335602932803302
-120,-0.082942507111543020511907685964281866256673851011652369481971826725874252134654104,-24000.924100008951162581882022114731709365288451679283275697129145238114484297663,-143.74760558326730491845928026241961813830984813212719679778537171173501151142091,-156222.2604550628587783804361206481078558528245129057899016934657936273263085134,-643.6177025819251976284787295231619470174612709410345904808223554796385714970485
-110,-0.070286531261477818566108365414687371826446271289329824403483310399727091711552729,-17130.721156567391376340165051104358411613368704273404864424045401545466151034215,-127.36480482431745533904744317578625945362674386496293318372166220007462305807334,-134507.33304744345985878198609409207673425580485020454836199250694044764342219552,-576.85652380607103894596397716128637134413998835713767346059197177688309340318974
-100,-0.059362734148822636761094894084299108394124833804998689265520058031459597819525132,-11529.673264436771935210996941439743845668142866940602511783011358469207800150018,-112.81546106025093576854462822364110975866642777507895487959382148291162984666602,-115549.42636610830055391771614866278842614874455245554598198091793203374259552642,-507.82404968719803809731860211291857522071286750355248244509058850946000068647858
-90,-0.050908930167856131001834694304781759063240736109399824760045254389089465244123439,-7277.5190222898322246978340394224242245021142297312221512996373718273610063119441,-101.37228677570967582061432487637766881149252790696285309839419345689793729265939,-100826.57379240943661118990606256183277030848686016063904232622383809560530563972,-444.70778687944664707955452542518769067939496316582299827082122346836545200686378
-80,-0.045230794096447956083562348723116327317034607149462750680133174742421550957178037,-4298.0375996143368552847053699881651579474549578850161584714902042692992751246615,-93.230141362737846814283977360568047907441681203110990288940003228652228212152835,-91023.190534404116812269895492011190720538743812503448893015545745057880033428114,-394.2014529211740329052880115324650982643011638748884778622936123844185753495912
-70,-0.042029365079234195847671525155588335513974663144950886187328588234410736783038256,-2377.1979281228902367173898034775441833308765138835944645840069369657856643650828,-86.19560601252066656777226418890384049408694817523184587723361152818841164726731,-85661.773235304268741381119758717234174034451021667914988944031772203160164418376,-357.28488094115281378997711897008975103967453960153377898026686394372775911923861
-60,-0.040458273492058935097695997603706307617651291669172850710659097114459221951117363,-1233.4565258195058843628001765564883716051732258856026314143536260978754817922314,-72.72913808706472183772692574044931093829352150478825814306521576353533173838134,-83178.748520697568231386795218467581477111871621809300811975432903570819947618127,-327.17764278695790329821504965069185904589398368600187153188096911560646271149053
-50,-0.039176714715139300658580090704610236448283863399590082146980164098505236957715616,-597.98348690007392679547339669714499627544353189385896118664689231450273017722245,-30.868922120199048948520594421021673058099234135032851881889137027487213155174161,-80990.431550118998341859787234231184427321431275847589510459564770043836941296326,-288.91260286116443044675264503701907798571750559543998937329955685922773061773996
-40,-0.035922423406949234983432020558050178804178107564839609816777677017551611508085622,-263.32805416122868058005835884248627616792100831250085465059186922653768302896909,98.072772547037797159428213281296476455179177596525250771428384689864658636403883,-74594.569300306323131710745532708149276165620231852510516286429422160733719724681,-218.70703592300016213956120571595551571472816424114061283887223226346366197189442
-30,-0.026960676292084119029155992531071723511172600063562611033040442997864264003253244,-95.59200483956446803852028930301758970097726440759058623144767725181623496170395,419.1008745519617951075067932598646018702042868295378769057018732738207704967457,-56422.462858376514710125648224354550526601233324415877040481585294473774169996428,-92.589539996518869001471152550794085211730044811778221483851447559013446726626225
-20,-0.01244986424000361881675650710870268345596725736280981257836130676940799178496018,-23.588936856100441994372889878911799399613200947160041235839283356021281128797634,991.20583244552770691365991528478156780496584188808668294320972434384876116478569,-26898.214081509191950250272428165502999725329915010463766760374228389950136621272,53.694256336284998453501841222973774531837532247197456780115540414194105252334836
-10,-0.0019515339044844456254834365681201731369394799369675557773876975924858674942530763,-1.5459735964219843421220700995122700406881083580170698010126966716725041441098998,2303.0204061525384058091898510231580636128630456626733835778474569607726677424358,-6403.5515338856068633111833536161772079118918329120055380786099634509281475920502,122.82575183745748368515721532454675822926157814662561004037268793446536219569374
0,0.0036329918561528531316159426862248613369742323587015698974871218003241652422990219,4.8594700636097482321420900407656318290496040782008715118162870136816618171877046,7285.6252729457515292357067323853121684971695350925955137056797501069357998634495,230.45111351764895199861561803992941138217643127849086515595182546919426661900048,119.90368670513284432517145900116372551596747856259397344636840428152162404641605
10,0.013133455321009630905803033881005831241000834268040211801578497893824074531527611,7.5783547801005670931775027513412312966015014706284342886689559534665436165533021,25798.380629388508999636120851529772406714146850570192013319361534793529060658976,1492.3021561131077148974553365794948654736504585391053230810616074603754456574324,94.413666829023923083447210464940094378332283333378839050983824535497623007255238
20,0.042698185410514713136895060980677355335551360781844633327170151217501487245341432,8.8968592290809951736639675722380036371659724849675693044060829118345856737367843,87131.635793819006494621148693993834603867849513282889369530225322778466387352182,1682.8739076625173717790946472347074678146617762740153924516448811948730171440333,69.172873194101266433131095431435890021603167563243915655784372222698083917196706
30,0.1261752523327970915756537857304749508958769841650154436457225343224953403155956,9.3884178219078710940250313426724338928428754493386878867725989006252513241179977,260390.74042028265801183048537576745476112271248168132198937962691967552247247939,2123.0435913408640026232326592006863860245885651989690669732627423571499777821048,50.684692513651945864641907987401251063298181075753042293853614075766817225441838
40,0.31252696449980710658065249833529502849798637720607255775208803590198435416429584,9.6774581901255118838864817422159799807637974575399608072606353271310141962793776,646945.72047820396543026849357158843488787345431085508650401354495852248473255846,3319.4143452464164257856312024294560342662388474538120952420774999940969636804502,40.200037782368471436717747879870926259982353344297498555894769520758103908655715
50,0.6239150680261408421871731119228867908657718436916471976254948571363694654198626,10.74006317527271393730884579408787465749163948860723127256500286848185094098746,1292805.6502360144996903793674000982899776561769210496430180282258424327554255529,5374.9306502342081800781855673147147800985078217646075754165566610453352566520626,37.70122327311471112376065130908678601673892108209288356784741395818544580620582
60,1.028854981668746346088821269716262288865455888263350853540794484684905928204437,13.25085880319358803116484980426599628860286416401248138327353161288536454229173,2132694.4564668800493959469827113110098871798275345061429253890850224470983133519,8054.5807755159173036327035723523634850442234346323066020463199581244339765767299,42.127308928193506782127725970411455660397452230138649043670292808326372906732681
70,1.4895204394404669011410064484491579138990672951193507326587146088875039818185629,17.163305325086565898172491922370229698916437344201900282711024949952386830899527,3088125.2719097733125008740962465446097497908317365614289359857992051419380144726,11139.52201233129191206836212167192848871443922888167882263967648163099228216989,51.687630944218269662295503630408114487024665169572724326572960411208202939806403
80,1.9963363651114110250623679351234911398216753487162546017290207937868297961598058,22.166835098430945176040693325568921491004552580886371748871367718410951407096438,4139207.6737775243376580554362104672091350881332112854867666211005392023641840961,14597.690348738685968663671886151698983454425255768527842248227282602811527335429,64.949178298811332911044737474858667577457861722799301170473186658411881105574055
90,2.5559138618823080876692086554198816406619612077225554283183574862888242157842818,28.052500794581057316920219507902335375034131583918440941838666090467581709021747,5299643.6748465348981116041030429930842017037279437602513564955867048852494235876,18483.407036750510392267722538623100113702486950128744629785920487541813708797007,81.138002163077251952818813647642778729871885989613703624728233119629420208878484
100,3.1766785779693546576388828127861751835947971942127235986272206930690109591374722,34.735683412968848625257225818062544044356535461022662890450708192143274964070275,6586911.6288116470435870673527232520798050002157861417385845372544167089238420993,22850.014024994144826815621123206222165666570966342757663100383134231689260734632,99.894563666497228727255560542903254131324242979047200416323038499375076589600402
"{'distance': [0.045, 0.131, 0.332, 0.495, 0.997], 'solute_4': [7.88, -1.52, 11.59, -15.3, 12.4], 'solute_3': [15.76, -1.04, 1.67, -8.27, 6.2], 'solute_2': [14.82, -6.08, 2.56, -2.67, 12.22], 'solute_1': [11.62, -11.11, 8.18, -11.99, 11.46]}","{'solute_4i': '100.0 uM', 'solute_3i': '38.0 mM', 'solute_1e': '12.0 uM', 'solute_2i': '54.0 mM', 'solute_3e': '144.0 uM', 'solute_1i': '114.0 uM', 'solute_2e': '50.0 mM', 'solute_4e': '44.0 uM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,84570494955925154460.851130065249360133801763471472980519557335677524890246595983,1.8099693059727011480006828180999785194005932086970939412888760526550478238841096,84570494955925154459.041160759276658985801080653373002000156742468827796305307107,46724822723154338663.16893927200079793157090635263715248396662629237907670968266,169140989911850308921.70226013049872026760352694294596103911467135504978049319197,6.9248253942169294784197923776678723921036537322195878657674063905199836514477605e-72,6.3319006058983652882192670041754481591491136111988505309972190050720888126098409e-72,9.713962390770231314634568575277889437591277209917929301874661663245632060197098e-72,1.8427424654432771219418128287250352584868765777615915405294327279472232759997829e-75,1.226057620797709850991739162162703210596668508769457428074043839820077181039783e-78,5535999.2150556252113963718266159804434148017192571778030845518552226348221985997,-4.8041245939812832596792659057960745590206272950389099031891731453039771972302081e-72,1.1907555983450508872022983075273497181775389028374998402325734235456144973400744e-71,1.9877974123285705816718750810329239086015984074041368456021794081573531787492773e-71
-140,46302130328172487176.420800455427656267795416095158971839036235697119681850789868,2.0620690812770567118649254299900672826685468717119787581601577221883569251714301,46302130328172487174.358731374150599555930490665168904556367688825407703092629711,22454209099288365614.092866066077599335326310339373590735018526044705727627396844,92604260656344974352.841600910855312535590832190317943678072471394239363701579737,3.4557110303097114501805963797884030859846408498269913785289248013671409984846262e-72,6.8472361667560895609955595892680036147693414033204125933678004646088549233086923e-72,2.2606034809815218251411314636066325917353242553948410153438046203513305903957969e-72,3.4879325751887688230779128585885113767844746471867031443764482390143400145022252e-75,1.0992876905303628092189475591961812320289562231464761247843587394431517459408717e-78,7191052.2181776567871402450152342920226493662244265791805490673946663990273471848,-2.4534508983315643725112456174904803916613976808144838752584066080746187845398645e-72,5.1576241079093311922279723973037601472764403650952260024339330661821038767744311e-72,8.671657668222161040918402897862506907397808862447148291357274412971249863913604e-72
-130,25350363895721733921.0351801196992807300639179033449528359016470819487725711319,2.3492823231461674774936962666131343892879466649272666435848316225438158883060442,25350363895721733918.685897796553113252570221636731818446613700417021505927547068,10790684306419346780.03153252372802477897459682793368284910869234998608074224464,50700727791443467842.0703602393985614601278358066899056718032941638975451422638,1.8015047605927011488555929985801633505347976760214082969159445438771682501396823e-73,2.0881564672733959548614167896102342130992799601177773486476513094590041492702496e-72,1.9380944024600748850507035396422144701515683377853325233014794379613546980984992e-72,4.9226160764038334364702205617962277555361202077286803894635109779960973278025834e-76,1.0397242721511103530013781158065056246353949413360940571264193783512907306968925e-79,8958268.9465997739810326232157918901862420478454342616926048690591701361344440354,-1.3282704417856971311639921879693583296534566098429641144403061617441262921895153e-73,2.5322313351201793391445841337592593923670752483553351421301464850916005009124404e-72,3.7383643833045895356738951900089004317598399959497214671399799076704719662981656e-72
-120,13879368259114431171.223258834041112450297816746118830680813192977847268918885532,2.676499775860570536071957082172283585953076215772489060147079591979464875167431,13879368259114431168.546759058180541914225859663946547094860116762074779858738453,5185641480075155583.6906450862687970538196517437624745736581055399234999363166496,27758736518228862342.446517668082224900595633492237661361626385955694537837771064,8.0288731823002032793291835998082754732751232188091220780288366421463364275640452e-73,3.7850977375642217286095663597175588757768442722267278141592482356081724030791674e-73,3.1090206798340000651390866706081438456017601311970612986085332492606930491384737e-73,1.4757053018517632253628928745560182767144465622730495816659253304650581243653797e-75,2.2454881619081014467862462729205140486422217744444921081665635243480347339765588e-79,10760349.076398342901067536768642810247160829440662798255287120451654956557322233,-6.1660084032519488410340709612196350264223359494478601268693934372535429794604204e-73,7.5178292825241032111350524946631700859258101837879461111499630482635164485371085e-73,1.5976984853113603675927136467627875808716395905011940510620838422794183232435029e-72
-110,7599058881901471579.6430648542418944624858547560368549162601872063939369469688128,3.0492933861555203110786198947605168329640192762095595340257564125297374443977802,7599058881901471576.5937714680863741514072348612763380832961679301843774129430563,2492072070336987821.7529824102973805445372757896550737018764649132668054914377468,15198117763802943159.286129708483788924971709512073709832520374412787873893937626,1.7645419591768969258589394126073776403704211944616210125880430930248466772221471e-73,5.3944963262541938908013308275796415881018984676414788043412061356061091839273784e-73,2.9072797823869938386900614910931265116204903626838297654543795361975547446165994e-73,1.1831550920479389136779302052036547412428920499277705497482473754130970770332525e-75,3.7069003517884327287615673507778204335860151710753264672960934237036512363122417e-79,12638665.749441362217388297267304771597761839728302143122591085287048983522708018,-1.4174210322404477290053085755966576378576942084443976473131754353987261890779344e-73,6.017581776470174156051799744602676014670583125863103293121735404508835248087586e-73,1.2578507201135890229435050247412924399171297773419849355969092033905337704709908e-72
-100,4160631517761309591.5422850161036604544567364206119549735772516319555333483180082,3.4740111838276412246461317221466199700048524858388513088839526535679317650151191,4160631517761309588.0682738322760192298106046984653350035723991461166820394340555,1197644825419691045.8076753092827171237036901146899492566366962582755372833919866,8321263035522619183.0845700322073209089134728412239099471545032639110666966360163,7.9832742123293046117071436619726893635396307368848985123159114878238462628433476e-74,4.9200454668573561056871954054995660741012802107452036525825000162600549578986734e-73,8.401264770395875731575843092132228702781645154523614531351058735780006106116409e-74,2.2270519661449799077715054866196530394015385939790060621629875323697256112405109e-75,1.7117893910320562085535997115749693363769049794620864134438767712019349292462147e-79,14653971.053961710391251746243332223265696203336974554776320138419469840147043252,-6.6948868143448757192983224793059769521151382973062189219598942113373824923256757e-74,1.8352988272722263306894782444410840886053180940995272318414897707866172229624113e-73,3.4202774383153822477781881324823176298217304150817135469919379953088727555039835e-73
-90,2278125263201761548.159995968118692039872210394481744851345623318041310724225944,3.9578853776925485858117182599427336640243700168672922125429237847944099311198786,2278125263201761544.2021105904261434540604921345390111873212533011740185116830202,575591520674585835.66544634538257316910791391446057540370818114425295883224022433,4556250526403523096.3199919362373840797444207889634897026912466360826214484518879,1.6694577433853070905334356785979452410924340304491775545389321178182904814693288e-73,2.4100510284260944558764695659749149437510536548263539215426733989489308577070535e-73,4.6980756939713778762101754133634173666871041982533370734528946877717139409203603e-74,6.9607518554061223680613996014171220543194962937356427963291049969558849933489162e-75,6.1078859333591843931069550909545672625919588759097540618263039526720310985806045e-80,16418488.551527813043243704677982275221493391405459376236515109585289038170922959,1.4319695360606839052838701235335155452297399245806645690487510018346937193060287e-73,1.5630913066033539202865671395053712978888801412316050460671451871175867567116057e-73,3.4429553958856953993803972596146064107560124664463945852488540229406093039834807e-73
-80,1247481785352406838.4510535470399473197191526311320049338374783456295238259988887,4.5091555075804491174147843162473728978799191334319596304847170506782420408406644,1247481785352406833.9418980394594982023043683148846320359575592121975641955141716,276655303472065974.97427438729793075624482821251164470083281357146091141370268557,2494963570704813676.9021070940798946394383052622640098676749566912590476519977773,7.607600880182696270502837355940871982196084721031920272067380386871512519405782e-74,2.4761622481166791629907748061021305650303796244911705987139962589667386418027311e-73,2.8188454163828267257261052480180504200122625189520022440717368126630283645522162e-74,4.4238773423471292593541587417195046803041711866824851394783921025938611511699533e-75,1.2024694528997315552772592277229865430669174701764078924307448450513977081887382e-79,16783155.935238022992628449151821086910913208610386378753106764995907857173504399,6.5854844382371799034305774336956636087257886252855816605006948550214544939586678e-74,6.956647589246982271503477148509888390231054742496889743995255790387280419318944e-74,1.7242122702221567803376591449104245590532457378787009787714303927537246760685618e-73
-70,683232142671877884.45724663393938448524761912279770456679620489002495005750900027,5.1372087494350232614790250271744208064651352211540563707660196482030371935944217,683232142671877879.32003788450436122376859409562328376033106966887089368674298062,132996764584857090.48639323892260435138989232812473406611872097927101727171004229,1366464285343755768.9144932678787689704952382455954091335924097800499001150180005,1.801332037221599259963085271542907342543375356014119571288244069807764878303619e-73,2.2648217095601507679378436098446191619008412268228453615328021355150410619546541e-73,6.2180413596680001302781733412162876912035202623941225972170664985213860982769475e-75,2.6631784781772493613535162556910732177428966123830382721066845576132394973002134e-75,1.6426062170296058998938121943635098366388083578902930826464914513496627323367257e-79,15359393.559810319069309099424064428983347869922083324501520709800192409644095022,1.5287975017283109716418282491416705039687603832706503762365311497206779852679736e-73,1.5784566224997371760770775881037513783010858422353768714724666252463921018276925e-73,3.3906735671429840518188938216138240354308963216545968303568599063875298020673194e-73
-60,374333857188672012.24227520811560019338151143397619449722242376839946693439899687,5.8527397626684989489955547719408055073893766786706433759747282433023371416302738,374333857188672006.38953544544710124438595666203538898983304708972882355842426862,63958739388405368.532093231253581618424287475377029253602987825763126079362861884,748667714377344024.48455041623120038676302286795238899444484753679893386879799373,2.0640011038247967932442111634499814954988685070984490696137400108529425979968043e-73,9.8006749206687264727013384144503196995350138010770973396561652859007935772707257e-74,1.1054295750520889120494530384384511451028480466478440172830340441815797508047907e-74,1.4438594303048524608067807020619418032959563109291907940586504239188114420912183e-75,2.4312944006575394186153898905741481336531098438087370537366840976655657771049008e-80,13367257.704592195587465895294798109723891997025460340756188293380894845404251578,1.7059929764783137271878561650501636459901184223363046427312206108673853327458026e-73,1.2282351474964380853151741058533840685552022033770419712633730335159951108420618e-73,2.5966351780276383763827164910377384561101563723088228107509495922955663330109178e-73
-50,205242281159030267.92249043883410046597854857534039417551723554284273728710101885,6.6679328016966692916088895135488550154920944449871896396938978366380585294129441,205242281159030261.25455763713743117436965906179153916002514109785554764740712101,30780496334157108.633705198229688915230424160651212832221752501328360494691357563,410484562318060535.84498087766820093195709715068078835103447108568547457420203769,3.5552946899185054911559264031183544934391794500293061391796331260816550305668922e-74,1.7232097962327496072846294192390063530480332114674517471469062121980866823891994e-73,1.1303017404907609125705657318033162958676621276974205076719023101756652951978985e-73,5.9983588220477851951199080157063025271132570031237746894855260414989725442840032e-75,3.696358153845202205537218776726550414578305209692957959746015660678543092021272e-80,-11788976.23188692428858676394873424270347113241714945292061830382357318048164842,-2.8366610870503830193141972573445588942964361601520870010047450076995826222874083e-74,5.2900044756578252713354926419925913561237068997108441895448971463579430514142745e-74,1.2857815826162605696544714810722592420073764510490113564736342959709126198660288e-73
-40,112697483674698873.82605329573159514680284800941570936324820118268735910179410961,7.5966691926980006175501848740568811341553576297252121486268097142556441667299099,112697483674698866.2293841030335945292526631353588282290928435529621469531672999,14835117972890657.935015918974859616220365437967595751800222068906924803228035458,225394967349397747.65210659146319029360569601883141872649640236537471820358821923,9.7262689309612408982257441266823800069801175104372510028483204406906223035166044e-74,8.7815530551141126666268402299407300476460062830713384094647118782742111907987895e-74,5.9831375749694312364676645705481168228691650524814557435444217641328004012309295e-74,4.0341702362984924456335996139106366496575616702372979419791974835025034460522487e-75,4.427723136156819754226401101533407983238183780594773171032660470545420602207299e-80,-10982724.51269979742834737275986821029308170883769282901679638990878386682019161,7.6921413707713090177976846197444803021101316934302069885787592641545335701420551e-74,1.0089357278728899339388956002001389182975769841717417183021311033874430312600169e-73,2.4141012195444530360960076255721354828907565383822684591259193526956176387207545e-73
