"{'distance': [0.022, 0.045, 0.202, 0.229, 0.265, 0.692, 0.717, 0.752, 0.967], 'solute_1': [8.0, -10.0, 8.0, -10.0, 8.0, -10.0, 8.0, -10.0, 8.0]}","{'solute_1i': '30.0 M', 'solute_1e': '387.0 uM'}"
voltage,current,solute_1
-150,-0.22541937692777428,-469037.4051763926
-140,-0.18695898622110074,-389011.62343133736
-130,-0.14105926599137905,-293506.5875808969
-120,-0.08894397706652962,-185068.6164513725
-110,-0.041716794301177286,-86801.48626961566
-100,-0.010895478505000838,-22670.575332918932
-90,0.004521234572997827,9407.479344564767
-80,0.011550789393962584,24034.101943326226
-70,0.015140413987535342,31503.150202944948
-60,0.01752790968144028,36470.889890637285
-50,0.01956357809856911,40706.57115807139
-40,0.02154489738583148,44829.16642911253
-30,0.023567117128628946,49036.864603888775
-20,0.025653843952762313,53378.78475397901
-10,0.02780434540993155,57853.40285046099
0,0.03001120279258113,62445.28254802566
10,0.032267175665802776,67139.35843904031
20,0.03456788026820517,71926.50908906611
30,0.03691258278377369,76805.2076233327
40,0.0393040200995574,81781.14877144694
50,0.041747789945753344,86865.97991209601
60,0.04425153470514122,92075.60279887894
70,0.046824215775986874,97428.66370367639
80,0.049475453045160815,102945.17903695551
90,0.052215091857218135,108645.63432629658
100,0.055052849764752734,114550.24919840353
"{'distance': [0.022, 0.045, 0.202, 0.229, 0.265, 0.692, 0.717, 0.752, 0.967], 'solute_1': [8.0, -10.0, 8.0, -10.0, 8.0, -10.0, 8.0, -10.0, 8.0]}","{'solute_1i': '30.0 M', 'solute_1e': '387.0 uM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,3834414743785232.5,42.662055155098507,3834414743785190.0,89878809866171.781,88923417038484944.0,3.1320377098745666,1.505257323369813e-06,6.2948858493473381,-1164301.0323845935,3.7095136621625344,6.2655404847473068
-140,2975768491077186.0,71.215456968271113,2975768491077115.0,41785429986119.32,4.7810131165026419e+17,12.838799608231056,6.170327091714611e-06,-25.371732567204162,-1083445.8594997469,16.061093624079216,25.678846102671155
-130,2312755184899583.0,118.87944199503863,2312755184899464.0,19454626856307.961,59520164949476344.0,3.336691328207962,1.6036138523467525e-06,7.1057442199671641,-986373.99338857806,4.1495049156580022,6.6742249428812972
-120,1800897390095998.2,198.44458395244416,1800897390095799.7,9075064454908.8359,1.2410660832291629e+17,0.12168682634364814,5.8482688747307776e-08,0.18346158938948065,-873235.94246195175,0.14336053097719886,0.24532201469653325
-110,1405832344195580.5,331.26209409447102,1405832344195249.2,4243867225553.0029,2.2565353566861626e+17,0.16704355871479493,8.028113432367867e-08,0.61654969535442139,-760346.77019678603,0.1773365466723682,0.3343419681551999
-100,1101011840786412.0,552.97339336885693,1101011840785859.0,1991075617723.2383,7.913422274283264e+17,0.031218806077959016,1.5003758201126427e-08,-0.14510182353075818,-660732.36910726479,0.038641513308268011,0.075880256741567384
-90,865925170605042.5,923.07444535644595,865925170604119.37,938088119502.2843,5.7778083772725824e+17,0.024405917574767955,1.1729483986519518e-08,-0.11708703058715396,-576910.4432485851,0.026252027683542126,0.049229040016400417
-80,684726174530058.37,1540.8814273668793,684726174528517.5,444373046730.88715,7.939471809199561e+17,0.007613099420268554,3.658855581359366e-09,-0.024410546418822385,-507332.23921494192,0.0095614799488711929,0.016397618129299622
-70,545172511512516.69,2572.1821085485103,545172511509944.5,211949422127.09778,5.3422443080689837e+17,0.004078743979334831,1.9602443557253935e-09,-0.0044429154464907042,-449964.86548732052,0.0057162943890929126,0.010627056103241354
-60,437806142284757.87,4293.7248006441059,437806142280464.12,101964183223.63887,1.2787202516194271e+18,0.0025286883683293127,1.215287627476247e-09,-0.018745409822311872,-403006.92428990698,0.0042971636166430505,0.0088305632434875769
-50,355320175236449.25,7167.4834384373344,355320175229281.75,49573909488.365234,5.9982382743441536e+17,0.022328258615743835,1.0730961091942604e-08,-0.0018440048654969577,-364909.17661010887,0.026947890576227821,0.050592102007550113
-40,292069694819618.69,11964.627735938502,292069694807654.06,24411097550.684372,9.2349371263050176e+17,0.0017736431691446342,8.524129076203923e-10,0.00737318133815279,-334333.97823813726,0.0023981174313149095,0.0042491424507474455
-30,243693830176436.59,19972.465662341194,243693830156464.12,12201489505.420961,1.1727878651405819e+18,0.0034164493627031334,1.6419455656224713e-09,0.0048122123930460989,-310127.52136237611,0.004295117030310657,0.0068932332311424068
-20,206823767440259.56,33339.891005151156,206823767406919.66,6203492609.1481342,3.044811589757904e+17,0.008285197720397264,3.98186602440509e-09,0.017526965771809001,-291302.39945757017,0.010192802322480637,0.016596410437776883
-10,178857161716626.06,55654.036463370845,178857161660972.03,3213732068.3710399,80967959568577552.0,0.00184038576844614,8.844893983894764e-10,-0.02587854792811348,-277019.81928901363,0.0021215319331955966,0.0037894671530753635
0,157845239601204.84,92902.876442747045,157845239508301.97,1699035009.9491227,2.0602760355580298e+17,0.0031842457683524117,1.530348518047342e-09,-0.0066757361344068761,-266572.07514973392,0.0043589051219140498,0.0064099176674072512
10,192645238832000.97,71776.319388685413,192645238760224.66,2683966529.2501602,2.0136534049213977e+19,0.0014344026130856946,6.893738982438613e-10,0.00299493261519211,-259365.79001963089,0.0017098729991870552,0.0030678871244562657
20,266926211572478.28,55454.04213788241,266926211517024.25,4813467175.3735428,3.9828178386492013e+17,0.0017774950683815405,8.542641247166749e-10,-0.0023513911440229407,-254905.65245244329,0.0017963502031180746,0.0036087022447210638
30,403351721886393.87,42843.528556784629,403351721843550.37,9414530863.2036037,1.7107440214362368e+17,0.007168853670009412,3.4453510738829962e-09,-0.024304322437784142,-252779.97035215117,0.00865562436449736,0.014337882457715216
40,640688280608886.0,33100.705889608827,640688280575785.25,19355728628.434319,2.0479218773629645e+19,0.0039607594517292455,1.903540991499142e-09,0.0015441020139076945,-252647.70967910369,0.0052316889937967168,0.0079395206465392564
50,1044291271986628.9,25573.44754968549,1044291271961055.4,40834982063.240509,2.2624180441344944e+17,0.002440192227368243,1.1727563850594258e-09,0.019213735379040836,-254227.57277150534,0.0031588027802716186,0.0055895335111945874
60,1723754532303238.0,19757.923645423612,1723754532283480.0,87243708561.577469,9.3004356785762632e+18,0.004560398359899409,2.1917274523053365e-09,-0.024928894631100759,-257288.25957452584,0.0055746303473073197,0.0092226887376967853
70,2862405900025013.0,15264.877604787016,2862405900009748.0,187515810747.63232,2.5139108229963781e+18,0.001073331673978828,5.158432014873426e-10,0.0097766391950843724,-261640.16718750275,0.0012667607995861462,0.0022248532427689661
80,4766569601289374.0,11793.571656154274,4766569601277580.0,404166756285.57538,2.4525694610467338e+18,0.011407254918594845,5.482326717598518e-09,-0.013214850040495973,-267128.99043840927,0.013334934158981255,0.022956485349434848
90,7947819429650808.0,9111.6572310562005,7947819429641696.0,872269360897.53638,1.0332266838976846e+19,0.0049783304712036625,2.3925856226791886e-09,0.00098699332891021333,-273629.4487404562,0.0059450122175664626,0.010079842545779281
100,13260298706025696.0,7039.622933306634,13260298706018656.0,1883666047408.1816,9.8733956132897485e+18,0.0025886085932143033,1.2440852861783647e-09,0.0090315123409309122,-281040.82892611501,0.0035586119350873966,0.0056652687611632047
"{'distance': [0.022, 0.045, 0.202, 0.229, 0.265, 0.692, 0.717, 0.752, 0.967], 'solute_1': [8.0, -10.0, 8.0, -10.0, 8.0, -10.0, 8.0, -10.0, 8.0]}","{'solute_1i': '30.0 M', 'solute_1e': '387.0 uM'}"
voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4
-150,-0.22542063929555436,-0.22541937692777428,-0.22542088218509765,-0.22541958118531316,-0.22542075445430718,-469040.03182595584,-469037.4051763926,-469040.53721410246,-469037.8301816753,-469040.271440506
-140,-0.1869536745604743,-0.18695898622110074,-0.1869529013960048,-0.1869580873150864,-0.18695281589400903,-389000.5712868795,-389011.62343133736,-388998.9625385035,-389009.7530484528,-388998.7846317291
-130,-0.1410606973063802,-0.14105926599137905,-0.1410608696052314,-0.14105954560006842,-0.14106085381204375,-293509.5657644199,-293506.5875808969,-293509.9242722251,-293507.16937176115,-293509.89141082764
-120,-0.08894402020301911,-0.08894397706652962,-0.08894403537234526,-0.08894399378097774,-0.08894403554921837,-185068.70620686456,-185068.6164513725,-185068.73777017323,-185068.65122966655,-185068.73813819885
-110,-0.041716870223707674,-0.041716794301177286,-0.04171687458231161,-0.04171682618356097,-0.041716857278979495,-86801.64424408588,-86801.48626961566,-86801.65331317438,-86801.55260832494,-86801.61730957031
-100,-0.010895465683539256,-0.010895478505000838,-0.010895468762899894,-0.010895475829355461,-0.010895463501242637,-22670.548654888174,-22670.575332918932,-22670.55506221368,-22670.569765616856,-22670.544114112854
-90,0.004521242306208337,0.004521234572997827,0.0045212463024818135,0.00452124334648903,0.004521245107180452,9407.49543530657,9407.479344564767,9407.503750482341,9407.49759985233,9407.50126338005
-80,0.011550792372002941,0.011550789393962584,0.011550792547540323,0.011550793052818165,0.011550792777019788,24034.10813983134,24034.101943326226,24034.10850507766,24034.109556425647,24034.10898256302
-70,0.01514041412024156,0.015140413987535342,0.015140413805541052,0.015140414509829312,0.015140415765785408,31503.150479071075,31503.150202944948,31503.149824263528,31503.151289698944,31503.153903007507
-60,0.017527910896727908,0.01752790968144028,0.01752791016603433,0.01752791000099719,0.01752791088117918,36470.89241932565,36470.889890637285,36470.89089894784,36470.890555549704,36470.892386972904
-50,0.019563579593475662,0.01956357809856911,0.019563586599259657,0.0195635888295302,0.01956358798135885,40706.574268571916,40706.57115807139,40706.588845733786,40706.593486330006,40706.59172151238
-40,0.02154489712154284,0.02154489738583148,0.021544897230408127,0.021544897267061238,0.021544896533418574,44829.16587919858,44829.16642911253,44829.16610571812,44829.16618198343,44829.16465546936
-30,0.023567115917808308,0.023567117128628946,0.0235671155432445,0.023567115631668568,0.02356711548668338,49036.86208449502,49036.864603888775,49036.86130512797,49036.86148911479,49036.86118743941
-20,0.02565384128382229,0.025653843952762313,0.02565384102171599,0.02565384109386177,0.025653839970896288,53378.77920062898,53378.78475397901,53378.77865525591,53378.77880537197,53378.77646878129
-10,0.027804346043689372,0.02780434540993155,0.027804346181533216,0.02780434629442095,0.027804345425978778,57853.40416914143,57853.40285046099,57853.404455957585,57853.40469084676,57853.40288385097
0,0.030011204263842454,0.03001120279258113,0.03001120431394799,0.030011204322929648,0.030011204273538174,62445.28560932679,62445.28254802566,62445.285713583,62445.285732271426,62445.285629500984
10,0.03226717526651952,0.032267175665802776,0.03226717505127336,0.03226717497642888,0.03226717502673942,67139.3576082387,67139.35843904031,67139.35716036905,67139.3570046377,67139.35710932047
20,0.034567879781450296,0.03456788026820517,0.03456787966121191,0.034567879413941044,0.03456787968283216,71926.50807625946,71926.50908906611,71926.50782607554,71926.50731157104,71926.5078710615
