"{'distance': [0.357, 0.441, 0.473], 'solute_3': [17.27, -2.51, 13.06], 'solute_2': [17.1, -12.11, 17.59], 'solute_1': [8.0, -10.0, 8.0]}","{'solute_3i': '267.0 uM', 'solute_1e': '317.0 mM', 'solute_2i': '75.0 nM', 'solute_3e': '265.0 mM', 'solute_1i': '498.0 nM', 'solute_2e': '215.0 uM'}"
voltage,current,solute_3,solute_2,solute_1
-150,-0.07875485590185399,-1.6968749031755113,-0.011601601789193826,-163866.6388834898
-140,-0.07579347744362099,-1.9140794448598275,-0.011071002306450552,-157704.6584516087
-130,-0.07294393203430191,-2.163598786068663,-0.010555757216261091,-151775.35111143143
-120,-0.0702019815016055,-2.451306090788838,-0.010055692639363885,-146069.8944452104
-110,-0.06756353869528713,-2.78435725722328,-0.009570766480815831,-140579.77941637856
-100,-0.06502466101390769,-3.171506204476985,-0.009101063098167772,-135296.7966902806
-90,-0.06258154411738864,-3.6235021582557194,-0.00864678140086431,-130213.0232868373
-80,-0.060230515610871165,-4.153590544874821,-0.008208215797541272,-125320.80910443627
-70,-0.057968028306770704,-4.778144523759953,-0.0077857300380576415,-120612.76247907497
-60,-0.05579065240105139,-5.517460501371575,-0.007379724623802523,-116081.73337497108
-50,-0.05369506546949228,-6.39675754090931,-0.0069905989992756,-111720.79190323407
-40,-0.051678038494042886,-7.4474252095667595,-0.006618709465917172,-107523.19841459421
-30,-0.049736414909151,-8.708560573231527,-0.006264321377575026,-103482.35887580208
-20,-0.04786707733832902,-10.228804536821409,-0.005927545334260645,-99591.7544331609
-10,-0.04606689181580174,-12.068380583311445,-0.005608218889319157,-95844.8239936597
0,-0.04433260799976571,-14.300919039200735,-0.005305607350833739,-92234.75537958938
10,-0.042660665500689865,-17.013746235261248,-0.005017522358518017,-88754.08215766717
20,-0.041046780356769286,-20.30281696300084,-0.004737595031590124,-85393.82658619677
30,-0.03948497241665833,-24.251596898385966,-0.00444673250941689,-82141.48994571879
40,-0.03796507929259586,-28.86436603388563,-0.004086278083908325,-78975.92423190463
50,-0.0364660005117013,-33.87293281974077,-0.0034737314001534137,-75853.40398366738
60,-0.03493662170338091,-38.196382014898006,-0.002039016846885904,-72668.29505333301
70,-0.03324109326208491,-38.467512463941944,0.0019924695050095075,-69140.17733806139
80,-0.03100395320726026,-25.16564277017801,0.014061267242128816,-64494.16748473103
90,-0.02720283337075925,26.564914720960132,0.05014071419606976,-56619.57733471304
100,-0.019332440103659986,172.64753264984483,0.1519769995894395,-40340.885171175614
"{'distance': [0.357, 0.441, 0.473], 'solute_3': [17.27, -2.51, 13.06], 'solute_2': [17.1, -12.11, 17.59], 'solute_1': [8.0, -10.0, 8.0]}","{'solute_3i': '267.0 uM', 'solute_1e': '317.0 mM', 'solute_2i': '75.0 nM', 'solute_3e': '265.0 mM', 'solute_1i': '498.0 nM', 'solute_2e': '215.0 uM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,400694731024.72076,1.6479743563141505,400694731023.07281,243143790126.02609,9.7176924676652471e+22,2.433697687820313e-11,7.192527823329797e-13,2.9103830456733704e-11,1.3877787807814457e-17,9.5454755211221709e-11,-1.6620419148059828,9.0973295252871213e-11,1.4880168971997954e-10
-140,261073320048.39963,1.6257459981247748,261073320046.7739,160586783144.19104,5.1197247211087436e+21,1.9917401061775308e-13,4.393256591850303e-13,2.9103830456733704e-11,1.3877787807814457e-17,4.3181236364375764e-11,-1.6395065475572674,3.6140137972886131e-11,5.1162973163654257e-11
-130,170102794013.21854,1.6085817861260403,170102794011.60995,105747059602.65681,2.1203849131869812e+21,1.8118839761882555e-13,2.1855781073831793e-13,2.9103830456733704e-11,1.3877787807814457e-17,2.1083135237631723e-11,-1.6220705352757645,4.5993005484788401e-11,6.5115534492177218e-11
-120,110830811052.49132,1.5967392140069729,110830811050.89458,69410715338.019699,4.5156987857557447e+21,5.662137425588298e-13,1.0596037935961533e-13,1.1641532182693481e-10,5.551115123125783e-17,-9.7213348482227957e-12,-1.6099925520461191,1.5366548641821217e-10,2.1738903906165508e-10
-110,72212054556.533752,1.5905136166528187,72212054554.943237,45401720425.695908,8.3206596194033635e+21,5.142553050063725e-13,4.603262215852055e-13,5.820766091346741e-11,2.7755575615628914e-17,-2.8148150477136369e-11,-1.60356933417076,1.1120062227567612e-10,1.5392867536156984e-10
-100,47049936019.241745,1.5902417866238365,47049936017.651505,29586655573.383675,3.5687655084720291e+21,1.1324274851176597e-13,4.093947403305265e-14,0.0,0.0,7.1962436010153397e-12,-1.6031393162691854,5.6217609811985334e-11,7.735642855444258e-11
-90,30655509649.305225,1.5963059891289273,30655509647.70892,19204030967.792919,8.8251780196480818e+20,4.587441537751147e-13,3.60513702224452e-13,4.3655745685100555e-11,2.7755575615628914e-17,-5.4588111808584472e-11,-1.6090866679893276,4.7343527705281082e-11,6.7259446276390911e-11
-80,19973686926.396591,1.609138417193519,19973686924.787453,12412659292.06543,6.4466234731862216e+20,8.79296635503124e-14,3.478640986376291e-14,4.3655745685100555e-11,2.0816681711721685e-17,-2.9830360404048406e-11,-1.6218457731691396,2.920422812609406e-11,3.164505636699122e-11
-70,13013920849.159113,1.6292261331648001,13013920847.529886,7987792844.8639259,4.8028561387287137e+20,7.860379014346108e-13,8.923695116180852e-13,0.0,0.0,-4.376188300625472e-11,-1.6419061978003819,2.3148961456926221e-11,2.4796803499427256e-11
-60,8479267686.5540724,1.6571165476115164,8479267684.8969555,5116880703.8802786,2.4590686852973606e+20,7.123190925995004e-13,2.4704630702254704e-13,1.4551915228366852e-11,6.938893903907228e-18,-4.0901378975167059e-11,-1.6698181980647382,6.0653382742247632e-12,6.9776615041483581e-12
-50,5524701776.4788694,1.6934234921100968,5524701774.7854462,3262445455.7405448,1.4865797258956253e+21,1.8838264281839656e-12,1.4281804905369455e-13,4.3655745685100555e-11,2.0816681711721685e-17,-1.6006751479835657e-11,-1.7061988255306888,8.6421466712110022e-11,1.2408545024822359e-10
