40,0.0000027399782916013005488693020023689482878670301805083204829934270503168698170706506,0.0000027399782916013005488693020023689482878670301805083204829934270503168698170706506,0.069330351684084342319588815934758812513951980730949116412234122459079390611550948,0.069330351684084342319588815934758812513951980730949116412234122459079390611550946,-0.00000096024976111471809417611839014869508672807509855627771275364135841849871988872355,-0.00000096024976111471809417611839014869508672807509855627771275364135841849871988872356,9.0003774306806377663691101534391263252962918314083351629867358783330015319570973,9.0003774306806377663691101534391263252962918314083351629867358783330015319570973,-1.0530417284166167055618957222217320046170279974465612836342857117700059549076896,-1.0530417284166167055618957222217320046170279974465612836342857117700059549076896,0.0085560451185937906701116250369404745667514927329242905602969461906918573494423894,0.0085560451185937906701116250369404745667514927329242905602969461906918573494423894
50,0.0000035102493862078451321946614076731407944485488373401394353049317871563944369214315,0.0000035102493862078451321946614076731407944485488373401394353049317871563944369214315,0.08468623392043545250953384035112432225228214769988009598521660690652231573354265,0.084686233920435452509533840351124322252282147699880095985216606906522315733542632,-0.00000071203704704643114364967915124705933562333761538783644644947991908469611747060813,-0.00000071203704704643114364967915124705933562333761538783644644947991908469611747060814,11.251119267200419520263170067765234949962894535075797701445925237427059749430406,11.251119267200419520263170067765234949962894535075797701445925237427059749430406,-0.7808434358263646797473398527131346474173773190568551722747259550766242046032895,-0.7808434358263646797473398527131346474173773190568551722747259550766242046032895,0.010451111536959846621093815418183522463399574082178523867521600429516466770245914,0.010451111536959846621093815418183522463399574082178523867521600429516466770245914
60,0.0000043921019495868856163799107541671939607724211827283008833224752427656334479333745,0.0000043921019495868856163799107541671939607724211827283008833224752427656334479333746,0.10344167568315670155073109109914751095101524466751626749532318366975972843844976,0.10344167568315670155073109109914751095101524466751626749532318366975972843844978,-0.0000005327606048615343858702178968480072470659296759106164469622128154460331994958664,-0.0000005327606048615343858702178968480072470659296759106164469622128154460331994958664,13.88409770942263609049316895596318308505509364776713467097544668432523900738915,13.88409770942263609049316895596318308505509364776713467097544668432523900738915,-0.58424294480199424162098120685287569746401657022030930520986275344692086372314451,-0.58424294480199424162098120685287569746401657022030930520986275344692086372314451,0.012765716930456317440721498777409892775106178203886936925750870084565807309179784,0.012765716930456317440721498777409892775106178203886936925750870084565807309179784
70,0.0000054335205318380144437038040169577690741728378909525079189236464489370656472341716,0.0000054335205318380144437038040169577690741728378909525079189236464489370656472341716,0.12634950409380855300210436203382104581390503186521640478698598925635799280207254,0.1263495040938085530021043620338210458139050318652164047869859892563579928020725,-0.00000040068592190955147931967318347300721309253457379708194577776603947217856869069737,-0.00000040068592190955147931967318347300721309253457379708194577776603947217856869069737,17.036314132902941583480136248058529357184095472110975654991622926048873872117287,17.036314132902941583480136248058529357184095472110975654991622926048873872117287,-0.43940546808870879982025919973971340914362132105999999640741775072466021009454253,-0.43940546808870879982025919973971340914362132105999999640741775072466021009454253,0.015592767546666086835883860084019040073043134482841803246198256253110454624665604,0.015592767546666086835883860084019040073043134482841803246198256253110454624665604
80,0.0000066832957585624081904640652257874278309007746917254793552373582892946620023094266,0.0000066832957585624081904640652257874278309007746917254793552373582892946620023094266,0.15432917596988395267269219010368634934309080590440575195139708378355076221209819,0.1543291759698839526726921901036863493430908059044057519513970837835507622120982,-0.00000030206764359536246678647673450787477471728341315417588012272848399718864103662802,-0.00000030206764359536246678647673450787477471728341315417588012272848399718864103662802,20.851479152714246218797719332535460225385071810210353350642475647160072565670829,20.851479152714246218797719332535460225385071810210353350642475647160072565670829,-0.33125739406314275100533290135506608639523659751413072511404294185677970023525541,-0.33125739406314275100533290135506608639523659751413072511404294185677970023525541,0.01904573337130210356342448755828113193276468342081605752794817428681419341753995,0.01904573337130210356342448755828113193276468342081605752794817428681419341753995
90,0.0000081955101795703133815470638432570572251853485534835745780849160880129292683906161,0.0000081955101795703133815470638432570572251853485534835745780849160880129292683906161,0.18850368087163553205798149031090125906758356161542286288434804143833078485730359,0.18850368087163553205798149031090125906758356161542286288434804143833078485730361,-0.00000022783178561704578614525544886925349035260625094652855841594381509538400359367983,-0.00000022783178561704578614525544886925349035260625094652855841594381509538400359367983,25.49215274274750341245500924038924409127354525321504234345812676253671244471937,25.49215274274750341245500924038924409127354525321504234345812676253671244471937,-0.24984789066075123451027904323516007976997881760912814835485394545715675335826187,-0.24984789066075123451027904323516007976997881760912814835485394545715675335826187,0.023263202325986521657919592368364343470206776653680303744381524550331070506944543,0.023263202325986521657919592368364343470206776653680303744381524550331070506944543
100,0.00001003309146937847257059094252842548380684696563654415816496070648322357498010075,0.00001003309146937847257059094252842548380684696563654415816496070648322357498010075,0.23024461322572413678498109318811556480021470526897357527424215273650325448524119,0.23024461322572413678498109318811556480021470526897357527424215273650325448524119,-0.00000017172163323014050282898012520091224738350744763519643322094003006060414318663122,-0.00000017172163323014050282898012520091224738350744763519643322094003006060414318663122,31.149766855339088744224210222107649966414890623474905832048392315347599582347608,31.149766855339088744224210222107649966414890623474905832048392315347599582347608,-0.18831563702993373455686059209009382211547186699746102625380816575714948914906557,-0.18831563702993373455686059209009382211547186699746102625380816575714948914906557,0.028414442610199932349818682427428467299973435929648991298821438921059968145052269,0.028414442610199932349818682427428467299973435929648991298821438921059968145052269
"{'distance': [0.25, 0.5, 0.75], 'solute_5': [6.0, -2.0, 6.0], 'solute_4': [15.0, -20.0, 15.0], 'solute_3': [8.0, -10.0, 8.0], 'solute_2': [8.0, -2.0, 8.0], 'solute_1': [15.0, -20.0, 15.0]}","{'solute_5e': '1.0 fM', 'solute_5i': '1.0 mM', 'solute_4i': '1.0 fM', 'solute_3i': '1.0 M', 'solute_1e': '1.0 fM', 'solute_2i': '1.0 fM', 'solute_3e': '1.0 M', 'solute_1i': '1.0 M', 'solute_2e': '1.0 M', 'solute_4e': '1.0 mM'}"
voltage,current,solute_5,solute_4,solute_3,solute_2,solute_1
-150,-0.0086326185130974542692781696324913241431243461833127734777702049297611864679344248,0.0011054559313552038254311491659343041316874331562657827401502349683845145276623123,-0.0047310461610732178126504196934383392286813100615470656247439236866399150536575881,-24349.141615409487981123203487347815391818718547184732760681833411038932632443103,-5188.2220942885697777906063968606163645931584847383320423492355348545715310469778,0.00013642412209647944100291274898415716078984892038201200875764326195641901560720776
-140,-0.0052915201413716786014242138351808072647962643322236763702125128225796045686865931,0.0014943864624474782473933289889863674322414904146899737698215216571436290366246408,-0.003146762101406142173743818828754187054901905149826473078015572230749934524032452,-14789.93452086176226391074301270249881066634240018341729828296273729454051004979,-3450.8436620880039627631249031496780851766740118066989859762460769812255261524203,0.00018442195403380152042219238027820908081998761216870792093902622289768621722324256
-130,-0.0031569627473390118581756206406751028743513038877225457447900497225673533006156167,0.0019650852513056831162683337665259104130170440796804783248784736680142731970870232,-0.0020327557282250314098762172839537077628325056313821359373153018018491880683636928,-8738.5996192549645576869036024939381743335876957587657536648218463453829841981656,-2229.1873345569698867804305793238687763481305572396638605335187589667004427671451,0.00024251079383810289565862768454863702575624974231820552134209431056839039076200878
-120,-0.001844493097600584615947396812995671216273778658723667991126529813933750270405912,0.0025291202708743383556322542609612595476921768600170215898032588614614070540996245,-0.0012830389621771557671127968401060674209269827949733881545887156102297480858734581,-5053.3355388889131810148228166164753831442980592926796118969906304617056731206977,-1407.0230694791175287465304265226655292771177836917743996930908502324318338934756,0.00031211824174400131519119849058122145581873227850238574507312604297268896160415885
-110,-0.0010611709023071410443798210262016657109203702855741265532601190908141616271075155,0.0032034533053245642681198979935112138605424821239070649257145937461901190452155123,-0.00079560587896697376038474368485503914919721217235290888372989875164207961645001248,-2875.7783529324446090094056333449907467462373205205863367630814856480677694613936,-872.48778791581309413933166397762755945293314580048185148140341166306407356380087,0.00039533754743107351082041056275515240335271051653429922619391028722529989625216689
-100,-0.00060384990931299268018238941737826429429118943675723086765528372339155031015705854,0.004011223298516755944063985122763661277474209787509074487712256547957093117117416,-0.00048690715379187401200875084840055106783796074945899044983141602891426472010401466,-1617.7001205316301745423300120753299942514219936781560680169095994357865178022101,-533.95852992420379962426154933899175149488560079782371764750543251761885276392585,0.00049502428289204831350381129772782345049283480679039618815974457323098122027069985
-90,-0.00034101533953680329410419608870172426898757137460707400591582064334196264873863961,0.0049823506208759852756349090622056414099711139380258435269678473900053029438081456,-0.00029519511801547312493032151491615551220381811473290399470544850730108912980580845,-902.4875802306006812027049571275031765203223404283371058602394289633475226085798,-323.72075462197870904165888447980204453386994559070678275780867877066751771497273,0.00061487091483620500087438328412116322662180228777340535347777316130690015277607742
-80,-0.00019158480685465347452285884862045765979807101812508453212822002593547250069163943,0.0061543187040727193255665670537798669753513044231624402927378955494367341732120738,-0.00017785381263613923435629162908886902030749042734414972329123849641709767270355413,-500.44170832402831933758156200974013902263448637205046473827981405248887557477688,-195.04038828972061126144994320171524681814907132093238269369865105125105535850532,0.0007595032660132480350751753815551805839190201982655285427477979589125808693576192
-70,-0.00010723779532258899229527711162553001742030986013644377073059785810514688427450645,0.0075733240948584543657574364895509333584872482756484035310628004283199647059713609,-0.00010680479055853111641482268728681355590193110537017405504320337309496800187053824,-276.14535285484191580011458628095840899006816052715517147201338341035965652688874,-117.12567480549910828981621939323469673450612728474495832315765179428678525872024,0.00093462244308390542475651728359723800139364338347338894090979711100554631010086698
-60,-0.000059838357698085252343042633456421476287151599254885173890388715004634306517899416,0.0092958804074530977215434751713242948222579843069176282655566872519756580179545056,-0.000064127949529807346716733796562653739468597681776238373746205448626239605229754844,-151.60940913747366365277329099686123001954021975456146558998163645842522259930058,-70.324835836419790536215838855571695503097330292978724763843970589032935457686866,0.0011472027800362473466025625959973444243955667401586573558259954408657922601068928
-50,-0.000033257434971494097860762782424443411124216451208152625060371548011211528551306027,0.011390926824172500199326771098332760011838279157524963315798763062504094811336074,-0.000038638096606105919452223783121693175097984609142141428025398295960070793312738976,-82.626603019058900293058162161686177648468099953803572562508753466024452740323996,-42.37181791682356994903128702135642138382546218408202914752400039328252768575993,0.0014057520478135058270234053125533304139396959573285018696810061472146562419740593
-40,-0.000018344260283918801478305428040695849062578909005445407325078795798871797169231611,0.013942499022113048830259612631572238119946688520478704674000939614621584287531523,-0.000023464696455088300824573451161112000073755818339868105061483050088034183465449038,-44.40381489546077947676685111406080752598817167166977555991456048423853950728404,-25.732164185113729516516594684042444164358155749719334913699239881035317895470427,0.0017206410728398620234915209930249811841368756012706885718348571532006094452874451
-30,-0.0000099419606428192553455130551799601556184213990128037176889652428509732760217145004,0.017053046015295718900661240451120447988759237962894273269653649159441293186384043,-0.000014438216800104862531354036904634588443031961374315920931544947479756262965428154,-23.132276403359158787046152503100951884811650696009012645294831784140840154504398,-15.833427291578592442671795147478688639932615907429697244322127838088779659072039,0.0021045130678519512380615557392661936974614136269437535916068155307665789322680699
-20,-0.0000051563540613486335283424408970000674806524919762943371337146995452960272186090319,0.020847509137980021292751969769206713689959082327030759084505697055720974024222402,-0.0000090528096476939804600822880206515460773926215313488410439065707101386556511952483,-11.153099731188024287342755081068523324687285315728801069005983974239275013525044,-9.9276112366067276530922179073769210720827352081838308639275415195991966203682392,0.0025727870184261064383081237584167368300355012795576811823769465465518525491086064
-10,-0.0000023663804587193241943830457857256486646787067861029910593557105601422947854285063,0.025478316100391201894854732531815147511270415829378943226292142084628641792544021,-0.0000058151082614198211740274028707938005537147966556518836418625800162241640009965601,-4.2258062128783105807059334436389944986583090428104007208295211235965688184306801,-6.3770405393285115815735483913349604454418225724963247902363502142719406286048786,0.0031442739984147622234721370267407320581094128535114556533669837651451986624164537
0,-0.00000066374788923946933376413282403025736272089281754861577315432497481701873041202736,0.031131484249569269634920846541688366369124963546137491061925019301082689158343277,-0.0000038419303721668936800141697629079945764831967087340457006446892880758361577599337,0.0,-4.2131882384958130001418084470642315181341779860896230573541485345586883446050948,0.0038419303721707317684559683280263886515960617146704455871827381206498486683238326
10,0.00000046252672424424524733034332862314664596661847068894745093348334255295817251324092,0.038034074712842552277970060517608535921598691637543698131310004218641745557445516,-0.0000026146078457775041461934716974403948042981127851777194813845208373857153428154224,2.8344978087261344804436595211352152727749194213818844743061546912944376307105432,-2.8672656599710857326925203684024465619900185967883676120681171897535288445487589,0.0046937777089321390623781619345746614844515715560682950977070868038400338927146121
20,0.0000013031187276725227684431883283713811330731480333123434373891779256278640726800502,0.046463295263343971691257665335397493671419870642468666529650166300023488801500426,-0.0000018303429327560536885436596127169646880134348955759932696117323550128838360119082,5.0185730408098208523987722331660086456244319661666736800999455071746475156592004,-2.0072147513599416406689342755612269998245862197265049399001813600160040797560255,0.0057340261656719819548390116649141078996620700118981076169458451330162651378678416
30,0.000002027580691857386096653167154001736845104509576047452039732821423929907479126156,0.056757617051834115773964889927983268428658202973981761025726254730764360977403935,-0.0000013130329160657076547193638204196983821747741277639693940996312618553402276216772,6.9844756229122410717364478981173813788211904987824809770405586191996700457371407,-1.4399154338704420718160441032584848345724144435221381422131828606847708069163647,0.0070044464007942655384030429128102630167529048067148441255315819869707429541730731
40,0.0000027399782916013005488693020023689482878670301805083204829934270503168698170706506,0.069330351684084342319588815934758812513951980730949116412234122459079390611550946,-0.00000096024976111471809417611839014869508672807509855627771275364135841849871988872356,9.0003774306806377663691101534391263252962918314083351629867358783330015319570973,-1.0530417284166167055618957222217320046170279974465612836342857117700059549076896,0.0085560451185937906701116250369404745667514927329242905602969461906918573494423894
50,0.0000035102493862078451321946614076731407944485488373401394353049317871563944369214315,0.084686233920435452509533840351124322252282147699880095985216606906522315733542632,-0.00000071203704704643114364967915124705933562333761538783644644947991908469611747060814,11.251119267200419520263170067765234949962894535075797701445925237427059749430406,-0.7808434358263646797473398527131346474173773190568551722747259550766242046032895,0.010451111536959846621093815418183522463399574082178523867521600429516466770245914
60,0.0000043921019495868856163799107541671939607724211827283008833224752427656334479333746,0.10344167568315670155073109109914751095101524466751626749532318366975972843844978,-0.0000005327606048615343858702178968480072470659296759106164469622128154460331994958664,13.88409770942263609049316895596318308505509364776713467097544668432523900738915,-0.58424294480199424162098120685287569746401657022030930520986275344692086372314451,0.012765716930456317440721498777409892775106178203886936925750870084565807309179784
70,0.0000054335205318380144437038040169577690741728378909525079189236464489370656472341716,0.1263495040938085530021043620338210458139050318652164047869859892563579928020725,-0.00000040068592190955147931967318347300721309253457379708194577776603947217856869069737,17.036314132902941583480136248058529357184095472110975654991622926048873872117287,-0.43940546808870879982025919973971340914362132105999999640741775072466021009454253,0.015592767546666086835883860084019040073043134482841803246198256253110454624665604
80,0.0000066832957585624081904640652257874278309007746917254793552373582892946620023094266,0.1543291759698839526726921901036863493430908059044057519513970837835507622120982,-0.00000030206764359536246678647673450787477471728341315417588012272848399718864103662802,20.851479152714246218797719332535460225385071810210353350642475647160072565670829,-0.33125739406314275100533290135506608639523659751413072511404294185677970023525541,0.01904573337130210356342448755828113193276468342081605752794817428681419341753995
90,0.0000081955101795703133815470638432570572251853485534835745780849160880129292683906161,0.18850368087163553205798149031090125906758356161542286288434804143833078485730361,-0.00000022783178561704578614525544886925349035260625094652855841594381509538400359367983,25.49215274274750341245500924038924409127354525321504234345812676253671244471937,-0.24984789066075123451027904323516007976997881760912814835485394545715675335826187,0.023263202325986521657919592368364343470206776653680303744381524550331070506944543
100,0.00001003309146937847257059094252842548380684696563654415816496070648322357498010075,0.23024461322572413678498109318811556480021470526897357527424215273650325448524119,-0.00000017172163323014050282898012520091224738350744763519643322094003006060414318663122,31.149766855339088744224210222107649966414890623474905832048392315347599582347608,-0.18831563702993373455686059209009382211547186699746102625380816575714948914906557,0.028414442610199932349818682427428467299973435929648991298821438921059968145052269
"{'distance': [0.25, 0.5, 0.75], 'solute_5': [6.0, -2.0, 6.0], 'solute_4': [15.0, -20.0, 15.0], 'solute_3': [8.0, -10.0, 8.0], 'solute_2': [8.0, -2.0, 8.0], 'solute_1': [15.0, -20.0, 15.0]}","{'solute_5e': '1.0 fM', 'solute_5i': '1.0 mM', 'solute_4i': '1.0 fM', 'solute_3i': '1.0 M', 'solute_1e': '1.0 fM', 'solute_2i': '1.0 fM', 'solute_3e': '1.0 M', 'solute_1i': '1.0 M', 'solute_2e': '1.0 M', 'solute_4e': '1.0 mM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,50375190211.937142371131965292740631921879135585062353344517020786793622693850994,0.018095305095997377910259377848224873087268325990467756769972077978289166455522189,50375190211.919047066035967914830372544030910711975085018526553030023650615872705,2783881782854.270254355146153192150079444585756707877528677427939486977656295299,100750380423.87428474226393058548126384375827117012470668903404157358724538770199,2.9098994803604190795006654234812861754900873851387383284947339912774031524558824e-77,0.0,3.4544674220377778501545407451201598284464001457745125540094813880674367212649708e-77,0.0,2.3936142791026334469346127606643353704028965052740996146416795931031675270024112e-83,1.6472184286297692538044646955109404699546814659950793046996504726731475454640249e-83,0.019391264594494467297684345177610418361728312268020013016305455052038770907105433,3.8108150630738449375805671116188846511917154172187516155854291574560606935575484e-77,3.0545982309790966005109401126035053960393155588685166527528759569138563835146412e-77,4.2535920670144688264657268676915590817479253172732589322056331832418772553177738e-77
-140,42074765477.098867956437455287546412128483517520486951329817893625830084038207027,0.016545232475500172065828000270652638348697411532662685580169876272873406747853404,42074765477.082322723961955115480584128212864882138253918285230940249914161934153,2543014462891.4876071635576940783832174398915008627578853885600509727216201915481,84149530954.197735912874910575092824256967035040973902659635787251660168076414053,1.0979013503203672796707143765968218367559306143576580161645408961140882081379205e-77,8.2360921431488462690223234775547023497734073299753965234982523633657377273201247e-84,0.0,4.3180842775472223126931759314001997855580001822181406925118517350842959015812135e-78,7.2065806252552404853945330428603645560517314137284719580609708179450205114051091e-84,0.0,0.017078158863646329087230570388812166405824728906786726818210814761175670965358479,1.3483632851500090885027693918422264580017840102641202037616644630166992583606386e-77,1.2891944929212881716064266114809280271128876402974537426779578141611480703417234e-77,2.1384702403023556631905772370236806831941647434152899588680551249087280784458487e-77
-130,35212962502.677645705968064333861716328854389128098898653391711133754885190256571,0.015160750102662447405479187083423432699067745622755012062254029913925831940185558,35212962502.662484955865401886456237141770965695399830907768956121692631160342645,2322639860444.2229567299445002332287213484984988339817189255205651573665650416909,70425925005.355291411936128667723432657708778256197797306783422267509770380513141,2.4615579212375398542309124181924228874373522290427316482622784259747531803839386e-78,4.1180460715744231345111617387773511748867036649876982617491261816828688636600623e-84,1.7272337110188889250772703725600799142232000728872562770047406940337183606324854e-77,0.0,1.6472184286297692538044646955109404699546814659950793046996504726731475454640249e-83,8.2360921431488462690223234775547023497734073299753965234982523633657377273201247e-84,0.015377410753428739814734868153864471693678718706321078544874935818446935293373444,2.8630258681045785747967959912650901297348654086368845370880344312276485847505207e-78,1.1570249865547164442604112037481303836488997348003112326174315943292701560895898e-77,1.8483152299351085971561117110133573141029038604777741586232791475051887042771493e-77
-120,29538182384.857844768712727797372655840121356494035892200163095585722496427916417,0.013928001612556252121276688491849056188710323507893837418582984460923964809622247,29538182384.843916767100171545251379151629507437847181876655201748303913443455493,2120776778071.9408339450923011302537464838578387392988233140235367267088862543509,59076364769.715689537425455594745311680242712988071784400326191171444992855832834,2.4814069033025285737392562177733297201003061407079723538839092141704646083067801e-78,0.0,8.6361685550944446253863518628003995711160003644362813850237034701685918031624271e-78,2.1590421387736111563465879657000998927790000911090703462559258675421479507906068e-78,9.7803594199892549444640091295962090403559212043457833716541746814968135511926481e-84,4.1180460715744231345111617387773511748867036649876982617491261816828688636600623e-84,0.014015581263225179332839428825202931059842844526250620482713061054606661991759889,-2.7572186981263187065774476291009786418823193066926897407854490714642907294909142e-78,2.5908033796797576520799204133310348198477934194178344340369956458879870278083273e-78,3.6970547426469238615566228405993385682821794530106638219972033627404330377064114e-78
-110,24844201759.678710710874140472432432634001588066190148363852885320794876444752898,0.012834649243951529389724060316524593027490978045270605415166533659847160875918767,24844201759.665876061630188943042708573685063473162657385807614715379709911093051,1935713340307.0454737701829695804393789172561463778293011762364449057209678750118,49688403519.357421421748280944864865268003176132380296727705770641589752889505796,2.6842165542814973386907964222463754881123014095049515055767919294921642169731745e-78,1.0295115178936057836277904346943377937216759162469245654372815454207172159150156e-84,0.0,1.0795210693868055781732939828500499463895000455545351731279629337710739753953034e-78,3.1400101295754976400647608258177302708511115445531199245837087135331875085407975e-83,2.0590230357872115672555808693886755874433518324938491308745630908414344318300312e-84,0.012869956765366629504379067105922802803234369730930991666339642005458139709187105,2.8837449342660991006337172001250840293564551305913196251913996274432340728390901e-78,3.2798131767328657368701747469914298312822156891411496295354171524512588964424826e-78,5.4415989919416240079067182328240812887628982970742780510518016734099511424945338e-78
-100,20962111769.654843085580401820089241995077560109962496934815383737035064123122399,0.011869750358854856421317074891654129196279787493067631532674419671613770413147763,20962111769.642973335221546963667924920185905980766217147322316105502389703450785,1766011174280.2634175778687242258259339244287010625722507869661921747249185145403,41924223539.309686171160803640178483990155120219924993869630767474070128246244798,1.2111502940186104392448087566683291993435786415022019603665120030423851957533336e-78,0.0,2.1590421387736111563465879657000998927790000911090703462559258675421479507906068e-78,1.0795210693868055781732939828500499463895000455545351731279629337710739753953034e-78,1.0295115178936057836277904346943377937216759162469245654372815454207172159150156e-83,0.0,0.011883974337681392888791210891059935661602139090611969060902944102739868629472636,-1.2737783945682734847241864442683526721317112097890989035822479132881659842075709e-78,1.4632431193731567075022704972506481673569747785313765836443847236506017651853086e-78,2.4187786184854289611985773773195539659438702353813239912570816440399571827884725e-78
-90,17753734091.27601860305456406564102365829145019046518402520326341977122491999448,0.011023647924910474097289029768913147705473235137130242996877239254270996485786265,17753734091.264994955129653591543734628522537042759710790066133176774347680740209,1610513526212.803215984149193643675216096738625983356038820942718698952050957857,35507468182.552037206109128131282047316582900380930368050406526839542449839988959,1.03754994382531905758635622240843118321505476180098055244421583972736217593688e-78,0.0,1.0795210693868055781732939828500499463895000455545351731279629337710739753953034e-78,5.3976053469340278908664699142502497319475002277726758656398146688553698769765169e-79,8.2360921431488462690223234775547023497734073299753965234982523633657377273201247e-84,1.0295115178936057836277904346943377937216759162469245654372815454207172159150156e-84,0.011029384350030606758354560845597891709017014969755934810966213561286045163954543,1.073855109769377237058916759712986020349436593177031598289302956324901350713477e-78,1.5037851852465061657975184308481284926601576950978162113773420713813852575212756e-78,2.7916807623514107645246158386645366710350665531159580353838440413601459162294469e-78
-80,15106251736.407108055308094380007839365730792861687320979214697502574354304540017,0.010287873864574616975282216378872188535054354216381848290735636155722981954278704,15106251736.396820181443519763032557149351920673152266624998315654283618668384294,1468355068817.8777914907428308183370347171634312058668501224560223156936188570385,30212503472.814216110616188760015678731461585723374641958429395005148708609080033,2.2385698445078564159202675211993680986684121122873127750868249923628075142856099e-80,0.0,0.0,0.0,1.7501695804191298321672437389803742493268490576197717612433786272152192670555265e-83,0.0,0.010290194995385932145089291784819490183502395029072447730182470307943104471205739,2.3029374019185348320471546629926353287851924172162937190156628006653948556528616e-80,5.6747689278880387978719453304217273087357319066377167794238198949667001293444129e-79,8.5209120001732577715792740970983435125708623757791577228833224238490503117977853e-79
-70,12927840908.093270446650724308620927666658587415161024222230333439715682701300247,0.0096550643037492418464270616425810699191216575713555046308646550880287541357904112,12927840908.083615382346975066774500605016006345241902564658977935084818046212219,1338969943791.3788209862047459776188898748109797413236483275075063882052217208513,25855681816.186540893301448617241855333317174830322048444460666879431365402600495,5.4402683042355389145400055498639830901193264777419484196315356160976043984040352e-79,1.2868893973670072295347380433679222421520948953086557067966019317758965198937695e-85,0.0,0.0,1.2354138214723269403533485216332053524660110994963094785247378545048606590980187e-83,1.2868893973670072295347380433679222421520948953086557067966019317758965198937695e-85,0.0096560096172769873414152203280176357568246871172834792457363236086031429948399187,-5.5221389092098042075067388779537689399829724100521796364036569563647277342003862e-79,5.8642616191852945270018994348319470985046996956150449130570607814620393704744903e-79,9.0103316078893666341159950238972921466347005079226037826656062832702301352402691e-79
-60,11144130199.113270606133035540989049612468183555779446390853633948627972888824449,0.0091188858716549692762779255610117561975690007932468021945942121131521647584427535,11144130199.104151720261380571712771686907171799581877390060387146433378676711296,1222093395614.6490934915744441874760388834354156591434792977036191058039265421183,22288260398.226541212266071081978099224936367111558892781707267897255945777648897,2.6839777076093460221489947748655264017441579806923822190776104801736266105790822e-79,1.2868893973670072295347380433679222421520948953086557067966019317758965198937695e-85,0.0,1.3494013367335069727166174785625624329868750569431689664099536672138424692441292e-79,2.0590230357872115672555808693886755874433518324938491308745630908414344318300312e-84,0.0,0.0091192751467116497894061371322033890321713691200848291526594253789785708602594575,2.711690809101345520835830738121140169303911523729118066873268057071140448007617e-79,2.8154181729089758415394576294886116683245612019328087836357220267872275485811754e-79,3.9708732954745142603429742207224441865279401953107127364036489527486155629008012e-79
-50,9695346473.7895330200993898736567480715604621294367080352511789684628775637452448,0.0086739723143276064227883147632027878451676611917134369900358409217564129664179617,9695346473.7808590477850622672339597567972593415915403740594655314728417228234884,1117751604737.6388265591360149401490333369510929315087109113754515116607478697589,19390692947.57906604019877974731349614312092425887341607050235793692575512749049,6.6432319226638594005934061169956229153272303523581548358536903562908040508564126e-80,6.4344469868350361476736902168396112107604744765432785339830096588794825994688474e-86,0.0,0.0,1.0295115178936057836277904346943377937216759162469245654372815454207172159150156e-83,0.0,0.0086741354370428952837787277483752928686767325843041831644104685922128931597806016,6.6875331790752106643935721718564936701484365347040497716229218342649962092594566e-80,7.0728861428106076599007790604804502569868407418379903702666983672322419464083863e-80,1.0496276610874746396753701657790087495386513070962935438465139631134224901831376e-79
-40,8534034195.0348816812128117461632777350513824573671601447269357837742586548016947,0.0083158707873448095751924500646204389863572742168025430893285365635174838187200851,8534034195.0265658104254669365880852849867620183808028705101332406849301182381772,1026234583637.6000163049346835148696154993158545085444027567417147489643279364704,17068068390.069763362425623492326555470102764914734320289453871567548517309603389,5.9629307116397646987721621977496045012359469069021870830127347110767941145797703e-81,6.4344469868350361476736902168396112107604744765432785339830096588794825994688474e-86,0.0,6.7470066836675348635830873928128121649343752847158448320497683360692123462206461e-80,6.1770691073616347017667426081660267623300554974815473926236892725243032954900935e-84,3.2172234934175180738368451084198056053802372382716392669915048294397412997344237e-86,0.0083159409358509129866241854959096138017166916900855794063205361268289950031356751,-5.0412989236303716575983899625998407607515146350008968674487025586118361568175193e-81,4.8430874728487727764908832346569582176453899367949864641311757678038157271598921e-80,7.4357181308416238113731398947306397037193787888889904197621565622815270098168161e-80
-30,7623257848.5365994758557678995823669763202793655541733976642387224150023162994844,0.0080409972902624549999635727341271567164526820721550129548840517128941267505673982,7623257848.5285584785655054445824034035861522088377207155920837094601182645865903,948048802076.86021089819573595513118013728218361678287792453928709881785102079798,15246515697.073198951711535799164733952640558731108346795328477444830004632598969,7.7419266145599154928809840689014202087870028901768727320883572215637934636809172e-80,3.2172234934175180738368451084198056053802372382716392669915048294397412997344237e-86,6.7470066836675348635830873928128121649343752847158448320497683360692123462206461e-80,1.6867516709168837158957718482032030412335938211789612080124420840173030865551615e-80,8.2360921431488462690223234775547023497734073299753965234982523633657377273201247e-84,0.0,0.008041028570702583904484018248117226093407495664719471978525683120404860321365163,7.7219718286571206116985324402249764618353645870047771959749117375528011777289625e-80,8.2152046990416391935192752789602179542720233756923673918473143687571725394921549e-80,1.2158926784505400653568795327022110129637104705714604613656464138188705130415698e-79
