voltage,current,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-50,-0.047748194787495306,-43278.857100867564,-19190.253876845858,-43278.857100867564,-19190.253876845858,-43278.857100867535,-50,28175782.802167311,209519.39143840355,27966263.410728909,134.47816265947245,3.8156361522406011e+18,1.4551915228366852e-11,1.0913936421275139e-11,1.4551915228366852e-11,1.0913936421275139e-11,5.093170329928398e-11,2.7755575615628914e-17,-1.0599755003578992e-10,-209519.39143840357,7.6310887246665628e-11,1.4551915228366852e-10,-50,-0.047748194787495334,-0.047748194787495306,-43278.85710086758,-43278.857100867564,-19190.253876845847,-19190.253876845858,-43278.85710086758,-43278.857100867564,-19190.253876845847,-19190.253876845858,-43278.857100867586,-43278.857100867535
-40,-0.03628366193558365,-32706.06948104721,-15126.678996258022,-32706.06948104721,-15126.678996258022,-32706.06948104721,-40,25269824.410497859,200869.46597315092,25068954.944524709,125.80221831164491,7.9081951788096704e+17,3.637978807091713e-12,7.275957614183426e-12,3.637978807091713e-12,7.275957614183426e-12,3.637978807091713e-12,0.0,-6.327375819698504e-11,-200869.46597315097,4.1797194328232062e-11,6.5483618527650833e-11,-40,-0.03628366193558365,-0.03628366193558365,-32706.069481047205,-32706.06948104721,-15126.67899625803,-15126.678996258022,-32706.069481047205,-32706.06948104721,-15126.67899625803,-15126.678996258022,-32706.069481047205,-32706.06948104721
-30,-0.026129315526952968,-23445.891268300198,-11214.497003317145,-23445.891268300198,-11214.497003317145,-23445.891268300227,-30,23111458.474723816,194229.90963791663,22917228.565085899,118.99021380284938,3.8162085612360691e+17,7.275957614183426e-12,1.8189894035458565e-12,7.275957614183426e-12,1.8189894035458565e-12,2.9103830456733704e-11,0.0,1.0138015100735705e-10,-194229.90963791669,3.2539071653442658e-11,5.8207660913467407e-11,-30,-0.026129315526952968,-0.026129315526952968,-23445.891268300205,-23445.891268300198,-11214.497003317147,-11214.497003317145,-23445.891268300205,-23445.891268300198,-11214.497003317147,-11214.497003317145,-23445.891268300198,-23445.891268300227
-20,-0.016915386781616082,-15126.678996258028,-7414.553465708079,-15126.678996258028,-7414.553465708079,-15126.678996258024,-20,21622873.561649635,189534.27152126568,21433339.290128369,114.08424127255296,3.4200306967977242e+18,7.275957614183426e-12,0.0,7.275957614183426e-12,0.0,1.8189894035458565e-12,3.469446951953614e-18,-5.7526948916281073e-11,-189534.27152126565,2.5204656522966648e-11,4.3655745685100555e-11,-20,-0.01691538678161608,-0.016915386781616082,-15126.67899625802,-15126.678996258028,-7414.553465708079,-7414.553465708079,-15126.67899625802,-15126.678996258028,-7414.553465708079,-7414.553465708079,-15126.678996258022,-15126.678996258024
-10,-0.008308765844963532,-7414.55346570807,-3688.8172713012937,-7414.55346570807,-3688.8172713012937,-7414.55346570807,-10,20750559.123983353,186735.5560986682,20563823.567884684,111.12269970170586,1.4446336792169413e+18,1.8189894035458565e-11,1.4551915228366852e-11,1.8189894035458565e-11,1.4551915228366852e-11,1.8189894035458565e-11,2.0816681711721685e-17,7.2704868709673465e-11,-186735.55609866822,1.0643808373663192e-10,2.0372681319713593e-10,-10,-0.008308765844963553,-0.008308765844963532,-7414.553465708088,-7414.55346570807,-3688.817271301308,-3688.8172713012937,-7414.553465708088,-7414.55346570807,-3688.817271301308,-3688.8172713012937,-7414.553465708088,-7414.55346570807
0,-6.993650458753109e-18,-3.637978807091713e-12,-3.637978807091713e-12,-3.637978807091713e-12,-3.637978807091713e-12,-1.0913936421275139e-11,0,20463220.302053221,185805.75288549409,20277414.549167726,110.13232897403356,6.891891587445664e+17,7.275957614183426e-12,7.275957614183426e-12,7.275957614183426e-12,7.275957614183426e-12,2.1827872842550278e-11,1.3987300917506218e-17,0.0,-185805.75288549409,6.3846268948634116e-11,1.0913936421275139e-10,0,6.993650458753109e-18,-6.993650458753109e-18,3.637978807091713e-12,-3.637978807091713e-12,3.637978807091713e-12,-3.637978807091713e-12,3.637978807091713e-12,-3.637978807091713e-12,3.637978807091713e-12,-3.637978807091713e-12,1.0913936421275139e-11,-1.0913936421275139e-11
10,0.008308765844963538,7414.553465708077,3688.81727130129,7414.553465708077,3688.81727130129,7414.553465708075,10,20750559.123983357,186735.5560986682,20563823.567884687,111.12269970170587,2.8176279679796909e+17,1.8189894035458565e-12,1.0913936421275139e-11,1.8189894035458565e-12,1.0913936421275139e-11,7.275957614183426e-12,5.204170427930421e-18,1.4661918109736688e-11,-186735.55609866822,1.2602328261483324e-11,2.1827872842550278e-11,10,0.008308765844963543,0.008308765844963538,7414.553465708079,7414.553465708077,3688.817271301301,3688.81727130129,7414.553465708079,7414.553465708077,3688.817271301301,3688.81727130129,7414.5534657080825,7414.553465708075
20,0.01691538678161608,15126.67899625802,7414.553465708079,15126.67899625802,7414.553465708079,15126.678996258022,20,21622873.561649632,189534.27152126568,21433339.290128365,114.08424127255293,6.6085342634635072e+17,7.275957614183426e-12,0.0,7.275957614183426e-12,0.0,1.8189894035458565e-12,3.469446951953614e-18,4.2546825437805857e-13,-189534.27152126565,1.4551915228366852e-11,2.9103830456733704e-11,20,0.016915386781616082,0.01691538678161608,15126.678996258028,15126.67899625802,7414.553465708079,7414.553465708079,15126.678996258028,15126.67899625802,7414.553465708079,7414.553465708079,15126.678996258024,15126.678996258022
30,0.026129315526952968,23445.891268300205,11214.497003317147,23445.891268300205,11214.497003317147,23445.891268300198,30,23111458.474723816,194229.90963791663,22917228.565085899,118.99021380284938,3.8162085612360691e+17,7.275957614183426e-12,1.8189894035458565e-12,7.275957614183426e-12,1.8189894035458565e-12,2.9103830456733704e-11,0.0,1.0138015100735705e-10,-194229.90963791669,3.2539071653442658e-11,5.8207660913467407e-11,30,0.026129315526952968,0.026129315526952968,23445.891268300198,23445.891268300205,11214.497003317145,11214.497003317147,23445.891268300198,23445.891268300205,11214.497003317145,11214.497003317147,23445.891268300227,23445.891268300198
40,0.03628366193558365,32706.069481047205,15126.67899625803,32706.069481047205,15126.67899625803,32706.069481047205,40,25269824.410497859,200869.46597315092,25068954.944524709,125.80221831164491,7.9081951788096704e+17,3.637978807091713e-12,7.275957614183426e-12,3.637978807091713e-12,7.275957614183426e-12,3.637978807091713e-12,0.0,-6.327375819698504e-11,-200869.46597315097,4.1797194328232062e-11,6.5483618527650833e-11,40,0.03628366193558365,0.03628366193558365,32706.06948104721,32706.069481047205,15126.678996258022,15126.67899625803,32706.06948104721,32706.069481047205,15126.678996258022,15126.67899625803,32706.06948104721,32706.069481047205
50,0.047748194787495334,43278.85710086758,19190.253876845847,43278.85710086758,19190.253876845847,43278.857100867586,50,28175782.802167311,209519.39143840355,27966263.410728909,134.47816265947245,3.8156361522406011e+18,1.4551915228366852e-11,1.0913936421275139e-11,1.4551915228366852e-11,1.0913936421275139e-11,5.093170329928398e-11,2.7755575615628914e-17,-1.0599755003578992e-10,-209519.39143840357,7.6310887246665628e-11,1.4551915228366852e-10,50,0.047748194787495306,0.047748194787495334,43278.857100867564,43278.85710086758,19190.253876845858,19190.253876845847,43278.857100867564,43278.85710086758,19190.253876845858,19190.253876845847,43278.857100867535,43278.857100867586
60,0.06094380398480473,55588.57721851993,23445.89126830019,55588.57721851993,23445.89126830019,55588.57721851993,60,31934480.62770395,220266.25739507109,31714214.37030888,144.98126497162951,1.4970384977738189e+18,2.1827872842550278e-11,1.4551915228366852e-11,2.1827872842550278e-11,1.4551915228366852e-11,4.3655745685100555e-11,3.469446951953614e-17,3.3093781012225694e-11,-220266.25739507112,1.1318733730952987e-10,1.8917489796876907e-10,60,0.06094380398480476,0.06094380398480473,55588.57721851995,55588.57721851993,23445.891268300205,23445.89126830019,55588.57721851995,55588.57721851993,23445.891268300205,23445.89126830019,55588.577218519975,55588.57721851993
70,0.07635899979385616,70129.26212468468,27936.1830200039,70129.26212468468,27936.1830200039,70129.26212468467,70,36682505.438226856,233217.62208979434,36449287.816137061,157.28873791579616,4.6632613232405197e+17,4.3655745685100555e-11,1.8189894035458565e-11,4.3655745685100555e-11,1.8189894035458565e-11,8.731149137020111e-11,5.551115123125783e-17,9.9404550702629226e-13,-233217.62208979428,1.779265477764054e-10,3.2014213502407074e-10,70,0.07635899979385621,0.07635899979385616,70129.26212468473,70129.26212468468,27936.18302000392,27936.1830200039,70129.26212468473,70129.26212468468,27936.18302000392,27936.1830200039,70129.26212468476,70129.26212468467
80,0.09456910737643562,87484.48056045371,32706.069481047187,87484.48056045371,32706.069481047187,87484.48056045371,80,42593224.355225943,248503.10713354201,42344721.248092398,171.39916215348146,8.9994789275742336e+17,8.731149137020111e-11,2.546585164964199e-11,8.731149137020111e-11,2.546585164964199e-11,5.820766091346741e-11,8.326672684688674e-17,-1.1054349549031241e-10,-248503.10713354198,1.6366861934078029e-10,3.3469405025243759e-10,80,0.0945691073764357,0.09456910737643562,87484.4805604538,87484.48056045371,32706.069481047212,32706.069481047187,87484.4805604538,87484.48056045371,32706.069481047212,32706.069481047187,87484.48056045377,87484.48056045371
90,0.11625892283959935,108350.75837995962,37803.28927834636,108350.75837995962,37803.28927834638,108350.75837995962,90,49883569.880745359,266275.69479826093,49617294.185947098,187.33805170816947,1.794336023653281e+18,0.0,1.0913936421275139e-10,0.0,3.637978807091713e-11,5.820766091346741e-11,2.7755575615628914e-17,-2.1797299356279977e-10,-266275.69479826087,1.5571229275543518e-10,2.9103830456733704e-10,90,0.11625892283959938,0.11625892283959935,108350.75837995962,108350.75837995962,37803.28927834647,37803.28927834636,108350.75837995962,108350.75837995962,37803.28927834635,37803.28927834638,108350.75837995968,108350.75837995962
100,0.14224973572963934,133565.5325785699,43278.857100867564,133565.5325785699,43278.857100867564,133565.5325785699,100,58822543.137270421,286713.25911487255,58535829.878155552,205.16157264182536,9.627335773474601e+17,2.9103830456733704e-11,0.0,2.9103830456733704e-11,2.1827872842550278e-11,0.0,0.0,1.1046893720768865e-10,-286713.25911487255,9.8963722912124956e-11,1.673470251262188e-10,100,0.14224973572963934,0.14224973572963934,133565.53257856987,133565.5325785699,43278.857100867564,43278.857100867564,133565.53257856987,133565.5325785699,43278.857100867586,43278.857100867564,133565.5325785699,133565.5325785699
