40,0.0000000001175908751187413788893756591383848887025123032436133051269376581192275559231476,0.00000000011759087511874137888937565913838488870251230324361330512693765811922663088118359,0.00000000011759087511874137888937565913838488870251230324361330512693765811922663088111393,0.00024475458679519793086309961454264156140847120615177700300433959106844533052371077,0.00024475458679519793086309961454264156140847120615177700300433959106844325514196693,0.00024475458679519793086309961454264156140847120615177700300433959106844325514182354,-0.0000000020372270925537899881320676123800899338249546488255979797411284292205075391743162,-0.0000000020372270925537899881320676123800899338249546488255979797411284292272650076072566,-0.0000000020372270925537899881320676123800899338249546488255979797411284292272650072692154,-0.00000000089485701613475168445439149280416823852448555236346591339576497406972268661901215,-0.00000000089485701613475168445439149280416823852448555236346591339576497406972565444895102,-0.00000000089485701613475168445439149280416823852448555236346591339576497406972565451128812,-0.00000023156177685328698604732835057931220325916779775382558116002727312378357838320408,-0.00000023156177685328698604732835057931220325916779775382558116002727312331820371859937,-0.00000023156177685328698604732835057931220325916779775382558116002727312331820372370449,-0.00000000000062949738253832062408815522797511292034489971713623523010708946028497718993308095,-0.00000000000062949738253832062408815522797511292034489971713623523010708946028497712688349073,-0.00000000000062949738253832062408815522797511292034489971713623523010708946028497712751894517
50,0.00000000015557947626612778876820006239057410395174313041024855157358210589297782451238217,0.00000000015557947626612778876820006239057410395174313041024855157358210589297767994944118,0.00000000015557947626612778876820006239057410395174313041024855157358210589297767994943925,0.00032376480656870915703367633246189145609939135993260685652071735629253599714193198,0.00032376480656870915703367633246189145609939135993260685652071735629253609641941742,0.00032376480656870915703367633246189145609939135993260685652071735629253609641941243,-0.00000000097678873817428685866829263922495896122870293713508394979747979076427595259582256,-0.00000000097678873817428685866829263922495896122870293713508394979747979076152637002523422,-0.00000000097678873817428685866829263922495896122870293713508394979747979076152637021544195,-0.00000000035524533000641824399149932135315956994410034762488679700749987193409498787335419,-0.00000000035524533000641824399149932135315956994410034762488679700749987193409477135586107,-0.00000000035524533000641824399149932135315956994410034762488679700749987193409477123118645,-0.00000013362036098115338668729382500262135868160920157204398963336455151631647029423308,-0.00000013362036098115338668729382500262135868160920157204398963336455151752219295854135,-0.00000013362036098115338668729382500262135868160920157204398963336455151752219295556236,-0.00000000000019756000813696601061163224028093431511872458491963593937729848124585757855560329,-0.00000000000019756000813696601061163224028093431511872458491963593937729848124585756499696224,-0.00000000000019756000813696601061163224028093431511872458491963593937729848124585756472154227
60,0.00000000020579124117907296590231050239301600113236414002695991604444603490915133094533315,0.00000000020579124117907296590231050239301600113236414002695991604444603490915152679556227,0.00000000020579124117907296590231050239301600113236414002695991604444603490915152679553672,0.0004282226567888948913003104068585502458358953564087109051217109921562154302647579,0.00042822265678889489130031040685855024583589535640871090512171099215621544810713495,0.00042822265678889489130031040685855024583589535640871090512171099215621544810708214,-0.00000000046825994306494348357919666917879024481830848384486865469871353485132867561412038,-0.00000000046825994306494348357919666917879024481830848384486865469871353485343438924876349,-0.00000000046825994306494348357919666917879024481830848384486865469871353485343438938259601,-0.00000000013981653011021199571135990089223563878405894152163872553786040605341850049894859,-0.00000000013981653011021199571135990089223563878405894152163872553786040605341786704214665,-0.00000000013981653011021199571135990089223563878405894152163872553786040605341786711051842,-0.000000077093903757368312590954142484621345530195468088986970470023701955418185117196997,-0.000000077093903757368312590954142484621345530195468088986970470023701954244966959122128,-0.000000077093903757368312590954142484621345530195468088986970470023701954244966959664895,-0.0000000000000082768631119186320780368058352972931864547492066470601277144441519718158135428798,-0.000000000000008276863111918632078036805835297293186454749206647060127714444151971831536465893,-0.0000000000000082768631119186320780368058352972931864547492066470601277144441519718311918711783
70,0.00000000027216081133525449694614990046769832780967377762707636212397945669877483674169082,0.00000000027216081133525449694614990046769832780967377762707636212397945669877462789790808,0.0000000002721608113352544969461499004676983278096737776270763621239794566987746278978579,0.00056630885079224525511784714180332049095793802522694216767120899820581126305867338,0.00056630885079224525511784714180332049095793802522694216767120899820581171118113011,0.00056630885079224525511784714180332049095793802522694216767120899820581171118102594,-0.00000000022442941616470771810401683211661872665257743770324590151758436205001502137593499,-0.00000000022442941616470771810401683211661872665257743770324590151758436205438589498810886,-0.00000000022442941616470771810401683211661872665257743770324590151758436205438589479217698,-0.000000000053439795724178029942970262714615583725292740325085458406728283237112692924209558,-0.000000000053439795724178029942970262714615583725292740325085458406728283237111526080775426,-0.000000000053439795724178029942970262714615583725292740325085458406728283237111526100563454,-0.00000004447445895031455522503967195909636935336727849211769026163874827106333228801492,-0.000000044474458950314555225039671959096369353367278492117690261638748273702605498447365,-0.000000044474458950314555225039671959096369353367278492117690261638748273702605499522257,0.000000000000089837766760931771621101911320944738825013538728924112759727933701019533562291955,0.000000000000089837766760931771621101911320944738825013538728924112759727933701019496187750449,0.000000000000089837766760931771621101911320944738825013538728924112759727933701019495792088143
80,0.00000000035988309507548544986935985717091841610280072534834836454948270409915428811181119,0.00000000035988309507548544986935985717091841610280072534834836454948270409915435836854963,0.00000000035988309507548544986935985717091841610280072534834836454948270409915435836853711,0.00074882906353301847312070520885197944056702890029949104361538964158576265989952504,0.00074882906353301847312070520885197944056702890029949104361538964158576339537857133,0.00074882906353301847312070520885197944056702890029949104361538964158576339537854528,-0.00000000010753129413981276043707973349303938954814309667857345941989595133181209408497867,-0.00000000010753129413981276043707973349303938954814309667857345941989595135420424543086986,-0.00000000010753129413981276043707973349303938954814309667857345941989595135420424549443138,-0.000000000018305933392782644339397621630578679979787361300371133709353688634834219045512052,-0.000000000018305933392782644339397621630578679979787361300371133709353688634835387894404451,-0.000000000018305933392782644339397621630578679979787361300371133709353688634835387977597745,-0.000000025653458223604285413906576895358179453271510688380988057296141029179171005771711,-0.000000025653458223604285413906576895358179453271510688380988057296141030902263915753136,-0.000000025653458223604285413906576895358179453271510688380988057296141030902263915384765,0.00000000000015893138249749489595797217473617756136800944329540750002386576614231668480555627,0.00000000000015893138249749489595797217473617756136800944329540750002386576614231670023933065,0.00000000000015893138249749489595797217473617756136800944329540750002386576614231670063429586
90,0.00000000047581807698639314465110105959054832879059809905585385387998264096663589637484194,0.0000000004758180769863931446511010595905483287905980990558538538799826409666353590827419,0.00000000047581807698639314465110105959054832879059809905585385387998264096663535908275812,0.00099005506702370558230603470073547633192000970128526507650904294726682483519326783,0.00099005506702370558230603470073547633192000970128526507650904294726682467805828221,0.00099005506702370558230603470073547633192000970128526507650904294726682467805831591,-0.000000000051493440642786354516718674355780388495318048502864864341176928144612119952309015,-0.000000000051493440642786354516718674355780388495318048502864864341176928142883634221478083,-0.000000000051493440642786354516718674355780388495318048502864864341176928142883634289488243,-0.0000000000033531727221732615991176025497610092181101232805935663921694074935562655281404512,-0.0000000000033531727221732615991176025497610092181101232805935663921694074935557326279455248,-0.0000000000033531727221732615991176025497610092181101232805935663921694074935557325541456837,-0.000000014795404724209273586495936601628315131541611641461995146561451118784009697904106,-0.000000014795404724209273586495936601628315131541611641461995146561451121669946582377291,-0.000000014795404724209273586495936601628315131541611641461995146561451121669946582331532,0.00000000000022611371241491694465534975608127020704203167078552933887561366049554369065224488,0.00000000000022611371241491694465534975608127020704203167078552933887561366049554371269752898,0.00000000000022611371241491694465534975608127020704203167078552933887561366049554371285108698
100,0.00000000062902466785909572373499427624835594664417754017488155603453912623746049749559823,0.00000000062902466785909572373499427624835594664417754017488155603453912623745965320497546,0.00000000062902466785909572373499427624835594664417754017488155603453912623745965320501118,0.0013088348742862387030374805285675806842797928209821038484568470627060959355438015,0.0013088348742862387030374805285675806842797928209821038484568470627060941592561405,0.0013088348742862387030374805285675806842797928209821038484568470627060941592562145,-0.000000000024632298960624735078306569944467240559611214105960011291405533712918864640960863,-0.000000000024632298960624735078306569944467240559611214105960011291405533716354148412351097,-0.000000000024632298960624735078306569944467240559611214105960011291405533716354148284633226,0.0000000000038690118984231728035397549467269242548219497823886988208297345732924504273857166,0.0000000000038690118984231728035397549467269242548219497823886988208297345732931277364782655,0.0000000000038690118984231728035397549467269242548219497823886988208297345732931278294923063,-0.0000000085320652214093177379437312782897700714201776672835332897658102810087301898946924,-0.0000000085320652214093177379437312782897700714201776672835332897658102809432272781517797,-0.0000000085320652214093177379437312782897700714201776672835332897658102809432272776911577,0.00000000000030528368409431067085595871047398031825125301542283066040671328883794685969157222,0.00000000000030528368409431067085595871047398031825125301542283066040671328883794693693446035,0.00000000000030528368409431067085595871047398031825125301542283066040671328883794693696928053
"{'distance': [0.102, 0.124, 0.463, 0.653, 0.752], 'solute_5': [9.55, -15.82, 14.63, -19.0, 18.41], 'solute_4': [6.5, -19.69, 15.32, -17.9, 19.36], 'solute_3': [15.93, -6.02, 16.21, -9.3, 7.54], 'solute_2': [9.13, -7.2, 18.79, -11.5, 7.05], 'solute_1': [18.48, -18.52, 16.06, -6.06, 11.36]}","{'solute_5e': '96.0 mM', 'solute_5i': '181.0 M', 'solute_4i': '182.0 nM', 'solute_3i': '5.0 uM', 'solute_1e': '258.0 uM', 'solute_2i': '291.0 uM', 'solute_3e': '391.0 mM', 'solute_1i': '178.0 nM', 'solute_2e': '303.0 M', 'solute_4e': '174.0 mM'}"
voltage,current,solute_5,solute_4,solute_3,solute_2,solute_1
-150,-0.00000002415239372276074231564841065844989639253341657017702153449202432562768017408936,-0.040060147949676921315388537531536151659588401772037356441041555667911454804853152,-0.0022668193284534773768972753209594440362980439899876881267438122184165117424388738,-0.0061097150911472358762025615339358996397822059541775735082571142887462462652587531,-0.0076433958425056582884528830643942664009113880573334584710054900848100931061518291,-0.000025794046056495542772217937732246333329014256183689743879819939254739745034644977
-140,-0.000000010804325619872192663149083938133422448766261866742818005804036802124981339081863,-0.016092484671170100296918586181774115859501068809473225776476640767002593779612599,-0.0010952445124678640100146677666957049090324267371732230514864044681270853847125284,-0.0041667334481699351704660551748137037953128075869885626810750778585665225219741138,-0.0044435186065250449412869255899628176962437735905453133345625112468646594718060017,-0.000010356573361123176513391785820387713443637224700458742646275934483255971209421621
-130,-0.0000000049151401268966131095860382205624147191401115720464173626018432858275563615986363,-0.006450290532533279572040449867179244038416888151326859564914701657267898145439195,-0.00052827234459265108719025183115706160783747788535441103919430462902097995206145271,-0.0025608990401523203495249983773674300325738166848839292111230518348563975145836575,-0.0025787079781154367024785390622473364493352085470449738766623884088717783412247284,-0.0000041509383319505388726805716646348449926260457493944166276165991516235295377278258
-120,-0.0000000022327118456514253191995413784238025473927367167272803139625123710484425864388528,-0.0025806649380575986647735554217038284323549744398565322703495490864659386486415691,-0.00025450310927715349134094324674557693705577203964333355679027652544781624844839286,-0.0013954276788512140788258545039547666000962516703811492852246585813926076658805132,-0.0014947585354392481824594813286502979799284541175073715840407919278704131818017757,-0.0000016617153043745000401286219066172646304889632206077552575315026965053333911952048
-110,-0.0000000010000981488700521342831278015198702568955366404798591003404839735489389791108443,-0.0010297867992437320638577617425020186559611710485776197250932420871498630772422429,-0.00012250901013241596273568378866071078068884541729181706979138925843559948919629721,-0.00068022146073492571807925257121941858822252269232868455813796472570746220957845483,-0.00086577312169829776481228097322582026572992496364408403857507634993596483248028415,-0.00000066466538039083055309654501744396618821312574111694309393521353926082535721683917
-100,-0.00000000044214125555813284737539069334587220512035152006933587651296041115491066320654197,-0.00040832122714076622552080884383768160467610725951387945121209863290901042724533485,-0.000058935900504878665028434363255667919091465381044370305075200368363072077791909962,-0.0003050368182586505040912747928946644055348427850253073740755459101216004621458856,-0.00050118990614504823208258619341587290381162964130641231201372427064339165979888535,-0.00000026569590714381923657978973793668172382325774897996476576802100227531105429764204
-90,-0.00000000019421354281289870434022723871142757095486265073295615454242233141160705718915817,-0.0001587148300266706377260593371569240766665539945662096645542696659173540763793526,-0.000028339460870384306062139728841409744119073568041386242573527587084914113746580552,-0.00012972058457909939217305958448085982966039751331289187667568442327244223565790608,-0.00029001559442713276491007112940991622224499841116296740313097282335215618132165696,-0.00000010616118033256252097309001342184519771697867149401880745714627993535155194263482
-80,-0.000000000084621048253879250191801701096910065271457426747229908963967176417619872226479873,-0.000057509999509230013162591840365779043390251862430516642583367550108667128953910977,-0.000013622096730473002718616903197967716552003067407709336496467404663466962505367729,-0.000053519307339714844058730865792421824762714556980129683284745641844725842529238499,-0.00016776195478836604610365952648356817958358502332664403672018313970865392095351662,-0.000000042402065619147921394668660459987046786893040853180226949456770102971764683518566
-70,-0.000000000035375897067229591748912675119228277063257654443413655165855743000693070856964488,-0.000015163970755342578301150650744368096260486753845140255240387723989702623546490148,-0.0000065458208902707027999009787529125518801120159242434742750610784102764099201026938,-0.000021724597478957337266613575658093597068921758437724750202947652685356741463231909,-0.000097015188811329223038468229002828897335666487306438230657478407471776311010161137,-0.000000016930738675360861807432782804436094726303599055384058029773834259344746707024305
-60,-0.000000000012139928645377396554517718339444601414052966810377291934943056721763315157794424,0.0000042835486591005285544751552472643724306967846326243194912881996979865063404422659,-0.0000031446354228855995595047401282543138594991003391414786018833924135743965056696294,-0.0000087440916467747455330643964262206747672542120937373239317360616149032777424382956,-0.000056088653922202999824837298036909920056903217721458003337177872057461969533314353,-0.0000000067585053510230942523820711972841416006379196605973030924900267281682965874220755
-50,0.000000000000041267744695605299779428189503177212052655390134957849924744068893938175589637587,0.000015406158461113538116164123988746189636814423503997764746676886621829185301967547,-0.0000015103414380850844060133695763001022959258446319549392157478218055062307052077682,-0.0000035041005429021568474071418814691800186381651505485985624802520977856045927043306,-0.000032419797679550519358119535840337095106600862026266872820432846075625652914572371,-0.0000000026972654397224428122301163872579308378922295514633639802026943655786518743053649
-40,0.0000000000077670804209068294764007840161959752903756944491921043980148526424874041652838308,0.000024291819811328784791001576034187177248061988184658678613375612531884258610927285,-0.00000072524985955752412553497718917258433619669840882805822469573524672320536694786608,-0.0000014010255627115786954939767470957760279501379111091523499964358231224632913580293,-0.000018735006280305148365979840965837182070700495697698930050661900090891137526245805,-0.0000000010762252839876995261761227091183927236156343091863947716728771617523612434582772
-30,0.000000000014092586734617024875495543324157898866906312747782944522032265766735753807826624,0.000033723135232036513405510181872810214013756244267607916790003782814801573923423236,-0.0000003481886081946475830314649263493600082941032254730124247801935774906149698602424,-0.00000055947674975927293213440304334627229635322407778407763437750199331542149681812861,-0.000010824604026310121813788815033117974274717058650162897848048189075021862359183118,-0.00000000042933184554819274120153593051587786989032178247029285471065651163879428701047592
-20,0.000000000020596734458891970938871528616138691641909470019222597280736915197289261959270447,0.000045275488524097680050446992399826934795059232723798318211305210638003459761646315,-0.00000016713255271262792561966726736506113422036369495797622760869265462726586626324532,-0.0000002232621648058552380044488661647406423930823198564501219912409539792264605280721,-0.0000062530210022137323574137869210568655556947506581233492552533938859422309404867142,-0.00000000017123374930151172887288273639972571428056299876527150010531319878858132857088382
-10,0.000000000028281043067649937128872045106053343042616817205306313552640605929093528682056017,0.000060191725008936420446153567131483564935985746983281936411375622206907926892193971,-0.000000080210513816257596246995173576804800880963132975796687846972555079309629390656799,-0.000000089055569222321647438841107284564144379249029124309496956699896687400349042996448,-0.0000036115331036598159185695365452681559725716767083271447106095003905850107618553446,-0.00000000006827557974921223096627416819409477164843030892190867713933730179310629520157618
0,0.00000000003797854715763211988842609070620178164325522457126332525001167601477283828799981,0.000079779575929855163560003673002869284610318336960503330998235719310919331998179839,-0.000000038488304391241824923595320312995248946559251849010594512430625210525551899002565,-0.000000035512165987055830792606725810572524851196267912580492722104566844065431378145951,-0.0000020855502972178622547893417776872415358442855559128015417515280421378857048250424,-0.000000000027209616390894112216010333973239339225367051520412932852119891197901289270913647
10,0.000000000050561998649686587006147626996663098979254998339962388063369904030438205669797732,0.00010563385119020130060776402727414588530106922442558865999831752357864653478055315,-0.000000018465300926739472413391327113490379369095505648383395641703413462574059547005219,-0.000000014157537096703173734459156596470752031967498698374303406896188573885227144407369,-0.0000012041487686875758166752591916301509442007059433399305484093562109441508107662574,-0.000000000010829868509754929993635710882904729164805939314856032968196735787433532969881984
20,0.000000000067075301894778315375046385016252407371972241613596592880409712694650748442500145,0.00013980902075175129423475945640278780115833088026884181307355860340126086664100067,-0.0000000088576086179927576217132970438043192957850532206000158807953662990307907782859425,-0.00000000564271634295438081375482307979935987429335045706689457797285789541928929368303,-0.00000069514074703697605505151778358680116773911571429017383343564579224231585904093874,-0.0000000000042937211914811250944677053443178003056763203990173980347453414119346684588648914
30,0.000000000088843743593097983476410547285829904039913705919170043552379788518775937127177773,0.00018499888502886281053140110424068226450780061930184008476774350077988386131802497,-0.0000000042482562427915659180693402542367621646890844286114711251303995541422984668112806,-0.0000000022481151164919658190191255594751580160627135792210708518610710676135477839792341,-0.00000040123694488020929761279842649896681789544765210489876074147712000189562660039962,-0.000000000001680770906545434492179061369185860365901366162467575782392204588991506689493477
40,0.00000000011759087511874137888937565913838488870251230324361330512693765811922663088118359,0.00024475458679519793086309961454264156140847120615177700300433959106844325514196693,-0.0000000020372270925537899881320676123800899338249546488255979797411284292272650076072566,-0.00000000089485701613475168445439149280416823852448555236346591339576497406972565444895102,-0.00000023156177685328698604732835057931220325916779775382558116002727312331820371859937,-0.00000000000062949738253832062408815522797511292034489971713623523010708946028497712688349073
50,0.00000000015557947626612778876820006239057410395174313041024855157358210589297767994944118,0.00032376480656870915703367633246189145609939135993260685652071735629253609641941742,-0.00000000097678873817428685866829263922495896122870293713508394979747979076152637002523422,-0.00000000035524533000641824399149932135315956994410034762488679700749987193409477135586107,-0.00000013362036098115338668729382500262135868160920157204398963336455151752219295854135,-0.00000000000019756000813696601061163224028093431511872458491963593937729848124585756499696224
60,0.00000000020579124117907296590231050239301600113236414002695991604444603490915152679556227,0.00042822265678889489130031040685855024583589535640871090512171099215621544810713495,-0.00000000046825994306494348357919666917879024481830848384486865469871353485343438924876349,-0.00000000013981653011021199571135990089223563878405894152163872553786040605341786704214665,-0.000000077093903757368312590954142484621345530195468088986970470023701954244966959122128,-0.000000000000008276863111918632078036805835297293186454749206647060127714444151971831536465893
70,0.00000000027216081133525449694614990046769832780967377762707636212397945669877462789790808,0.00056630885079224525511784714180332049095793802522694216767120899820581171118113011,-0.00000000022442941616470771810401683211661872665257743770324590151758436205438589498810886,-0.000000000053439795724178029942970262714615583725292740325085458406728283237111526080775426,-0.000000044474458950314555225039671959096369353367278492117690261638748273702605498447365,0.000000000000089837766760931771621101911320944738825013538728924112759727933701019496187750449
80,0.00000000035988309507548544986935985717091841610280072534834836454948270409915435836854963,0.00074882906353301847312070520885197944056702890029949104361538964158576339537857133,-0.00000000010753129413981276043707973349303938954814309667857345941989595135420424543086986,-0.000000000018305933392782644339397621630578679979787361300371133709353688634835387894404451,-0.000000025653458223604285413906576895358179453271510688380988057296141030902263915753136,0.00000000000015893138249749489595797217473617756136800944329540750002386576614231670023933065
90,0.0000000004758180769863931446511010595905483287905980990558538538799826409666353590827419,0.00099005506702370558230603470073547633192000970128526507650904294726682467805828221,-0.000000000051493440642786354516718674355780388495318048502864864341176928142883634221478083,-0.0000000000033531727221732615991176025497610092181101232805935663921694074935557326279455248,-0.000000014795404724209273586495936601628315131541611641461995146561451121669946582377291,0.00000000000022611371241491694465534975608127020704203167078552933887561366049554371269752898
100,0.00000000062902466785909572373499427624835594664417754017488155603453912623745965320497546,0.0013088348742862387030374805285675806842797928209821038484568470627060941592561405,-0.000000000024632298960624735078306569944467240559611214105960011291405533716354148412351097,0.0000000000038690118984231728035397549467269242548219497823886988208297345732931277364782655,-0.0000000085320652214093177379437312782897700714201776672835332897658102809432272781517797,0.00000000000030528368409431067085595871047398031825125301542283066040671328883794693693446035
"{'distance': [0.102, 0.124, 0.463, 0.653, 0.752], 'solute_5': [9.55, -15.82, 14.63, -19.0, 18.41], 'solute_4': [6.5, -19.69, 15.32, -17.9, 19.36], 'solute_3': [15.93, -6.02, 16.21, -9.3, 7.54], 'solute_2': [9.13, -7.2, 18.79, -11.5, 7.05], 'solute_1': [18.48, -18.52, 16.06, -6.06, 11.36]}","{'solute_5e': '96.0 mM', 'solute_5i': '181.0 M', 'solute_4i': '182.0 nM', 'solute_3i': '5.0 uM', 'solute_1e': '258.0 uM', 'solute_2i': '291.0 uM', 'solute_3e': '391.0 mM', 'solute_1i': '178.0 nM', 'solute_2e': '303.0 M', 'solute_4e': '174.0 mM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,21292345740423678.782550712701636582878003450522863077893328646427559348648316289,0.00022130930545022931182405941520007699786358059188933343392233090334398387236306018,21292345740423678.782329403396186353566179391107663000895465065835670015214393958,96210801877972350340.128257144260866948447832539711838222922143949119985424438825,42584691480847357.565101425403273165756006901045726155786657292855118697296632578,1.2519355252296909467569902802321342609032171173687381193234303063799338615972815e-72,1.1896526616803728640557366228609748533256665402641018592174959542028272491515242e-74,3.328040113203585800386540470810304125496438433896458227215173814988827300855516e-79,2.3218339160371414375351206983138874246945366979786942503636226779548259062802185e-74,4.0502424430059502576014354607483820877921940891436758098694268191014604278198994e-79,5.9415127166966866886978951170484501696237101924714274797175625723497312658228756e-79,104783009.00365520549089482299231359837825233603455654065777206943584175353683505,1.4321406904912359159295461984614939538299720977403939155158091847118894425133593e-72,1.2569321980903339354157777649357239023760894063849669205342692461906684416505892e-72,1.4171634124752088869791687647395349741776285975841473433564492812968927804342606e-72
-140,18909310426831086.823261887620935603320339651481053063862321397104378325920413117,0.0002698756494192107420882225602748596612706403031855758547889464920118778740527207,18909310426831086.82299201197151639257825142892077820420105075680119275006562417,70066752845338600250.130064319643800564264668930198684936348073363647951009209612,37818620853662173.646523775241871206640679302962106127724642794208756651840826233,5.279894369528090610622453938360280285793189142805409350361941590556971970699413e-73,1.6314967273546704630745111989490101966766239414277950322531207830745814102382703e-75,9.8253284830908476450928710157836577151856840083674490366724751394007904791838159e-79,1.3188992526052587334440326474748304572549372187072554606194087813620407026315993e-72,4.1397977196134189742083726485553774805846794489556528148332557458347109545875668e-80,4.2987284596500101977584729895099062393715380003938580986339089909245082548025317e-80,106809154.23570615563420256915431749346549948210598689516925276741723849949816581,5.9939167241099770216004623235101549951119329099499970987309865672799016160166966e-73,6.8766432426992256930279420352906437654982205770052603414360881114572282325475537e-73,1.1526979691561637320724750328564192013011832258037088049041030242637604478296348e-72
-130,16793263911582572.514239292977731060853123583670869126441904659164600944059592449,0.00032909988127824236890589072588396955340913222647902493605569988874194180298213212,16793263911582572.513910193096452818484217692944985156888495526938121919123536749,51027863779095255328.083001277438052393875235083718844193705604829765996053476444,33586527823165145.028478585955462121706247167341738252883809318329201888119184898,9.7031239992335877866297087036900749361295266294605617687364569153905704774841291e-73,1.8416147972087329861019566138669258584448880960984618854351529596674175113423509e-75,3.9021122077653466830299344618428219886803444716104033156960490012201459519251833e-78,1.236004125520839367562981985428061786418336414157938373683899928798793774572705e-72,1.208855802395339999529729057105455278183877510106239009957686331713077066655776e-79,6.649315391303573382936821167687674663608472158879313003341319555803975128678413e-79,108732623.67149999675303381890283837802257958532634871352261626368523202780273454,-1.0921535614178502999778138076354358293521194268727669594561668194109171675062856e-72,9.7264259767446573888766845491117962324138166874685737376972769515290498924749462e-73,1.0725183805265353758523705082834131179721363977318598070257472794371142555063751e-72
-120,14914300990585082.887270859834284475379034972304950767306232297670948161751810163,0.00037918357139880072530176943082167856996675788456346853356450514979236533014012155,14914300990585082.886891676262885674653733202874129088736265539786384693218245658,39332666590924602381.460914018289486066204482767312499591903598157772304564771705,29828601981170165.774541719668568950758069944609901534612464595341896323503620326,9.2390501368024571201304097088180500403448136677320841952786658395115258421900551e-73,1.9854092794892169447195846599760874466070963033031064259472419781003088719024828e-74,1.404220766038305693483230063629166531826966856131485205670358034944404819557172e-78,5.1115322635465244126505470087949864961542827157007240447609044914060352734967615e-74,1.6403697641181567122047845114863918087722282859741085526100423067674776961722153e-80,4.4585674412402578137950509972482664997466665286986774474974630226276061121723548e-79,110632176.77806868310635071477398092642314542466420053483628331481468089651963106,-1.0332713917831966852358078972417442008697133117141472475655245546059606841549285e-72,9.6400446047741274352069031954967692161504926158458404240479355844955356814333814e-73,1.3200391049942815773715184426125513283840148192684286299612656243115498836895157e-72
-110,13245866318463050.98285206628774881195784733365489620887301991442104893636491104,0.00038932732610339996766753537153497686827289982302580426616883246681225116931858509,13245866318463050.982462738961645411990179798283361232004747014598023132098742207,34022441864111874834.422222331433145671746428636053821532786232794735234110543044,26491732636926101.96570413257549762391569466730979241774603982884209787272982208,1.2140021731453989933770357390568136236953792070524872168377890611641440239149717e-72,1.3369519588972813368415033336763172627527282057269899288504468543357357261783454e-74,1.7310289022784519134380358592185371210659756589849089397227686887227572925772345e-78,9.641310622800499299223505890232081076199263856852109084723149757802838781652994e-73,4.4274505770039867888670832363118790428320529736212433455935100339956515041240622e-80,4.2471159074607324569828812136000859400102044474802605616705896164870909373024363e-79,112543089.93706986858542145858417446688553811117411093781173020767633454877616615,1.3501763574866704280592920611171998831371354884370965905619244106751590339260728e-72,1.2336238646592695435778252307006955161224667402782792812845349573890234285849171e-72,1.5375852948579135653442382472162865024393395595729436564968247630524475472216264e-72
-100,11764379176441253.341319823219182146902386612052074306068450372399570061038516647,0.00039974244214131726184890440312165970720069782905889941346738503280114674167745512,11764379176441253.340920080777040829640537707648952646361249674570511161625049262,29429897694681869138.664033752288668213865619388806916650705767262504235842404035,23528758352882506.682639646438364293804773224104148612136900744799140122077033293,1.0926966753798961818500726625368298889744624976136453801919943374522619626234603e-72,4.1958818652112680686699550881288622723666910624442315416626286100457647027234655e-76,8.7921930846542563691067107587591958524301077928953352967648543629401923386687795e-79,2.3690534552015855126993020447286894728640052817968845505398552777772559087466167e-73,2.1602240179961530157861926691191289925661925750609218156570478667562909341544772e-80,4.8706292738007304965446873795799982798100458433663151865808314688175325980108505e-79,114481139.27467804941373083957853491358237296936666038210851288353913130308882239,-1.2095931218869590404734217015171341295573554719807387324562130439806919794186098e-72,1.1134699096276466809795170589696616340437875653752677738929215508243477460979431e-72,1.3951483571794004907769976005735981484299286661463087660551420005265939938745877e-72
-90,10448900271738291.794152960276985660703948338933886280001454255845345852068788993,0.00041043617885343424356439259489894689685156913986969498894918077996234644947515053,10448900271738291.793742524098132226460383946338987333104602686705476157079839813,25458039057199118272.511221828223506279806389746944972226895113593917141209367255,20897800543476583.588305920553971321407896677867772560002908511690691704137577987,3.7689642951822359192437664811438648793280531940459152859968508295629637025168846e-73,5.1790564544739909276789631969508479391298810695163965016712678042605191724979939e-75,5.9563418379252456217569443389675607393561281810382067657939361091861015243979142e-79,8.6011111083661081142351741407073441991070013504568978552763728738943761758114646e-73,5.481119321265557192034356274312654413774202578098626386388086947819898457531543e-81,4.1687602142308004634623754660711353143623779533698640467721238670895654104490716e-80,116453454.43036679591983993286465784651121152354026782215068548472306335718989972,-4.1562741848351006022958588922612282399735268729628320641669187431743102293769486e-73,5.6671583432693403391512109600560598502427458709614215216742517794300038008484358e-73,9.772662094411650120232711544187832449955272237909245941022480967191103734809432e-73
